study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,fraction_carbon_method,depth_interval_notes
Beers_et_al_2023,Isla Cristobal,CR-D-6,gouge auger used,122,127,0.16189270537313588,0.6000834028356962,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Isla Cristobal,CR-D-6,gouge auger used,165,170,0.16336350217730458,0.5780688443415057,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Isla Cristobal,CR-D-6,gouge auger used,222,227,0.1928844951752612,0.611650485436894,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Isla Cristobal,CR-D-6,gouge auger used,252,257,0.21347565043362243,0.6205334675390038,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Isla Cristobal,CR-D-6,gouge auger used,262,267,0.47033980659022023,0.15788345268213266,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Isla Cristobal,CR-F-1,gouge auger used,0,5,0.1579005426189638,0.683383685800601,0.3362847137451172,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Isla Cristobal,CR-F-1,gouge auger used,5,10,0.16966691705231307,0.6936856247201134,0.32375747680664063,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Isla Cristobal,CR-F-1,gouge auger used,10,15,0.17166299842939917,0.7107266435986155,0.3608864974975586,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Isla Cristobal,CR-F-1,gouge auger used,15,20,0.19172886911484294,0.7197580645161248,0.3555930709838867,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Isla Cristobal,CR-F-1,gouge auger used,20,25,0.19750699941693414,0.7217348927875255,0.3613324737548828,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Isla Cristobal,CR-F-1,gouge auger used,25,30,0.1761804457564886,0.7023490930716599,0.3569650650024414,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Isla Cristobal,CR-F-1,gouge auger used,37,42,0.13667904587310178,0.6600580270793047,0.3058432006835938,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Isla Cristobal,CR-F-1,gouge auger used,72,77,0.15264769688979007,0.6749555950266422,0.32199928283691404,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Isla Cristobal,CR-F-1,gouge auger used,122,127,0.1609471931418846,0.6075030254134772,0.2927557945251465,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Isla Cristobal,CR-F-1,gouge auger used,162,167,0.1816434053148293,0.5987980769230772,0.30213361740112304,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Isla Cristobal,CR-F-2,gouge auger used,0,5,0.12606829750017076,0.7058096415327528,0.34782169342041014,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Isla Cristobal,CR-F-2,gouge auger used,5,10,0.15958145325229944,0.7031346035648458,0.34956504821777346,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Isla Cristobal,CR-F-2,gouge auger used,10,15,0.1580055995335473,0.6973749380881642,0.33511909484863284,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Isla Cristobal,CR-F-2,gouge auger used,15,20,0.14119649320019123,0.686483103879848,0.3381410217285156,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Isla Cristobal,CR-F-2,gouge auger used,20,25,0.17849169787732508,0.6985507246376853,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Isla Cristobal,CR-F-2,gouge auger used,25,30,0.19761205633151763,0.7222946544980422,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Isla Cristobal,CR-F-2,gouge auger used,37,42,0.1849001696669171,0.6969212059143578,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Isla Cristobal,CR-F-2,gouge auger used,72,77,0.1447684282960294,0.6866549088771331,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Isla Cristobal,CR-F-2,gouge auger used,122,127,0.20181433291485665,0.579365079365081,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Isla Cristobal,CR-F-2,gouge auger used,154,159,0.13279194003351316,0.5902964959568691,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Isla Cristobal,CR-F-3,gouge auger used,0,5,0.18290408828983098,0.6804201050262556,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Isla Cristobal,CR-F-3,gouge auger used,5,10,0.16977197396689658,0.7080554130323219,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Isla Cristobal,CR-F-3,gouge auger used,10,15,0.18847210476275525,0.7120761451516915,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Isla Cristobal,CR-F-3,gouge auger used,15,20,0.19151875528567608,0.7140825035561894,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Isla Cristobal,CR-F-3,gouge auger used,20,25,0.2086430323627826,0.6927239927841249,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Isla Cristobal,CR-F-3,gouge auger used,25,30,0.1857406249835849,0.704426106526628,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Isla Cristobal,CR-F-3,gouge auger used,37,42,0.16462418515230628,0.6853552440792617,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Isla Cristobal,CR-F-3,gouge auger used,72,77,0.16031685165438375,0.6786570743405305,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Isla Cristobal,CR-F-3,gouge auger used,122,127,0.14592405435644765,0.61858059914408,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Isla Cristobal,CR-F-3,gouge auger used,172,177,0.17271356757523387,0.6213183730715321,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Isla_Colon,STRI-1,piston corer used,4,6,1.071212121212121,0.04378546194197684,0.009762276079373739,EA,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Isla_Colon,STRI-1,piston corer used,8,10,0.9691891891891892,0.04822469528351937,0.015090963020486497,EA,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Isla_Colon,STRI-1,piston corer used,12,14,1.0286842105263159,0.049859861336480696,0.011292407667765349,EA,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Isla_Colon,STRI-1,piston corer used,16,18,0.9329729729729729,0.052402492105488446,0.014859624957330286,EA,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Isla_Colon,STRI-1,piston corer used,20,22,0.8929729729729732,0.050315065877410504,0.01070907724843761,EA,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Isla_Colon,STRI-1,piston corer used,24,26,0.8845945945945947,0.04288563829787278,0.007083942222785442,EA,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Isla_Colon,STRI-1,piston corer used,28,30,0.9525714285714286,0.03620539599651882,0.011076757419410263,EA,shells; fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Isla_Colon,STRI-1,piston corer used,32,34,0.8516666666666668,0.03696303696303791,0.009433509348393923,EA,shells; fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Isla_Colon,STRI-2,piston corer used,1,3,1.1136,0.055025593299208794,0.0180099728435846,EA,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Isla_Colon,STRI-2,piston corer used,5,7,0.9971428571428571,0.04187664986800892,0.015880711929443868,EA,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Isla_Colon,STRI-2,piston corer used,9,11,0.9761538461538461,0.03995840760546695,0.012144131312679152,EA,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Isla_Colon,STRI-2,piston corer used,13,15,1.0942105263157895,0.05365853658536642,0.015787960517697073,EA,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Isla_Colon,STRI-2,piston corer used,17,19,1.2860000000000003,0.03567237737620302,0.012133119050898556,EA,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Isla_Colon,STRI-2,piston corer used,21,23,1.07375,0.03965267727930548,0.006502800305224321,EA,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Isla_Colon,STRI-2,piston corer used,25,27,1.4805,0.03592896644110924,0.011495926253139546,EA,shells; fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Isla_Colon,STRI-2,piston corer used,33,35,1.2976923076923077,0.03378016085790868,0.009388019566881081,EA,shells; fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Isla_Colon,STRI-2,piston corer used,37,39,0.8546666666666667,0.03487332339791685,0.009388019566881081,EA,shells; fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Isla_Colon,STRI-2,piston corer used,41,43,0.9609090909090908,0.042528735632183214,0.008131097563381848,EA,shells; fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Isla_Colon,STRI-2,piston corer used,45,47,0.9049999999999999,0.03716389792772745,0.009439960987034262,EA,shells; fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Isla_Colon,STRI-2,piston corer used,49,51,0.8302857142857144,0.04040812203252766,0.013972626217014365,EA,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Isla_Colon,STRI-2,piston corer used,53,55,0.9242424242424243,0.035788686501789534,0.017351245800148938,EA,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Isla_Colon,STRI-2,piston corer used,57,59,1.0923076923076924,0.03642839796000969,0.02169112831650886,EA,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Isla_Colon,STRI-2,piston corer used,61,63,0.9990909090909089,0.038998794582712715,0.012476878501942385,EA,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Isla_Colon,STRI-2,piston corer used,65,67,1.008,0.03300632621252369,0.006543393209829312,EA,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Isla_Colon,STRI-2,piston corer used,69,71,1.2691666666666668,0.04057732480850894,0.010810296073807884,EA,shells; fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Isla_Colon,STRI-2,piston corer used,73,75,1.107878787878788,0.04086853434828733,0.01221559712033966,EA,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Isla_Colon,STRI-2,piston corer used,77,79,1.2566666666666666,0.03808033385498199,0.008253959656756713,EA,shells; fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Isla_Colon,STRI-3,piston corer used,0,2,0.8689999999999998,0.053282065366657666,0.014950218795256714,EA,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Isla_Colon,STRI-3,piston corer used,3,5,1.0372727272727273,0.05808864486353177,0.014356978229305088,EA,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
