"","study_id","country","site_id","core_id","core_latitude","core_longitude","core_date","Data_owner","core_position_accuracy_flag","core_position_accuracy","landscape_position","hydrogeomorphology","Dominant species","core_length","core_length_flag","vegetation_class","vegetation_notes"
"531","Liu et al 2008","China","Donghai Harbor Mangrove Reserve, Hainan Province","M0468",19.981578,110.592345,"2006","M. L. Liu","approximate",8000,"outer","marine/estuarine","Aegiceras corniculatum",0.2,"core depth limited by length of corer","forested","mangrove"
"532","Liu et al 2008","China","Donghai Harbor Mangrove Reserve, Hainan Province","M0469",19.981578,110.592345,"2006","M. L. Liu","approximate",8000,"back","marine/estuarine","Bruguiera sexangula,Ceriops tagal",0.2,"core depth limited by length of corer","forested","mangrove"
"533","Liu et al 2008","China","Donghai Harbor Mangrove Reserve, Hainan Province","M0470",19.981578,110.592345,"2006","M. L. Liu","approximate",8000,"back","marine/estuarine","Rhizophora stylosa",0.2,"core depth limited by length of corer","forested","mangrove"
"534","Liu et al 2008","China","Donghai Harbor Mangrove Reserve, Hainan Province","M0471",19.981578,110.592345,"2006","M. L. Liu","approximate",8000,"back","marine/estuarine","Kandelia candel",0.2,"core depth limited by length of corer","forested","mangrove"
"535","Liu et al 2008","China","Donghai Harbor Mangrove Reserve, Hainan Province","M0472",19.981578,110.592345,"2006","M. L. Liu","approximate",8000,"central","marine/estuarine","Bruguiera sexangula",0.2,"core depth limited by length of corer","forested","mangrove"
"536","Liu et al 2008","China","Donghai Harbor Mangrove Reserve, Hainan Province","M0473",19.981578,110.592345,"2006","M. L. Liu","approximate",8000,"central","marine/estuarine","Ceriops tagal",0.2,"core depth limited by length of corer","forested","mangrove"
"537","Liu et al 2008","China","Donghai Harbor Mangrove Reserve, Hainan Province","M0474",19.981578,110.592345,"2006","M. L. Liu","approximate",8000,"central","marine/estuarine","Avicennia marina",0.2,"core depth limited by length of corer","forested","mangrove"
"538","Liu et al 2008","China","Donghai Harbor Mangrove Reserve, Hainan Province","M0475",19.981578,110.592345,"2006","M. L. Liu","approximate",8000,"outer","marine/estuarine","Bruguiera sexangula",0.2,"core depth limited by length of corer","forested","mangrove"
"539","Liu et al 2008","China","Donghai Harbor Mangrove Reserve, Hainan Province","M0476",19.981578,110.592345,"2006","M. L. Liu","approximate",8000,"outer","marine/estuarine","Acanthus ilicifolius",0.2,"core depth limited by length of corer","forested","mangrove"
"540","Liu et al 2008","China","Donghai Harbor Mangrove Reserve, Hainan Province","M0477",19.981578,110.592345,"2006","M. L. Liu","approximate",8000,"outer","marine/estuarine","Ceriops tagal",0.2,"core depth limited by length of corer","forested","mangrove"
"541","Liu et al 2008","China","Donghai Harbor Mangrove Reserve, Hainan Province","M0478",19.981578,110.592345,"2006","M. L. Liu","approximate",8000,"outer","marine/estuarine","Avicennia marina",0.2,"core depth limited by length of corer","forested","mangrove"
"542","Hu et al 2010","China","Shanyutan Wetland, Minjiang River estuary, Fujian Province","M0479",26.0294778,119.6413528,"2007","Z. Q. Hu","exact",10,"outer","marine/estuarine","Kandelia candel",0.6,"core depth limited by length of corer","forested","mangrove"
"543","Mao et al 2011","China","Shenzhen Bay, Shenzhen City, Guangdong Province","M0480",22.5317972,113.9850889,"2008","L. Z. Mao","approximate",500,"unknown","estuarine","Kandelia candel",1,"core depth limited by length of corer","forested","mangrove"
"544","Mao et al 2011","China","Shenzhen Bay, Shenzhen City, Guangdong Province","M0481",22.5317972,113.9850889,"2008","L. Z. Mao","approximate",500,"unknown","estuarine","Kandelia candel",1,"core depth limited by length of corer","forested","mangrove"
"545","Mao et al 2012","China","Futian Mangrove Reserve, Shenzhen City, Guangdong Province","M0482",22.5281944,114.0018972,"2012","L. Z. Mao","exact",10,"outer","estuarine","Kandelia candel",0.5,"core depth limited by length of corer","forested","mangrove"
"546","Mao et al 2012","China","Futian Mangrove Reserve, Shenzhen City, Guangdong Province","M0483",22.5284111,114.0019583,"2012","L. Z. Mao","exact",10,"central","estuarine","Kandelia candel",0.5,"core depth limited by length of corer","forested","mangrove"
"547","Mao et al 2012","China","Futian Mangrove Reserve, Shenzhen City, Guangdong Province","M0484",22.5286028,114.0024444,"2012","L. Z. Mao","exact",10,"central/back","estuarine","Kandelia candel",0.5,"core depth limited by length of corer","forested","mangrove"
"548","Xu et al 2012","China","Zhanjiang National Nature Reserve, Gaoqiao Town, Zhanjiang, Guangdong Province (next to Shankou in Guangxi, Yingluo Bay)","M0485",21.10991,110.317315,"2010","F. H. Xu","approximate",1000,"unknown","marine/estuarine","Aegiceras corniculatum",1,"core depth limited by length of corer","forested","mangrove"
"549","Xu et al 2012","China","Zhanjiang National Nature Reserve, Gaoqiao Town, Zhanjiang, Guangdong Province (next to Shankou in Guangxi, Yingluo Bay)","M0486",21.10991,110.317315,"2010","F. H. Xu","approximate",1000,"unknown","marine/estuarine","Bruguiera gymnorrhizal, Kandelia candel",1,"core depth limited by length of corer","forested","mangrove"
"550","Xu et al 2012","China","Zhanjiang National Nature Reserve, Gaoqiao Town, Zhanjiang, Guangdong Province (next to Shankou in Guangxi, Yingluo Bay)","M0487",21.10991,110.317315,"2010","F. H. Xu","approximate",1000,"unknown","marine/estuarine","Avicennia marina",1,"core depth limited by length of corer","forested","mangrove"
"551","Donato et al 2012","Republic of Palau","Airai","M0488",7.382611,134.511278,"2010","D. C. Donato, ddonato@wisc.edu","exact",62.5,"variable","marine",NA,1,"core depth limited by length of corer","forested","mangrove"
"552","Donato et al 2012","Republic of Palau","Ngkeklau","M0489",7.580194,134.631972,"2010","D. C. Donato, ddonato@wisc.edu","exact",62.5,"variable","marine",NA,1,"core depth limited by length of corer","forested","mangrove"
"553","Bhomia et al 2016 Honduras","Honduras","Gulf of Fonseca","M0490",13.427583,-87.611517,"2013","R. K. Bhomia, rbhomia@ufl.edu","exact",50,"outer/central","estuarine/riverine","Rhizophora mangle",2.7,"core depth limited by length of corer","forested","mangrove"
"554","Bhomia et al 2016 Honduras","Honduras","Gulf of Fonseca","M0491",13.36685,-87.470517,"2013","R. K. Bhomia, rbhomia@ufl.edu","exact",50,"outer","estuarine","Rhizophora mangle, Laguncularia racemosa",1.82,"core depth represents deposit depth","forested","mangrove"
"555","Bhomia et al 2016 Honduras","Honduras","Gulf of Fonseca","M0492",13.0978,-87.183617,"2013","R. K. Bhomia, rbhomia@ufl.edu","exact",50,"outer","estuarine","Avicennia germinans",2,"core depth limited by length of corer","forested","mangrove"
"556","Bhomia et al 2016 Honduras","Honduras","Gulf of Fonseca","M0493",13.367617,-87.475633,"2013","R. K. Bhomia, rbhomia@ufl.edu","exact",50,"outer/central","estuarine","Rhizophora mangle",1.2,"core depth represents deposit depth","forested","mangrove"
"557","Bhomia et al 2016 Honduras","Honduras","Tela","M0494",15.8742,-87.640667,"2013","R. K. Bhomia, rbhomia@ufl.edu","exact",50,"outer/central","estuarine","Rhizophora mangle, Laguncularia racemosa",2.7,"core depth limited by length of corer","forested","mangrove"
"558","Bhomia et al 2016 Honduras","Honduras","Tela","M0495",15.785383,-87.595717,"2013","R. K. Bhomia, rbhomia@ufl.edu","exact",50,"outer/central","estuarine","Laguncularia racemosa",2.7,"core depth limited by length of corer","forested","mangrove"
"559","Bhomia et al 2016 Honduras","Honduras","Tela","M0496",15.89125,-87.63345,"2013","R. K. Bhomia, rbhomia@ufl.edu","exact",50,"outer/central","estuarine","Rhizophora mangle, Laguncularia racemosa, Avicennia germinans",2,"core depth represents deposit depth","forested","mangrove"
"560","Bhomia et al 2016 Honduras","Honduras","Tela","M0497",15.822183,-87.578017,"2013","R. K. Bhomia, rbhomia@ufl.edu","exact",50,"outer/central","estuarine","Rhizophora mangle, Laguncularia racemosa",2.4,"core depth represents deposit depth","forested","mangrove"
"561","Bhomia et al 2016 Honduras","Honduras","Tela","M0498",15.82225,-87.595167,"2013","R. K. Bhomia, rbhomia@ufl.edu","exact",50,"outer/central","estuarine","Rhizophora mangle, Laguncularia racemosa",2.35,"core depth represents deposit depth","forested","mangrove"
"562","Bhomia et al 2016 Honduras","Honduras","Roatan","M0499",16.404233,-86.398817,"2013","R. K. Bhomia, rbhomia@ufl.edu","exact",50,"variable","marine","Rhizophora mangle",1.6,"core depth represents deposit depth","forested","mangrove"
"563","Bhomia et al 2016 Honduras","Honduras","Roatan","M0500",16.4013,-86.398583,"2013","R. K. Bhomia, rbhomia@ufl.edu","exact",50,"outer/central","marine","Rhizophora mangle",2.7,"core depth limited by length of corer","forested","mangrove"
"564","Bhomia et al 2016 Honduras","Honduras","Guanaja","M0501",16.41835,-85.943983,"2013","R. K. Bhomia, rbhomia@ufl.edu","exact",50,"outer/central","marine","Rhizophora mangle",1.78,"core depth represents deposit depth","forested","mangrove"
"565","Bhomia et al 2016 Honduras","Honduras","Guanaja","M0502",16.454767,-85.863133,"2013","R. K. Bhomia, rbhomia@ufl.edu","exact",50,"variable","marine","Rhizophora mangle",2.7,"core depth limited by length of corer","forested","mangrove"
"566","Bhomia et al 2016 Honduras","Honduras","Utila","M0503",16.088533,-86.888517,"2013","R. K. Bhomia, rbhomia@ufl.edu","exact",50,"outer/central","marine","Rhizophora mangle",2.7,"core depth limited by length of corer","forested","mangrove"
"567","Bhomia et al 2016 Honduras","Honduras","Utila","M0504",16.1192,-86.901533,"2013","R. K. Bhomia, rbhomia@ufl.edu","exact",50,"variable","marine","Avicennia germinans",1.48,"core depth represents deposit depth","forested","mangrove"
"568","Bhomia et al 2016 Honduras","Honduras","Utila","M0505",16.098317,-86.908867,"2013","R. K. Bhomia, rbhomia@ufl.edu","exact",50,"variable","marine","Avicennia germinans",2.6,"core depth represents deposit depth","forested","mangrove"
"569","Bhomia et al 2016 Honduras","Honduras","Utila","M0506",16.09265,-86.9142,"2013","R. K. Bhomia, rbhomia@ufl.edu","exact",50,"outer/central","marine","Rhizophora mangle",2.7,"core depth limited by length of corer","forested","mangrove"
"570","Bhomia et al 2016 Honduras","Honduras","Utila","M0507",16.110033,-86.94175,"2013","R. K. Bhomia, rbhomia@ufl.edu","exact",50,"unknown","marine","Rhizophora mangle",1.4,"core depth represents deposit depth","forested","mangrove"
"571","Ren et al 2008","China","Leizhou Bay","M0508",20.931035,110.158446,"2005","H. Ren, renhai@scib.ac.cn","approximate",2500,"unknown","marine/estuarine","Rhizophora stylosa, Kandelia candel",0.2,"core depth limited by length of corer","forested","mangrove"
"572","Ren et al 2008","China","Leizhou Bay","M0509",21.029971,110.183053,"2005","H. Ren, renhai@scib.ac.cn","approximate",2500,"unknown","marine/estuarine","Avicennia marina, Kandelia candel",0.2,"core depth limited by length of corer","forested","mangrove"
"573","Ren et al 2008","China","Leizhou Bay","M0510",20.963554,110.159593,"2005","H. Ren, renhai@scib.ac.cn","approximate",2500,"unknown","marine/estuarine","Rhizophora stylosa, Sonneratia apetala",0.2,"core depth limited by length of corer","forested","mangrove"
"574","Ren et al 2008","China","Leizhou Bay","M0511",21.042902,110.191874,"2005","H. Ren, renhai@scib.ac.cn","approximate",2500,"unknown","marine/estuarine","Avicennia marina, Kandelia candel, Sonneratia apetala",0.2,"core depth limited by length of corer","forested","mangrove"
"575","Ren et al 2008","China","Leizhou Bay","M0512",20.991454,110.163392,"2005","H. Ren, renhai@scib.ac.cn","approximate",2500,"unknown","marine/estuarine","Kandelia candel, Sonneratia apetala",0.2,"core depth limited by length of corer","forested","mangrove"
"576","Ren et al 2008","China","Leizhou Bay","M0513",20.901794,110.163178,"2005","H. Ren, renhai@scib.ac.cn","approximate",2500,"unknown","marine/estuarine","Sonneratia apetala",0.2,"core depth limited by length of corer","forested","mangrove"
"577","Bulmer et al 2016","New Zealand","Whangateau","M0514",-36.3143388888889,174.760336111111,"2015","R. H. Bulmer, bulmer.richard@gmail.com","exact",50,"outer","estuarine","Avicennia marina",0.5,"core depth limited by length of corer","forested","mangrove"
"578","Bulmer et al 2016","New Zealand","Bayswater","M0515",-36.810575,174.776083333333,"2015","R. H. Bulmer, bulmer.richard@gmail.com","exact",50,"variable","estuarine","Avicennia marina",1,"core depth limited by length of corer","forested","mangrove"
"579","Bulmer et al 2016","New Zealand","Mangere","M0516",-36.93697222,174.7867917,"2015","R. H. Bulmer, bulmer.richard@gmail.com","exact",50,"outer","estuarine","Avicennia marina",1,"core depth limited by length of corer","forested","mangrove"
"580","Bulmer et al 2016","New Zealand","Whangamata","M0517",-37.2022388888889,175.861497222222,"2015","R. H. Bulmer, bulmer.richard@gmail.com","exact",50,"variable","estuarine/riverine","Avicennia marina",1,"core depth limited by length of corer","forested","mangrove"
"581","Upkong 1997","Nigeria","Creek Town","M0518",4.992813,8.28116,"1995","I. E. Upkong, imohupkong@yahoo.com","approximate",150,"central/back","riverine","Rhizophora racemosa, Rhizophora mangle, Avicennia africana",0.3,"core depth limited by length of corer","forested","mangrove"
"582","Upkong 1997","Nigeria","Creek Town","M0519",4.967615,8.302193,"1995","I. E. Upkong, imohupkong@yahoo.com","approximate",150,"central","riverine","Rhizophora racemosa, Rhizophora mangle, Avicennia africana",0.3,"core depth limited by length of corer","forested","mangrove"
"583","Upkong 1997","Nigeria","Creek Town","M0520",4.976897,8.28349,"1995","I. E. Upkong, imohupkong@yahoo.com","approximate",150,"central","riverine","Rhizophora racemosa, Rhizophora mangle, Avicennia africana",0.3,"core depth limited by length of corer","forested","mangrove"
"584","Upkong 1997","Nigeria","Creek Town","M0521",4.959172,8.270308,"1995","I. E. Upkong, imohupkong@yahoo.com","approximate",150,"central/outer","riverine","Rhizophora racemosa, Rhizophora mangle, Avicennia africana",0.3,"core depth limited by length of corer","forested","mangrove"
"585","Ranjan 2010","India","Pichavaram","M0522",11.445435,79.792506,"2006","J. Routh, joyanto.routh@iiserkol.ac.in","estimated from GE",400,"unknown","estuarine","Avicennia marina, Asparagus officinalis, Rhizophora mucronata",0.45,"core depth represents deposit depth","forested","mangrove"
"586","Ranjan 2010","India","Pichavaram","M0523",11.419434,79.792335,"2006","J. Routh, joyanto.routh@iiserkol.ac.in","estimated from GE",500,"central/back","estuarine","Rhizophora mucronata, Bruguiera cylindrica",0.51,"core depth represents deposit depth","forested","mangrove"
"587","Ranjan 2010","India","Pichavaram","M0524",11.397231,79.806658,"2006","J. Routh, joyanto.routh@iiserkol.ac.in","estimated from GE",500,"unknown","estuarine","Avicennia marina",0.81,"core depth represents deposit depth","forested","mangrove"
"588","Gomes et al 2016","Brazil","Almada River, Ilhus-BA","M0525",-14.6811111111111,-39.0744444444444,"2014","F. H. Gomes, felipehgomes@gmail.com","exact",20,"central","riverine","Avicennia spp",0.4,"unknown","forested","mangrove"
"589","Gomes et al 2016","Brazil","Almada River, Ilhus-BA","M0526",-14.6808333333333,-39.075,"2014","F. H. Gomes, felipehgomes@gmail.com","exact",20,"central/back","riverine",NA,0.3,"unknown","forested","mangrove"
