"study_id","site_id","core_id","latitude","longitude","year","position_notes","habitat","vegetation_class","inundation_class","inundation_notes","salinity_class","position_method","core_notes"
"Gonzalez-Alcaraz_et_al_2015","Agua Amarga","MNGA Agua Amarga 50",38.28309,-0.5277089,2012,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gonzalez-Alcaraz_et_al_2015","Agua Amarga","MNGA Agua Amarga 51",38.2833,-0.5299792,2012,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gonzalez-Alcaraz_et_al_2015","Agua Amarga","MNGA Agua Amarga 52",38.28812,-0.5295874,2012,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gonzalez-Alcaraz_et_al_2015","Agua Amarga","MNGA Agua Amarga 53",38.28862,-0.5297074,2012,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gonzalez-Alcaraz_et_al_2015","Agua Amarga","MNGA Agua Amarga 54",38.28918,-0.5295513,2012,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gonzalez-Alcaraz_et_al_2015","Agua Amarga","MNGA Agua Amarga 55",38.28911,-0.5292336,2012,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gonzalez-Alcaraz_et_al_2015","Agua Amarga","MNGA Agua Amarga 56",38.28968,-0.5290998,2012,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gonzalez-Alcaraz_et_al_2015","Agua Amarga","MNGA Agua Amarga 57",38.28945,-0.5291649,2012,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gonzalez-Alcaraz_et_al_2015","Agua Amarga","MNGA Agua Amarga 58",38.28934,-0.5265734,2012,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gonzalez-Alcaraz_et_al_2015","Agua Amarga","MNGA Agua Amarga 59",38.2892,-0.5249548,2012,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gonzalez-Alcaraz_et_al_2015","Agua Amarga","MNGA Agua Amarga 6",38.28893,-0.5229746,2012,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gonzalez-Alcaraz_et_al_2015","Agua Amarga","MNGA Agua Amarga 60",38.28386,-0.5296058,2012,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gonzalez-Alcaraz_et_al_2015","Agua Amarga","MNGA Agua Amarga 61",38.28485,-0.5284978,2012,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gonzalez-Alcaraz_et_al_2015","Agua Amarga","MNGA Agua Amarga 62",38.29193,-0.5271828,2012,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gonzalez-Alcaraz_et_al_2015","Agua Amarga","MNGA Agua Amarga 63",38.29119,-0.5267849,2012,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gonzalez-Alcaraz_et_al_2015","Agua Amarga","MNGA Agua Amarga 7",38.28852,-0.521955,2012,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gonzalez-Alcaraz_et_al_2015","Agua Amarga","MNGA Agua Amarga 8",38.28744,-0.5221541,2012,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gonzalez-Alcaraz_et_al_2015","Agua Amarga","MNGA Agua Amarga 9",38.28228,-0.5237758,2012,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gorham_et_al_2021","CG CO41","CO41",-34.28417,119.4926,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gorham_et_al_2021","CG CO43","CO43",-35.02452,117.3267,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gorham_et_al_2021","CG CO44","CO44",-33.64583,115.4015,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gorham_et_al_2021","CG CO45","CO45",-33.92358,120.0543,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gorham_et_al_2021","CG CO46","CO46",-34.28248,119.4527,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gorham_et_al_2021","CG CO47","CO47",-34.28366,119.4737,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gorham_et_al_2021","CG CO66","CO66",-34.99835,116.7107,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gorham_et_al_2021","CG CO67","CO67",-34.31795,115.1765,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gorham_et_al_2021","CG CO68","CO68",-33.88692,120.0917,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gorham_et_al_2021","CG CO69","CO69",-34.38538,119.3645,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gorham_et_al_2021","CG CO70","CO70",-34.36494,119.3657,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gorham_et_al_2021","CG CO71","CO71",-34.93852,117.9796,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gorham_et_al_2021","CG CO72","CO72",-34.99204,117.9413,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gorham_et_al_2021","CG CO73","CO73",-34.99882,117.4789,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gorham_et_al_2021","CG CO74","CO74",-35.00856,117.3287,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gorham_et_al_2021","CG CO75","CO75",-35.0001,116.8119,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gorham_et_al_2021","CG CO76","CO76",-35.02311,116.7364,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gorham_et_al_2021","CG CO77","CO77",-34.2876,115.1618,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gorham_et_al_2021","CG CO78","CO78",-34.96231,117.975,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gorham_et_al_2021","CG CO79","CO79",-34.26132,115.199,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gorham_et_al_2021","CG CO80","CO80",-33.30197,115.6905,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gorham_et_al_2021","CG CO81","CO81",-33.30025,115.6795,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gorham_et_al_2021","CG CO82","CO82",-33.32047,115.6794,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gorham_et_al_2021","CG CO83","CO83",-32.64273,115.647,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gorham_et_al_2021","CG CO84","CO84",-32.54346,115.7202,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gorham_et_al_2021","CG CO85","CO85",-32.552,115.7587,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gorham_et_al_2021","CG CO86","CO86",-32.02607,115.8128,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Gorham_et_al_2021","CG CO89","CO89",-32.02869,115.901,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Graversen_et_al_2022","Horsens","Horsens Grazed",55.87585,10.01921,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,"Grazed"
"Graversen_et_al_2022","Horsens","Horsens Ungrazed",55.87568,10.01888,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,"Ungrazed"
"Graversen_et_al_2022","Mariager","Mariager Grazed",56.70865,10.16629,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,"Grazed"
"Graversen_et_al_2022","Mariager","Mariager Ungrazed",56.70871,10.16602,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,"Ungrazed"
"Graversen_et_al_2022","Randers","Randers Grazed",56.607,10.30801,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,"Grazed"
"Graversen_et_al_2022","Randers","Randers Ungrazed",56.60702,10.30823,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,"Ungrazed"
"Grey_et_al_2021","Bull Island","AG Bull Island 26",53.37332,-6.15102,2016,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Grey_et_al_2021","Bull Island","AG Bull Island 27",53.3696,-6.158401,2016,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Grey_et_al_2021","Bull Island","AG Bull Island 29",53.36289,-6.168861,2016,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Grey_et_al_2021","Bull Island","AG Bull Island 30",53.3739,-6.148626,2016,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Grey_et_al_2021","Bull Island","AG Bull Island 31",53.37773,-6.139401,2016,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Grey_et_al_2021","Bull Island","AG Bull Island 32",53.3677,-6.159631,2016,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Grey_et_al_2021","Bull Island","AG Bull Island 33",53.36226,-6.169694,2016,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Grey_et_al_2021","Bull Island","AG Bull Island 34",53.3755,-6.149047,2016,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Grey_et_al_2021","Bull Island","AG Bull Island 35",53.377,-6.140112,2016,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Grey_et_al_2021","Bull Island","AG Bull Island 36",53.36756,-6.162673,2016,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Grey_et_al_2021","Bull Island","AG Bull Island 37",53.36141,-6.172024,2016,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Grey_et_al_2021","Bull Island","AG Bull Island 38",53.36972,-6.15689,2016,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Grey_et_al_2021","Bull Island","AG Bull Island 39",53.37646,-6.14215,2016,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Grey_et_al_2021","Bull Island","AG Bull Island 40",53.3669,-6.1608,2016,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Grey_et_al_2021","Bull Island","AG Bull Island 41",53.38051,-6.12522,2016,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Grey_et_al_2021","Bull Island","AG Bull Island 42",53.37185,-6.1563,2016,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Grey_et_al_2021","Bull Island","AG Bull Island 43",53.37529,-6.145407,2016,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Gu_et_al_2020","La Pocatiere","LP1-1",47.37584,-70.05553,2018,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Gu_et_al_2020","La Pocatiere","LP1-2",47.37584,-70.05553,2019,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Gu_et_al_2020","La Pocatiere","LP1-3",47.37584,-70.05553,2019,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Gu_et_al_2020","La Pocatiere","LP2-1",47.37584,-70.05553,2018,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Gu_et_al_2020","La Pocatiere","LP2-2",47.37584,-70.05553,2019,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Gu_et_al_2020","La Pocatiere","LP2-3",47.37584,-70.05553,2019,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Gu_et_al_2020","La Pocatiere","LP3-1",47.3759,-70.05544,2018,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Gu_et_al_2020","La Pocatiere","LP3-2",47.3759,-70.05544,2019,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Gu_et_al_2020","La Pocatiere","LP3-3",47.3759,-70.05544,2019,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Gu_et_al_2020","La Pocatiere","SP1-1",47.3759,-70.05544,2014,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Gu_et_al_2020","La Pocatiere","SP1-2",47.3759,-70.05544,2014,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Gu_et_al_2020","La Pocatiere","SP1-3",47.3759,-70.05544,2014,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Guerra_et_al_2022","Northwestern Adriatic Sea","RG 1",44.5136,12.26054,2008,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Guerra_et_al_2022","Northwestern Adriatic Sea","RG 2",44.51195,12.26281,2008,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Guerra_et_al_2022","Northwestern Adriatic Sea","RG 3",44.47651,12.24943,2008,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Guerra_et_al_2022","Northwestern Adriatic Sea","RG 4",44.47689,12.24576,2008,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Hansen_et_al_2016","Elbe Estuary","1a",53.64995,9.551982,2010,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Hansen_et_al_2016","Elbe Estuary","1b",53.65016,9.552685,2010,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Hansen_et_al_2016","Elbe Estuary","1c",53.64988,9.554108,2010,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Hansen_et_al_2016","Elbe Estuary","2a",53.70508,9.450955,2010,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Hansen_et_al_2016","Elbe Estuary","2b",53.70442,9.450379,2010,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Hansen_et_al_2016","Elbe Estuary","2c",53.70285,9.448738,2010,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Hansen_et_al_2016","Elbe Estuary","2d",53.70218,9.448,2010,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Hansen_et_al_2016","Elbe Estuary","3a",53.86425,9.209702,2010,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Hansen_et_al_2016","Elbe Estuary","3b",53.8641,9.209566,2010,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Hansen_et_al_2016","Elbe Estuary","3c",53.86388,9.209622,2010,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Hansen_et_al_2016","Elbe Estuary","4a",53.89823,9.033382,2010,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Hansen_et_al_2016","Elbe Estuary","4b",53.89888,9.033248,2010,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Hansen_et_al_2016","Elbe Estuary","4c",53.8992,9.033192,2010,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Hansen_et_al_2016","Elbe Estuary","4d",53.90006,9.0333850000000009,2010,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Hansen_et_al_2016","Elbe Estuary","5a",53.97111,8.872651,2010,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Hansen_et_al_2016","Elbe Estuary","5b",53.97203,8.872592,2010,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Hansen_et_al_2016","Elbe Estuary","5c",53.97392,8.878703,2010,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Hansen_et_al_2016","Elbe Estuary","5d",53.97402,8.882287,2010,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Hansen_et_al_2016","Elbe Estuary","5f",53.97188,8.88377,2010,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Hansen_et_al_2016","Elbe Estuary","5g",53.97522,8.897807,2010,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Hansen_et_al_2016","Elbe Estuary","KH 4e",53.90048,9.033193,2010,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Hansen_et_al_2016","Elbe Estuary","KH 5e",53.97737,8.895527,2010,"estimated from GE","marsh","emergent",NA,NA,NA,"other low resolution",NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_1_1_Salicornia",-33.8689,25.6286,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_1_1_Spartina",-33.8689,25.6286,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_1_2_Salicornia",-33.8689,25.6286,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_1_2_Spartina",-33.8689,25.6286,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_1_3_Salicornia",-33.8689,25.6286,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_1_3_Spartina",-33.8689,25.6286,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_1_4_Salicornia",-33.8689,25.6286,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_1_4_Spartina",-33.8689,25.6286,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_1_5_Salicornia",-33.8689,25.6286,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_1_5_Spartina",-33.8689,25.6286,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_1_6_Salicornia",-33.8689,25.6286,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_1_6_Spartina",-33.8689,25.6286,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_2_1_Salicornia",-33.8532,25.6139,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_2_1_Spartina",-33.8532,25.6139,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_2_2_Salicornia",-33.8532,25.6139,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_2_2_Spartina",-33.8532,25.6139,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_2_3_Salicornia",-33.8532,25.6139,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_2_3_Spartina",-33.8532,25.6139,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_2_4_Salicornia",-33.8532,25.6139,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_2_4_Spartina",-33.8532,25.6139,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_2_5_Salicornia",-33.8532,25.6139,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_2_5_Spartina",-33.8532,25.6139,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_2_6_Salicornia",-33.8532,25.6139,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_2_6_Spartina",-33.8532,25.6139,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_3_1_Salicornia",-33.8692,25.6148,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_3_1_Spartina",-33.8692,25.6148,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_3_2_Salicornia",-33.8692,25.6148,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_3_2_Spartina",-33.8692,25.6148,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_3_3_Salicornia",-33.8692,25.6148,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_3_3_Spartina",-33.8692,25.6148,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_3_4_Salicornia",-33.8692,25.6148,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_3_4_Spartina",-33.8692,25.6148,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_3_5_Salicornia",-33.8692,25.6148,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_3_5_Spartina",-33.8692,25.6148,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_3_6_Salicornia",-33.8692,25.6148,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_3_6_Spartina",-33.8692,25.6148,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_4_1_Salicornia",-33.866,25.6104,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_4_1_Spartina",-33.866,25.6104,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_4_2_Salicornia",-33.866,25.6104,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_4_2_Spartina",-33.866,25.6104,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_4_3_Salicornia",-33.866,25.6104,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_4_3_Spartina",-33.866,25.6104,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_4_4_Salicornia",-33.866,25.6104,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Human_et_al_2022","Swartkops Estuary","Swartkops_Summer_4_4_Spartina",-33.866,25.6104,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
