study_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,redox,sand,silt,clay,moisture
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-9_2019,0,5,1.5272,0.01659771719,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-9_2018,0,5,1.5272,0.01659771719,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-9_2019,0,5,1.4793,0.02000862906,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-9_2018,0,5,1.4793,0.02000862906,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-9_2019,0,5,1.638766667,0.016897946639999998,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-9_2018,0,5,1.638766667,0.016897946639999998,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-3_2018,0,5,1.527866667,0.02079116059,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-3_2019,0,5,1.527866667,0.02079116059,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-10_2019,0,5,1.4433,0.01723219044,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-10_2018,0,5,1.4433,0.01723219044,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-10_2019,0,5,1.503733333,0.01997487437,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-10_2018,0,5,1.503733333,0.01997487437,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-10_2019,0,5,1.469633333,0.01948695365,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-10_2018,0,5,1.469633333,0.01948695365,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-4_2018,0,5,1.4692,0.01752151989,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-4_2019,0,5,1.4692,0.01752151989,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-11_2019,0,5,1.3691,0.0225600193,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-11_2018,0,5,1.3691,0.0225600193,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-11_2019,0,5,1.513433333,0.02228717574,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-11_2018,0,5,1.513433333,0.02228717574,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-11_2019,0,5,1.5079,0.01878887901,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-11_2018,0,5,1.5079,0.01878887901,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-5_2018,0,5,1.530366667,0.02141032192,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-5_2019,0,5,1.530366667,0.02141032192,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-12_2019,0,5,1.660866667,0.02035460166,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-12_2018,0,5,1.660866667,0.02035460166,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-12_2019,0,5,1.3625,0.038216180770000004,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-12_2018,0,5,1.3625,0.038216180770000004,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-12_2019,0,5,1.410333333,0.016468982,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-12_2018,0,5,1.410333333,0.016468982,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-6_2018,0,5,1.528266667,0.01510558496,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-6_2019,0,5,1.528266667,0.01510558496,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-7_2019,0,5,1.282373333,0.06069039019,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-7_2018,0,5,1.282373333,0.06069039019,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-7_2019,0,5,0.967,0.06756324047,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-7_2018,0,5,0.967,0.06756324047,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-7_2019,0,5,1.345266667,0.0516875398,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-7_2018,0,5,1.345266667,0.0516875398,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-1_2018,0,5,1.1353,0.06322736304,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-1_2019,0,5,1.1353,0.06322736304,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-8_2019,0,5,0.916633333,0.06712551806,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-8_2018,0,5,0.916633333,0.06712551806,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-8_2019,0,5,0.957333333,0.05870386516,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-8_2018,0,5,0.957333333,0.05870386516,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-8_2019,0,5,1.296966667,0.04897563341,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-8_2018,0,5,1.296966667,0.04897563341,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-2_2018,0,5,1.1775,0.04616153414,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-2_2019,0,5,1.1775,0.04616153414,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-9_2019,0,5,0.9107,0.07004209542,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-9_2018,0,5,0.9107,0.07004209542,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-9_2019,0,5,1.1844,0.05143968383,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-9_2018,0,5,1.1844,0.05143968383,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-9_2019,0,5,1.096133333,0.05742448331,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-9_2018,0,5,1.096133333,0.05742448331,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-3_2018,0,5,1.075496667,0.046508483739999995,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-3_2019,0,5,1.075496667,0.046508483739999995,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-10_2019,0,5,0.912866667,0.08847140611,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-10_2018,0,5,0.912866667,0.08847140611,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-10_2019,0,5,1.0026,0.05101912431,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-10_2018,0,5,1.0026,0.05101912431,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-10_2019,0,5,1.279966667,0.04582246304,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-10_2018,0,5,1.279966667,0.04582246304,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-4_2018,0,5,1.0837,0.08293315038999999,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-4_2019,0,5,1.0837,0.08293315038999999,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-11_2019,0,5,0.977266667,0.06428328804,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-11_2018,0,5,0.977266667,0.06428328804,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-11_2019,0,5,1.107833333,0.05795773438,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-11_2018,0,5,1.107833333,0.05795773438,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-11_2019,0,5,0.888666667,0.07883538634,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-11_2018,0,5,0.888666667,0.07883538634,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-5_2018,0,5,1.1284,0.055055055060000004,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-5_2019,0,5,1.1284,0.055055055060000004,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-12_2019,0,5,1.283033333,0.03417809812,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-12_2018,0,5,1.283033333,0.03417809812,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-12_2019,0,5,0.8666,0.063563037,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-12_2018,0,5,0.8666,0.063563037,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-12_2019,0,5,1.0483,0.060592985270000004,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-12_2018,0,5,1.0483,0.060592985270000004,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-6_2018,0,5,0.944233333,0.06433782887,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-6_2019,0,5,0.944233333,0.06433782887,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-7_2019,0,5,1.4621,0.04919012611,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-7_2018,0,5,1.4621,0.04919012611,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-7_2019,0,5,1.7579,0.05567678783,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-7_2018,0,5,1.7579,0.05567678783,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-7_2019,0,5,1.608433333,0.0310081134,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-7_2018,0,5,1.608433333,0.0310081134,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-1_2018,0,5,0.917233333,0.050115763070000006,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-1_2019,0,5,0.917233333,0.050115763070000006,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-8_2019,0,5,1.16071,0.058971218619999995,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-8_2018,0,5,1.16071,0.058971218619999995,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-8_2019,0,5,1.1836,0.07036296085,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-8_2018,0,5,1.1836,0.07036296085,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-8_2019,0,5,1.1382,0.055855648779999996,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-8_2018,0,5,1.1382,0.055855648779999996,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-2_2018,0,5,1.467866667,0.03923143457,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-2_2019,0,5,1.467866667,0.03923143457,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-9_2019,0,5,1.156766667,0.07096727899000001,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-9_2018,0,5,1.156766667,0.07096727899000001,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-9_2019,0,5,0.9786,0.07549973991,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-9_2018,0,5,0.9786,0.07549973991,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-9_2019,0,5,1.601266667,0.05076917055,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-9_2018,0,5,1.601266667,0.05076917055,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-3_2018,0,5,2.0767,0.029017438590000003,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-3_2019,0,5,2.0767,0.029017438590000003,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-10_2019,0,5,1.3768,0.06839772008,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-10_2018,0,5,1.3768,0.06839772008,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-10_2019,0,5,1.3768,0.04479933631,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-10_2018,0,5,1.3768,0.04479933631,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-10_2019,0,5,1.2136,0.051666565479999996,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-10_2018,0,5,1.2136,0.051666565479999996,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-4_2018,0,5,1.616133333,0.027162057559999998,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-4_2019,0,5,1.616133333,0.027162057559999998,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-11_2019,0,5,0.962766667,0.060275679459999995,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-11_2018,0,5,0.962766667,0.060275679459999995,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-11_2019,0,5,1.188866667,0.06195330008,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-11_2018,0,5,1.188866667,0.06195330008,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-11_2019,0,5,1.167566667,0.045395067940000006,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-11_2018,0,5,1.167566667,0.045395067940000006,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-5_2018,0,5,1.3562,0.0568604034,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-5_2019,0,5,1.3562,0.0568604034,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-12_2019,0,5,1.143166667,0.07035231553,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-12_2018,0,5,1.143166667,0.07035231553,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-12_2019,0,5,1.159333333,0.0583515682,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-12_2018,0,5,1.159333333,0.0583515682,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-12_2019,0,5,1.647,0.028236707719999997,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-12_2018,0,5,1.647,0.028236707719999997,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-6_2018,0,5,1.608033333,0.04233378562,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-6_2019,0,5,1.608033333,0.04233378562,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-7_2019,0,5,1.220433333,0.048795115039999996,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-7_2018,0,5,1.220433333,0.048795115039999996,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-7_2019,0,5,1.250033333,0.04916183108,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-7_2018,0,5,1.250033333,0.04916183108,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-7_2019,0,5,1.199366667,0.04162569649,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-7_2018,0,5,1.199366667,0.04162569649,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-1_2018,0,5,1.302733333,0.03585417294,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-1_2019,0,5,1.302733333,0.03585417294,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-8_2019,0,5,1.092933333,0.05536191943,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-8_2018,0,5,1.092933333,0.05536191943,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-8_2019,0,5,1.197633333,0.03680243746,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-8_2018,0,5,1.197633333,0.03680243746,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-8_2019,0,5,1.583066667,0.04384379665,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-8_2018,0,5,1.583066667,0.04384379665,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-2_2018,0,5,1.427266667,0.04411914201,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-2_2019,0,5,1.427266667,0.04411914201,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-9_2019,0,5,1.217566667,0.04141733342,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-9_2018,0,5,1.217566667,0.04141733342,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-9_2019,0,5,1.284166667,0.043989056379999995,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-9_2018,0,5,1.284166667,0.043989056379999995,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-9_2019,0,5,1.485133333,0.04081767227,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-9_2018,0,5,1.485133333,0.04081767227,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-3_2018,0,5,1.272996667,0.03195435093,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-3_2019,0,5,1.272996667,0.03195435093,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-10_2019,0,5,1.213466667,0.049027720309999995,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-10_2018,0,5,1.213466667,0.049027720309999995,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-10_2019,0,5,1.367066667,0.04592349611,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-10_2018,0,5,1.367066667,0.04592349611,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-10_2019,0,5,1.64,0.03735832072,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-10_2018,0,5,1.64,0.03735832072,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-4_2018,0,5,1.4703,0.027830257230000002,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-4_2019,0,5,1.4703,0.027830257230000002,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-11_2019,0,5,0.972833333,0.05502800097,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-11_2018,0,5,0.972833333,0.05502800097,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-11_2019,0,5,1.021,0.04900106882,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-11_2018,0,5,1.021,0.04900106882,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-11_2019,0,5,1.348233333,0.041544209219999996,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-11_2018,0,5,1.348233333,0.041544209219999996,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-5_2018,0,5,1.4605,0.027834122149999998,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-5_2019,0,5,1.4605,0.027834122149999998,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-12_2019,0,5,0.5667,0.06499044258,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-12_2018,0,5,0.5667,0.06499044258,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-12_2019,0,5,1.011466667,0.05372188297,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-12_2018,0,5,1.011466667,0.05372188297,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-12_2019,0,5,1.227733333,0.0395680618,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-12_2018,0,5,1.227733333,0.0395680618,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-6_2018,0,5,1.116766667,0.03106382979,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-6_2019,0,5,1.116766667,0.03106382979,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-7_2019,0,5,1.3555,0.02988293284,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-7_2018,0,5,1.3555,0.02988293284,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-7_2019,0,5,1.129233333,0.057955265779999994,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-7_2018,0,5,1.129233333,0.057955265779999994,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-7_2019,0,5,1.4554,0.03790765257,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-7_2018,0,5,1.4554,0.03790765257,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-1_2018,0,5,1.475633333,0.02828737129,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-1_2019,0,5,1.475633333,0.02828737129,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-8_2019,0,5,0.800266667,0.06516547252999999,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-8_2018,0,5,0.800266667,0.06516547252999999,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-8_2019,0,5,1.2516,0.033621262459999995,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-8_2018,0,5,1.2516,0.033621262459999995,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-8_2019,0,5,1.106833333,0.039692522710000004,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-8_2018,0,5,1.106833333,0.039692522710000004,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-2_2018,0,5,1.5423,0.028081909390000003,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-2_2019,0,5,1.5423,0.028081909390000003,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-9_2019,0,5,1.137,0.05769061648,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-9_2018,0,5,1.137,0.05769061648,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-9_2019,0,5,1.438033333,0.025145903879999997,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-9_2018,0,5,1.438033333,0.025145903879999997,NA,NA,NA,NA,NA
