study_id,estuary_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon_measured,fraction_carbon_modeled,cs137_activity,total_pb210_activity,total_pb210_activity_sd,excess_pb210_activity,excess_pb210_activity_sd,pb214_activity,pb214_activity_sd,depth_interval_notes
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,11,76,78,1.54,0.021276596,NA,0.004460315,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,11,78,80,1.62,0.023400936,NA,0.005371948,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,11,80,82,1.48,0.020253165,0.004289354,0.00402225,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,11,82,84,1.46,0.021838035,NA,0.004700942,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,11,84,86,1.55,0.01719457,NA,0.002717433,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,11,86,88,1.85,0.020124913,NA,0.003967406,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,0,2,0.78,0.066176471,NA,0.024400734,1.495245271,35.26,6.243600708,12.82505273,6.907180697,22.97315814,2.197755256,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,2,4,0.63,0.062702703,NA,0.022807638,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,4,6,0.73,0.061093248,NA,0.022072393,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,6,8,0.83,0.059929495,NA,0.021541887,2.869566289,36.68,6.399382591,18.41633575,6.964385988,19.03163847,1.890518717,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,8,10,0.86,0.053367217,NA,0.018568165,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,10,12,0.86,0.054444444,NA,0.019054247,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,12,14,0.96,0.048611111,NA,0.016431758,2.435931802,33.99,5.748359311,14.94529472,6.293919055,19.6764879,1.819235347,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,14,16,0.79,0.055944056,NA,0.019732275,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,16,18,0.95,0.046758767,NA,0.015603984,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,18,20,0.93,0.063371356,NA,0.023113631,2.759155819,31.13,5.552227724,9.648343781,6.188247331,21.88626425,2.073048199,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,20,22,0.94,0.057534247,NA,0.020452977,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,22,24,0.97,0.047982552,NA,0.016150599,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,24,26,1.01,0.052048726,NA,0.017974323,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,26,28,1.04,0.047715736,NA,0.016031334,3.247123877,29.18,5.408461431,5.437696598,6.13844771,23.97184949,2.301831375,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,28,30,1.06,0.054166667,NA,0.018928826,3.408747655,25.91,4.534828077,6.035414656,5.184059098,20.20916493,1.85148447,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,30,32,0.98,0.05654102,NA,0.020002622,0,29.03,5.078800274,0,5.711960143,19.39171656,1.821735521,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,32,34,0.97,0.052915767,NA,0.018364697,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,34,36,0.94,0.075493291,NA,0.028715209,3.136043926,24.58,4.551751946,4.040838437,5.181680178,20.70932067,1.972852334,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,36,38,0.92,0.064334086,NA,0.023554751,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,38,40,0.97,0.061514196,NA,0.022264519,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,40,42,1.1,0.049281314,NA,0.01673185,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,42,44,1.15,0.035230352,NA,0.010506163,2.898182658,22.5,4.074620626,2.204601727,4.691154849,20.39349123,1.887370635,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,44,46,1.16,0.037754114,NA,0.011614207,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,46,48,1.2,0.043005788,NA,0.013934218,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,48,50,1.12,0.053162236,NA,0.018475763,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,50,52,1.15,0.041775457,NA,0.013388968,1.968659951,21.59,3.568717775,2.406699973,4.111133192,19.28701229,1.656963839,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,52,54,1.29,0.035053554,NA,0.010428708,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,54,56,1.25,0.03052729,NA,0.008453205,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,56,58,1.15,0.042471042,NA,0.013697102,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,58,60,1.03,0.038698329,NA,0.012029905,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,60,62,1.36,0.039385207,NA,0.012332701,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,62,64,1.39,0.028776978,NA,0.007693121,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,64,66,1.23,0.040582726,NA,0.012861393,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,66,68,1.33,0.043428571,NA,0.014121829,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,68,70,1.28,0.049769585,NA,0.016950678,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,70,72,1.31,0.04600939,NA,0.015269785,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,72,74,1.23,0.051256671,NA,0.01761817,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,74,76,1.3,0.045501551,NA,0.015043528,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,76,78,1.25,0.045584046,NA,0.01508027,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,78,80,1.42,0.026943803,NA,0.006899351,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,80,82,1.45,0.024667932,NA,0.005917167,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,82,84,1.45,0.026802218,NA,0.006838143,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM3,20,84,86,1.3,0.025087108,NA,0.006097796,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,0,2,0.52,0.0656,NA,0.024135776,2.785496624,36.57736098,5.625484475,13.54953804,6.234684899,23.61732339,1.979001593,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,2,4,0.8,0.070336391,NA,0.026319621,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,4,6,0.73,0.078864353,NA,0.030291265,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,6,8,0.69,0.087898089,NA,0.034553986,3.153183193,36.5073397,6.131003578,17.2071091,6.728370359,20.05589914,1.947518348,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,8,10,0.69,0.074695122,NA,0.028343209,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,10,12,0.69,0.0828125,NA,0.032147237,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,12,14,0.7,0.078328982,NA,0.030040434,2.370855556,32.22492045,5.151704042,10.29643913,5.758866679,22.38234448,1.940404269,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,14,16,0.7,0.06940874,NA,0.025890665,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,16,18,0.81,0.066568047,NA,0.024580844,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,18,20,0.85,0.058265583,NA,0.020785026,1.935077106,26.40325988,4.657702254,5.847075556,5.277930026,20.81583338,1.934749323,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,20,22,0.82,0.070469799,NA,0.026381359,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,22,24,0.88,0.067175573,NA,0.024860494,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,24,26,0.92,0.063271605,NA,0.023067962,1.341161941,34.39649109,5.647982843,17.8997107,6.173480952,17.31211893,1.679051242,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,26,28,0.92,0.059800664,NA,0.021483217,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,28,30,0.91,0.060818713,NA,0.021947159,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,30,32,0.92,0.054120541,NA,0.018908005,2.324913103,25.99169194,4.365016942,5.451634928,4.965071292,20.78927116,1.842882613,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,32,34,0.9,0.052980132,NA,0.018393698,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,34,36,0.99,0.053724054,NA,0.018729092,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,36,38,1.02,0.054739653,NA,0.019187597,2.668843908,25.53373715,4.095509105,6.890592987,4.62552024,18.96095019,1.641391615,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,38,40,1,0.058897243,NA,0.02107212,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,40,42,1.15,0.040160643,NA,0.012674933,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,42,44,1.12,0.035989717,NA,0.010839089,3.185993924,15.63669952,3.009698872,-3.146865559,3.613646879,18.6373993,1.677870802,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,44,46,1.29,0.035305344,NA,0.010539023,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,46,48,1.25,0.039937353,NA,0.012576343,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,48,50,1.13,0.070003583,NA,0.026165657,4.651114658,18.40932153,3.27870969,2.406562925,3.774222897,16.11493134,1.482511212,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,50,52,1.24,0.03988604,NA,0.012553691,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,52,54,1.39,0.026443287,NA,0.006683036,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,54,56,1.58,0.012753188,NA,8.34369e-4,1.482452357,8.458475005,1.7625277,-5.277058194,2.226106664,13.48870264,1.181653213,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,56,58,1.52,0.017132552,NA,0.002691044,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,58,60,1.35,0.020746888,NA,0.00423349,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,60,62,1.28,0.015914089,NA,0.002173116,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,62,64,1.29,0.024478694,NA,0.005835662,1.886502817,15.20497311,2.291613138,9.317942234,2.529796797,6.547168348,0.523157948,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,64,66,1.38,0.020231214,NA,0.004012863,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,66,68,1.29,0.020710059,NA,0.004217727,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,68,70,1.36,0.012363636,NA,6.69864e-4,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,70,72,1.6,0.008741259,NA,-8.54746e-4,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,72,74,1.52,0.010912698,NA,5.81e-5,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,74,76,1.48,0.011875,NA,4.63668e-4,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,76,78,1.59,0.010924982,NA,6.33e-5,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,78,80,1.43,0.017557252,NA,0.002871814,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,80,82,1.2,0.032608696,NA,0.00935986,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,13,82,84,1.15,0.033373063,NA,0.009693578,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,0,2,0.77,0.053811659,0.020953103,0.018768614,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,2,4,0.74,0.056694813,0,0.020072311,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,4,6,0.74,0.060358891,0,0.02173752,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,6,8,0.68,0.09752322,0,0.039158624,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,8,10,0.56,0.12173913,0.060556357,0.051030276,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,10,12,0.66,0.080745342,0.032825068,0.031174132,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,12,14,0.75,0.065830721,0,0.024241792,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,14,16,0.78,0.060913706,0,0.021990485,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,16,18,0.79,0.063651591,0,0.023241967,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,18,20,0.74,0.075496689,0,0.028716793,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,20,22,0.66,0.071528752,0.035258323,0.026871866,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,22,24,0.7,0.08372093,0,0.032575823,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,24,26,0.78,0.069117647,0,0.025756184,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,26,28,0.84,0.063559322,0,0.023199705,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,28,30,0.91,0.054309327,0,0.018993233,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,30,32,0.87,0.052899288,0.023715477,0.018357273,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,32,34,1.01,0.056745182,0,0.020095138,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,34,36,1.08,0.04451683,0,0.014605321,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,36,38,1.1,0.041284404,0,0.013171642,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,38,40,1.08,0.046370968,0,0.015430988,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,40,42,1.02,0.045454545,0.019687864,0.015022595,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,42,44,1.16,0.036762723,0,0.01117841,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,44,46,1.32,0.035655058,0,0.010692316,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,46,48,1.16,0.035618878,0,0.010676453,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,48,50,1.26,0.037525355,0,0.011513588,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,50,52,1.23,0.034775233,0.013420468,0.01030682,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,52,54,1.29,0.036208733,0,0.010935186,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,54,56,1.09,0.078916987,0.037161178,0.030315936,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,56,58,1.37,0.042396313,0,0.013663982,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,58,60,1.36,0.031650984,0,0.008942306,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,60,62,1.54,0.024793388,0.006396628,0.005971215,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,62,64,1.5,0.022084806,0,0.004806776,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,64,66,1.31,0.032062392,0,0.009121598,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,66,68,1.41,0.022889843,0,0.005152331,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,68,70,1.68,0.014872521,0,0.001731205,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,70,72,1.33,0.011627907,0.00118436,3.59462e-4,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,72,74,1.55,0.017106736,NA,0.00268006,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,74,76,1.4,0.02188868,NA,0.004722659,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,76,78,1.28,0.036206897,NA,0.01093438,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,78,80,1.31,0.035023041,NA,0.010415342,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM3,16,80,82,1.14,0.072054528,NA,0.027115696,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM4,21,0,2,0.45,0.091180867,NA,0.036117171000000003,4.343756609,46.5139361,7.13,29.29730409,7.335956167,17.24168281,1.692066769,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM4,21,2,4,0.58,0.081112399,NA,0.031346704,5.118138083,39.74661446,6.22,21.85056094,6.453264359,17.9091336,1.721266715,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM4,21,4,6,0.55,0.094072165,NA,0.03750019,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM4,21,6,8,0.65,0.079800499,NA,0.030730348,2.939325094,33.83812977,5.02,20.82744752,5.179438995,13.11198755,1.164768601,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM4,21,8,10,0.67,0.077220077,NA,0.029521531,3.833769042,45.79084671,6.78,28.50002241,6.958051045,17.32250004,1.528713869,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM4,21,10,12,0.7,0.075351213,NA,0.028648959,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM4,21,12,14,0.65,0.080301129,NA,0.030965412,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM4,21,14,16,0.66,0.094133697,NA,0.037529687,3.800336889,40.46350692,6.5,24.09340902,6.750151678,16.45650457,1.730339871,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM4,21,16,18,0.69,0.095768374,NA,0.038314276,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM4,21,18,20,0.76,0.073372781,NA,0.027727893,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM4,21,20,22,0.76,0.069835501,0.02285863,0.026087928,3.55459701,33.62712968,5.33,16.99485332,5.583232192,16.69612221,1.595274551,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM4,21,22,24,0.77,0.082256169,NA,0.031885053,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM4,21,24,26,0.82,0.054989817,NA,0.019300647,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM4,21,26,28,0.75,0.077087794,NA,0.029459688,0.260634541,32.95050032,4.93,14.81217666,5.208803566,18.22675311,1.583603364,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM4,21,28,30,0.77,0.067058824,NA,0.024806734,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM4,21,30,32,0.69,0.071969697,NA,0.027076343,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM4,21,32,34,0.67,0.069461078,NA,0.02591485,5.532688521,32.82072956,5.57,14.85913127,5.889329788,18.02248507,1.846059916,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM4,21,34,36,0.67,0.065984073,NA,0.024312278,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM4,21,36,38,0.61,0.061005912,NA,0.022032547,NA,NA,NA,NA,NA,NA,NA,NA
