PUBLICATION_DATE,UID,SITE_ID,VISIT_NO,DATE_COL,STATE,SITE_USE,SAMPLE_ID,PIT,LAYER,DEPTH,DEPTH_FLAG,CLAY,CLAY_FLAG,SILT,SILT_FLAG,SAND,SAND_FLAG,CACO3_2MM,CACO3_2MM_FLAG,CACO3_20MM,CACO3_20MM_FLAG,CACO3_2TO20MM,CACO3_2TO20MM_FLAG,TOT_CARBON,TOT_CARBON_FLAG,TOT_NITROGEN,TOT_NITROGEN_FLAG,TOT_SULFUR,TOT_SULFUR_FLAG,PH_H2O,PH_H2O_FLAG,PH_CACL2,PH_CACL2_FLAG,CEC,CEC_FLAG,CA,CA_FLAG,K,K_FLAG,MG,MG_FLAG,SODIUM,SODIUM_FLAG,AL,AL_FLAG,FE,FE_FLAG,MN,MN_FLAG,P,P_FLAG,SI,SI_FLAG,EC,EC_FLAG,AL_DC,AL_DC_FLAG,FE_DC,FE_DC_FLAG,MN_DC,MN_DC_FLAG,OLSEN_P,OLSEN_P_FLAG,MEHLICH_P,MEHLICH_P_FLAG,AG,AG_FLAG,AS,AS_FLAG,BA,BA_FLAG,BE,BE_FLAG,CD,CD_FLAG,CO,CO_FLAG,CR,CR_FLAG,CU,CU_FLAG,HG,HG_FLAG,MN_T,MN_T_FLAG,MO,MO_FLAG,NI,NI_FLAG,P_T,P_T_FLAG,PB,PB_FLAG,SB,SB_FLAG,SE,SE_FLAG,SN,SN_FLAG,SR,SR_FLAG,V,V_FLAG,W,W_FLAG,ZN,ZN_FLAG,BULK_DEN_DBF,BULK_DEN_DBF_FLAG
7/28/2016,4317,NWCA11-R010,1,6/30/2011,PA,NWCA_NOT_PROBABILITY,NWCA11-R010-1-11-PA-061-001-4,B,4,41,NA,18.7,NA,31.3,NA,50,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,4.55,NA,0.29,NA,0.02,< MDL 0.04 %,4.4,NA,3.7,NA,14.1,NA,1.3,NA,0,< MDL 0.06 cmol(+) / kg,0.6,NA,0,NA,0.12,NA,0.35,NA,8.4,NA,124.9,< PQL 129 mg / kg,0.01,NA,0.06,NA,0,< MDL 0.001 %,0.4,NA,0,< MDL 0.0006 %,3.8,NA,4.3,NA,0.05,NA,3.8,NA,133.29,NA,0.78,NA,0,< MDL 0.001 mg / kg,1.68,NA,20.67,NA,2.38,NA,46,NA,30.78,NA,0.56,NA,5.96,NA,258.29,NA,7.7,NA,0.05,NA,566.27,NA,1.05,NA,23.26,NA,36.55,NA,0.02,NA,16.98,NA,1.33,NA
7/28/2016,4317,NWCA11-R010,1,6/30/2011,PA,NWCA_NOT_PROBABILITY,NWCA11-R010-1-11-PA-061-001-5,B,5,63,NA,7.3,NA,15.1,NA,77.6,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,1,NA,0.05,< PQL 0.2 %,0,< MDL 0.04 %,4.5,NA,3.8,NA,4,NA,0.4,NA,0,< MDL 0.06 cmol(+) / kg,0.2,NA,0,NA,0.03,NA,0.1,NA,2,NA,18.2,< MDL 26 mg / kg,0,< MDL 0.0002 %,0.03,NA,0,< MDL 0.001 %,0.1,NA,0,< MDL 0.0006 %,3,NA,7.2,NA,0.01,NA,1.66,NA,54.49,NA,0.35,NA,-0.04,< MDL 0.001 mg / kg,0.99,NA,9.76,NA,2.31,NA,17,NA,14.14,NA,0.23,NA,2.96,NA,86.62,NA,4.8,NA,0.03,NA,235.59,NA,0.48,NA,13.06,NA,17.28,NA,0.02,NA,8.1,NA,1.7,NA
7/28/2016,4317,NWCA11-R010,1,6/30/2011,PA,NWCA_NOT_PROBABILITY,NWCA11-R010-1-11-PA-061-001-6,B,6,125,NA,3.8,NA,7.2,NA,89,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,0.7,NA,0.03,< MDL 0.04 %,0,< MDL 0.04 %,4.6,NA,3.8,NA,2.4,NA,0.2,< PQL 0.4 cmol(+) / kg,0,< MDL 0.06 cmol(+) / kg,0.1,NA,0,NA,0.02,NA,0.06,NA,2,NA,13.2,< MDL 26 mg / kg,0,< MDL 0.0002 %,0.03,NA,0,< MDL 0.001 %,0,< MDL 0.01 %,0,< MDL 0.0006 %,2.2,NA,6,NA,0.01,NA,0.99,NA,42.68,NA,0.34,NA,0,< MDL 0.001 mg / kg,0.71,NA,7.5,NA,3.12,NA,3,< PQL 6.5 ug / kg,10.69,NA,0.23,NA,2.5,NA,43.78,NA,2.88,NA,0.02,NA,142.16,NA,0.32,NA,9.65,NA,12.19,NA,0.01,NA,7.02,NA,NA,NA
7/28/2016,4353,NWCA11-1180,1,9/5/2011,CT,NWCA_PROBABILITY,NWCA11-1180-1-11-CT-007-002-1,D,1,20,NA,31.6,NA,64.5,NA,3.9,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,12.92,NA,0.77,NA,1.12,NA,5.5,NA,5.6,NA,35.1,NA,15.8,NA,5.2,NA,38.8,NA,145.7,NA,0.2,NA,0.16,NA,17.6,NA,345.5,NA,0.03,NA,67.4,NA,0.1,NA,0.1,NA,0,< MDL 0.0006 %,14.8,NA,31.1,NA,0.26,NA,7.97,NA,103.17,NA,0.92,NA,0.18,NA,5.74,NA,43.54,NA,36.59,NA,142,NA,200.78,NA,14.11,NA,17.69,NA,750.06,NA,75.09,NA,0.52,NA,1085.32,NA,4.76,NA,92.7,NA,60.36,NA,0.15,NA,81.63,NA,0.19,NA
7/28/2016,4353,NWCA11-1180,1,9/5/2011,CT,NWCA_PROBABILITY,NWCA11-1180-1-11-CT-007-002-2,D,2,42,NA,27.2,NA,69.8,NA,3,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,11.8,NA,0.66,NA,1.06,NA,5.6,NA,5.7,NA,34.9,NA,15.3,NA,3.5,NA,34.3,NA,101.3,NA,0.24,NA,0.09,NA,9.5,NA,394.2,NA,0.02,NA,52.2,NA,0.1,NA,0,< MDL 0.01 %,0,< MDL 0.0006 %,14.2,NA,44.6,NA,0.14,NA,5.6,NA,124.14,NA,1.03,NA,0.18,NA,4.58,NA,42.35,NA,20.19,NA,83,NA,168,NA,8.31,NA,15.48,NA,612.96,NA,53.79,NA,0.38,NA,1044.74,NA,2.8,NA,103.3,NA,58.79,NA,0.08,NA,61.75,NA,0.27,"Db inconsistent with layer position, g/cc"
7/28/2016,4353,NWCA11-1180,1,9/5/2011,CT,NWCA_PROBABILITY,NWCA11-1180-1-11-CT-007-002-3,D,3,125,NA,21.7,NA,76.7,NA,1.6,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,15.04,NA,0.74,NA,1.8,NA,5.3,NA,5.3,NA,40.1,NA,16.4,NA,3.8,NA,41,NA,135.4,NA,0.27,NA,0.18,NA,13.8,NA,294.6,NA,0.04,NA,65,NA,0.1,NA,0.1,NA,0,< MDL 0.0006 %,9.7,NA,30.9,NA,0.09,NA,6.2,NA,93.92,NA,0.85,NA,0.16,NA,5.6,NA,36.89,NA,14.84,NA,45,NA,152.2,NA,11.8,NA,15.68,NA,531.97,NA,28.66,NA,0.28,NA,833.01,NA,1.91,NA,99.23,NA,57.44,NA,0.18,NA,44.62,NA,0.23,g/cc
7/28/2016,4354,NWCA11-1181,1,9/20/2011,CT,NWCA_PROBABILITY,NWCA11-1181-1-11-CT-011-001-1,D,1,25,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,29.3,NA,1.76,NA,0.47,NA,5.1,NA,4.5,NA,83.2,NA,29.7,NA,0.6,NA,5.7,NA,0,NA,0.4,NA,0.28,NA,183.1,NA,473.8,NA,0.01,NA,0.59,NA,0.4,NA,0.2,NA,0,< MDL 0.0006 %,13.5,NA,9.7,NA,0.24,NA,1.97,NA,114.87,NA,1.47,NA,0.89,NA,4.07,NA,9.41,NA,13.88,NA,247,NA,236.51,NA,2.27,NA,6.06,NA,1168.94,NA,45.65,NA,0.32,NA,4916.25,NA,2,NA,65.2,NA,20.97,NA,0.15,NA,35.4,NA,0.2,NA
7/28/2016,4354,NWCA11-1181,1,9/20/2011,CT,NWCA_PROBABILITY,NWCA11-1181-1-11-CT-011-001-2,D,2,82,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,21.96,NA,0.77,NA,0.4,NA,5.3,NA,4.6,NA,56.1,NA,17.8,NA,0.2,< PQL 0.3 cmol(+) / kg,3.1,NA,0,NA,0.36,NA,0.37,NA,51.3,NA,275.9,NA,0.01,NA,0.32,NA,0.4,NA,0.3,NA,0,< MDL 0.0006 %,4.7,NA,2.6,NA,0.21,NA,2.31,NA,97.16,NA,1.55,NA,0.9,NA,1.7,NA,15.1,NA,16.46,NA,116,NA,116.65,NA,2.74,NA,4.87,NA,484.12,NA,8.78,NA,0.06,NA,6431.11,NA,1.06,NA,38.98,NA,23.63,NA,0.14,NA,15.23,NA,0.41,NA
7/28/2016,4354,NWCA11-1181,1,9/20/2011,CT,NWCA_PROBABILITY,NWCA11-1181-1-11-CT-011-001-3,D,3,122,NA,31.1,NA,52.5,NA,16.4,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,19.4,NA,0.91,NA,0.46,NA,5,NA,4.5,NA,45.1,NA,14.3,NA,0.2,< PQL 0.3 cmol(+) / kg,2.5,NA,0,NA,0.34,NA,0.36,NA,39.9,NA,224.8,NA,0.03,NA,0.71,NA,0.2,NA,0.3,NA,0,< MDL 0.0006 %,5.3,NA,4.8,NA,0.14,NA,2.68,NA,103.43,NA,1.46,NA,0.65,NA,5.77,NA,16.53,NA,17.5,NA,75,NA,155.77,NA,3.14,NA,9.8,NA,430.58,NA,6.96,NA,0.06,NA,3729.35,NA,0.92,NA,37.9,NA,26.99,NA,0.15,NA,45.95,NA,NA,NA
7/28/2016,4355,NWCA11-1743,1,7/6/2011,MA,NWCA_PROBABILITY,NWCA11-1743-1-11-MA-009-001-1,C,1,12,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,40.81,NA,1.67,NA,0.29,NA,5.2,NA,4.8,NA,100.7,NA,51.9,NA,0.6,NA,10.1,NA,3.1,NA,0.29,NA,0.29,NA,261,NA,163.4,NA,0.01,NA,1.14,NA,0.3,NA,0.2,NA,0,< MDL 0.0006 %,22.7,NA,30.5,NA,0.1,NA,5.41,NA,37.61,NA,0.52,NA,0.26,NA,2.51,NA,19.55,NA,9.63,NA,368,NA,314.79,NA,1.34,NA,11.53,NA,895.41,NA,75.24,NA,0.84,NA,1365.09,NA,2.64,NA,81.64,NA,18.9,NA,0.07,NA,19.23,NA,0.3,NA
7/28/2016,4355,NWCA11-1743,1,7/6/2011,MA,NWCA_PROBABILITY,NWCA11-1743-1-11-MA-009-001-2,C,2,20,NA,4.4,NA,22.4,NA,73.2,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,7.87,NA,0.39,NA,0.02,< MDL 0.04 %,5.1,NA,4.3,NA,32.2,NA,4.1,NA,0.2,< PQL 0.3 cmol(+) / kg,1,NA,0.3,NA,0.62,NA,0.15,NA,14.7,NA,310.6,NA,0.02,NA,0.16,NA,0.6,NA,0,< MDL 0.01 %,0,< MDL 0.0006 %,5.2,NA,1.8,NA,0.03,NA,6.86,NA,32.59,NA,1.05,NA,0.15,NA,2.23,NA,20.47,NA,0.92,NA,70,NA,105.04,NA,0.45,NA,14.91,NA,419.85,NA,13.04,NA,0.08,NA,754.55,NA,1.11,NA,13.91,NA,15.67,NA,0.03,NA,12.68,NA,0.98,NA
7/28/2016,4355,NWCA11-1743,1,7/6/2011,MA,NWCA_PROBABILITY,NWCA11-1743-1-11-MA-009-001-3,C,3,30,NA,1.6,NA,19.9,NA,78.5,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,2.36,NA,0.1,< PQL 0.2 %,0.04,< PQL 0.2 %,5.2,NA,4.4,NA,11.7,NA,0.8,NA,0.1,< PQL 0.3 cmol(+) / kg,0.2,NA,0,NA,0.49,NA,0.05,NA,3.1,NA,65.1,< PQL 129 mg / kg,0.05,NA,0.1,NA,0.4,NA,0,< MDL 0.01 %,0,< MDL 0.0006 %,1.9,NA,2,NA,0.03,NA,7.76,NA,40.73,NA,0.61,NA,0.03,NA,2.84,NA,20.42,NA,0.49,NA,24,NA,118.2,NA,0.39,NA,16.93,NA,230.58,NA,7.14,NA,0.06,NA,378.34,NA,0.99,NA,11.09,NA,14.53,NA,0.03,NA,15.72,NA,1.41,NA
7/28/2016,4355,NWCA11-1743,1,7/6/2011,MA,NWCA_PROBABILITY,NWCA11-1743-1-11-MA-009-001-4,C,4,60,NA,1.9,NA,5,NA,93.1,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,0.44,NA,0.01,< MDL 0.04 %,0,< MDL 0.04 %,5,NA,4.6,NA,2.2,NA,0.1,< PQL 0.4 cmol(+) / kg,0,< MDL 0.06 cmol(+) / kg,0,< MDL 0.01 cmol(+) / kg,0,NA,0.1,NA,0.03,NA,13.7,NA,0,< MDL 26 mg / kg,0.02,NA,0.13,NA,0.1,NA,0,< MDL 0.01 %,0,< MDL 0.0006 %,1.5,NA,12,NA,0.01,NA,3.33,NA,21.25,NA,0.36,NA,0.05,NA,2.38,NA,15.68,NA,1.33,NA,2,< PQL 6.5 ug / kg,115.99,NA,0.52,NA,8.65,NA,115.99,NA,3.56,NA,0.03,NA,59.65,NA,0.68,NA,10.23,NA,10.29,NA,0.05,NA,14.11,NA,1.73,NA
7/28/2016,4355,NWCA11-1743,1,7/6/2011,MA,NWCA_PROBABILITY,NWCA11-1743-1-11-MA-009-001-5,C,5,125,NA,1.5,NA,9.7,NA,88.8,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,0.06,< PQL 0.2 %,0.01,< MDL 0.04 %,0,< MDL 0.04 %,5.1,NA,4.6,NA,1.6,NA,0,< MDL 0.07 cmol(+) / kg,0,< MDL 0.06 cmol(+) / kg,0,< MDL 0.01 cmol(+) / kg,0,NA,0.06,NA,0.1,NA,25.3,NA,0,< MDL 26 mg / kg,0.01,NA,0.06,NA,0,< MDL 0.001 %,0,< MDL 0.01 %,0,< MDL 0.0006 %,8.4,NA,49.3,NA,0.01,NA,6.59,NA,26.69,NA,0.72,NA,0.09,NA,6.24,NA,20.53,NA,6.39,NA,-4,< MDL 1.3 ug / kg,157.05,NA,0.58,NA,15.78,NA,228.57,NA,4.6,NA,0.09,NA,38.96,NA,0.96,NA,11.81,NA,15.97,NA,0.18,NA,34.27,NA,NA,NA
7/28/2016,4356,NWCA11-1743,2,8/5/2011,MA,NWCA_REVISITS,NWCA11-1743-2-11-MA-009-005-2,D,2,32,NA,6.1,NA,30.5,NA,63.4,NA,NA,NA,NA,NA,NA,NA,7.37,NA,0.22,NA,0.05,< PQL 0.2 %,4.6,NA,4,NA,36,NA,1.6,NA,0.1,< PQL 0.3 cmol(+) / kg,0.5,NA,0.6,NA,0.78,NA,0.11,NA,15,NA,554.6,NA,0,< MDL 0.0002 %,0.24,NA,0.6,NA,0,< MDL 0.01 %,0,< MDL 0.0006 %,3.6,NA,1,NA,0.06,NA,8.24,NA,46.64,NA,2.46,NA,0.16,NA,2.41,NA,25.9,NA,2.06,NA,25,NA,157.15,NA,0.73,NA,18.74,NA,727.6,NA,14.02,NA,0.1,NA,1438.87,NA,1.61,NA,16.24,NA,17.78,NA,0.05,NA,12.81,NA,0.75,NA
7/28/2016,4356,NWCA11-1743,2,8/5/2011,MA,NWCA_REVISITS,NWCA11-1743-2-11-MA-009-005-3,D,3,92,NA,1.1,NA,6.5,NA,92.4,NA,0,< MDL 0.5 %,NA,NA,NA,NA,0.12,< PQL 0.2 %,0,< MDL 0.04 %,0,< MDL 0.04 %,5.1,NA,4.5,NA,1.8,NA,0,< MDL 0.07 cmol(+) / kg,0,< MDL 0.06 cmol(+) / kg,0,< MDL 0.01 cmol(+) / kg,0,NA,0.02,NA,0.02,NA,2.1,NA,56.7,< PQL 129 mg / kg,0,< MDL 0.0002 %,0.06,NA,0,< MDL 0.001 %,0,< MDL 0.01 %,0,< MDL 0.0006 %,3.3,NA,17.7,NA,0.02,NA,3.05,NA,25.33,NA,0.49,NA,0.02,NA,2.63,NA,18.28,NA,3.77,NA,-7,< MDL 1.3 ug / kg,147.85,NA,0.31,NA,11.45,NA,154.71,NA,3.69,NA,0.03,NA,111.26,NA,0.88,NA,11.66,NA,12.07,NA,0.06,NA,16.9,NA,1.9,NA
7/28/2016,4356,NWCA11-1743,2,8/5/2011,MA,NWCA_REVISITS,NWCA11-1743-2-11-MA-009-005-4,D,4,109,NA,3.4,NA,19.4,NA,77.2,NA,NA,NA,NA,NA,NA,NA,0.04,< PQL 0.2 %,0,< MDL 0.04 %,0,< MDL 0.04 %,5.3,NA,4.4,NA,1.8,NA,0,< MDL 0.07 cmol(+) / kg,0,< MDL 0.06 cmol(+) / kg,0.1,NA,0,NA,0.05,NA,0.23,NA,53.5,NA,155.5,NA,0,< MDL 0.0002 %,0.06,NA,0,< MDL 0.001 %,0.3,NA,0,< MDL 0.0006 %,15.9,NA,35.5,NA,0.02,NA,19.33,NA,51.1,NA,1.15,NA,0.09,NA,8.73,NA,31.19,NA,9.76,NA,-9,< MDL 1.3 ug / kg,243.67,NA,2.22,NA,23.83,NA,349.79,NA,6.74,NA,0.16,NA,323.03,NA,1.46,NA,18.96,NA,23.49,NA,0.02,NA,44.51,NA,NA,NA
7/28/2016,4356,NWCA11-1743,2,8/5/2011,MA,NWCA_REVISITS,NWCA11-1743-2-11-MA-009-005-5,D,5,125,NA,0.8,NA,5.9,NA,93.3,NA,0,< MDL 0.5 %,NA,NA,NA,NA,0.05,< PQL 0.2 %,0,< MDL 0.04 %,0,< MDL 0.04 %,5.2,NA,4.5,NA,0.9,NA,0,< MDL 0.07 cmol(+) / kg,0,< MDL 0.06 cmol(+) / kg,0,< MDL 0.01 cmol(+) / kg,0,NA,0.02,NA,0.04,NA,20.2,NA,73.5,< PQL 129 mg / kg,0,< MDL 0.0002 %,0.05,NA,0,< MDL 0.001 %,0,< MDL 0.01 %,0,< MDL 0.0006 %,5.7,NA,14.9,NA,0.02,NA,4.67,NA,27.73,NA,0.62,NA,0.03,NA,5.1,NA,19.58,NA,5.66,NA,-8,< MDL 1.3 ug / kg,163.02,NA,0.4,NA,17.19,NA,257,NA,4.24,NA,0.06,NA,67.55,NA,0.88,NA,13.8,NA,14.2,NA,0.12,NA,24.84,NA,NA,NA
7/28/2016,4357,NWCA11-1744,1,7/10/2011,MA,NWCA_PROBABILITY,NWCA11-1744-1-11-MA-005-001-1,D,1,35,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,30.46,NA,2.35,NA,0.81,NA,5.5,NA,5.1,NA,92.1,NA,50.7,NA,0.3,NA,7,NA,2.9,NA,0.53,NA,0.12,NA,25.8,NA,606.2,NA,0.04,NA,1.35,NA,0.4,NA,0,< MDL 0.01 %,0,< MDL 0.0006 %,32.9,NA,46.7,NA,0.16,NA,6.1,NA,91.63,NA,1.03,NA,1.9,NA,4.85,NA,16.76,NA,21.25,NA,493,NA,91.94,NA,1.14,NA,18.71,NA,1464.04,NA,80.04,NA,0.51,NA,1883.63,NA,2.38,NA,133.29,NA,56.62,NA,0.04,NA,138.27,NA,0.12,NA
7/28/2016,4357,NWCA11-1744,1,7/10/2011,MA,NWCA_PROBABILITY,NWCA11-1744-1-11-MA-005-001-2,D,2,60,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,24.39,NA,1.5,NA,0.33,NA,5.8,NA,5.2,NA,64.5,NA,39.3,NA,0.1,< PQL 0.3 cmol(+) / kg,5.2,NA,2.1,NA,0.33,NA,0.07,NA,20.6,NA,370.1,NA,0.01,NA,0.77,NA,0.3,NA,0,< MDL 0.01 %,0,< MDL 0.0006 %,10,NA,16.9,NA,0.1,NA,2.07,NA,78.78,NA,1.6,NA,0.71,NA,2.06,NA,14.34,NA,8.19,NA,156,NA,73.3,NA,0.79,NA,11.33,NA,884.21,NA,24.22,NA,0.16,NA,4633.88,NA,1,NA,104.76,NA,30.8,NA,-0.03,< MDL 0 mg / kg,16.96,NA,0.21,NA
7/28/2016,4357,NWCA11-1744,1,7/10/2011,MA,NWCA_PROBABILITY,NWCA11-1744-1-11-MA-005-001-3,D,3,80,NA,2,NA,9.4,NA,88.6,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,2.38,NA,0.11,< PQL 0.2 %,0.02,< MDL 0.04 %,6,NA,5.1,NA,9.6,NA,6.1,NA,0,< MDL 0.06 cmol(+) / kg,0.8,NA,0.1,NA,0.04,NA,0.02,NA,3.1,NA,0,< MDL 26 mg / kg,0,< MDL 0.0002 %,0.13,NA,0,< MDL 0.001 %,0,< MDL 0.01 %,0,< MDL 0.0006 %,2.6,NA,5.5,NA,0.03,NA,0.66,NA,43.22,NA,0.54,NA,0.04,NA,0.92,NA,5.66,NA,1.59,NA,23,NA,63.93,NA,0.17,NA,3.91,NA,73.64,NA,6.23,NA,0.04,NA,493.19,NA,0.4,NA,34.9,NA,8.96,NA,0.02,NA,6.02,NA,NA,NA
7/28/2016,4357,NWCA11-1744,1,7/10/2011,MA,NWCA_PROBABILITY,NWCA11-1744-1-11-MA-005-001-4,D,4,91,NA,15.5,NA,37.3,NA,47.2,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,6.96,NA,0.28,NA,0.03,< MDL 0.04 %,6,NA,5.1,NA,22.7,NA,16.4,NA,0.1,< PQL 0.3 cmol(+) / kg,1.9,NA,0.5,NA,0.11,NA,0.11,NA,14.7,NA,0,< MDL 26 mg / kg,0,< MDL 0.0002 %,0.17,NA,0.1,NA,0,< MDL 0.01 %,0,< MDL 0.0006 %,1.6,NA,3.7,NA,0.07,NA,3.52,NA,161.38,NA,3.66,NA,0.82,NA,4.84,NA,27.84,NA,11.01,NA,81,NA,125.71,NA,0.36,NA,25.43,NA,78.72,NA,24.13,NA,0.12,NA,2287.5,NA,1.13,NA,107.97,NA,28.67,NA,-0.02,< MDL 0 mg / kg,16.13,NA,NA,NA
7/28/2016,4357,NWCA11-1744,1,7/10/2011,MA,NWCA_PROBABILITY,NWCA11-1744-1-11-MA-005-001-5,D,5,125,NA,1.1,NA,5.2,NA,93.7,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,0.14,< PQL 0.2 %,0.05,< PQL 0.2 %,0,< MDL 0.04 %,6.2,NA,5.2,NA,1.3,NA,0.7,NA,0,< MDL 0.06 cmol(+) / kg,0.2,NA,0,NA,0.01,NA,0.01,NA,0,< MDL 0.1 mg / kg,0,< MDL 26 mg / kg,0,< MDL 0.0002 %,0.04,NA,0,< MDL 0.001 %,0,< MDL 0.01 %,0,< MDL 0.0006 %,0.8,NA,3.3,NA,0.01,NA,0.5,NA,40.35,NA,0.35,NA,0.03,NA,1.74,NA,6.87,NA,2.7,NA,-2,< MDL 1.3 ug / kg,128.89,NA,0.09,NA,4.82,NA,86.96,NA,4.06,NA,0.03,NA,76.54,NA,0.41,NA,30.76,NA,9.48,NA,0.04,NA,15.92,NA,NA,NA
7/28/2016,4358,NWCA11-1744,2,8/6/2011,MA,NWCA_REVISITS,NWCA11-1744-2-11-MA-005-002-1,D,1,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.3,NA,1.38,NA,0.49,NA,5.5,NA,5.1,NA,81,NA,42.4,NA,0.3,NA,6.8,NA,3.8,NA,0.52,NA,0.1,NA,17.8,NA,833.6,NA,0.02,NA,1.17,NA,0.4,NA,0,< MDL 0.01 %,0,< MDL 0.0006 %,25.5,NA,4.9,NA,0.27,NA,5.71,NA,114.09,NA,1.21,NA,1.43,NA,4.59,NA,17.86,NA,21.25,NA,376,NA,103.61,NA,1,NA,21.58,NA,1701.87,NA,76.8,NA,0.41,NA,3115.83,NA,3.04,NA,130.53,NA,53.62,NA,0.06,NA,107.79,NA,0.15,NA
7/28/2016,4358,NWCA11-1744,2,8/6/2011,MA,NWCA_REVISITS,NWCA11-1744-2-11-MA-005-002-2,D,2,81,NA,11.9,NA,34.7,NA,53.4,NA,0,< MDL 0.5 %,NA,NA,NA,NA,17.26,NA,0.94,NA,0.32,NA,5.7,NA,5.2,NA,59.7,NA,34.1,NA,0.2,< PQL 0.3 cmol(+) / kg,5.4,NA,2.8,NA,0.36,NA,0.05,NA,14.9,NA,592.1,NA,0,< MDL 0.0002 %,0.86,NA,0.3,NA,0,< MDL 0.01 %,0,< MDL 0.0006 %,14.5,NA,3.3,NA,0.24,NA,2.57,NA,93.42,NA,1.2,NA,0.79,NA,2.56,NA,16.26,NA,13.29,NA,235,NA,96.02,NA,0.71,NA,14.5,NA,1181.7,NA,56.34,NA,0.28,NA,3264.68,NA,2.19,NA,105.71,NA,45.74,NA,0,NA,142.51,NA,0.21,NA
7/28/2016,4358,NWCA11-1744,2,8/6/2011,MA,NWCA_REVISITS,NWCA11-1744-2-11-MA-005-002-7,D,7,125,NA,1.5,NA,15,NA,83.5,NA,0,< MDL 0.5 %,0,NA,0,< MDL 0.5 %,0.13,< PQL 0.2 %,0,< MDL 0.04 %,0,< MDL 0.04 %,5.9,NA,5.1,NA,1.7,NA,0.9,NA,0,< MDL 0.06 cmol(+) / kg,0.2,NA,0.1,NA,0,< MDL 0.002 %,0.01,NA,4.2,NA,17.8,< MDL 26 mg / kg,0,< MDL 0.0002 %,0.06,NA,0,< MDL 0.001 %,0,< MDL 0.01 %,0,< MDL 0.0006 %,1.2,NA,18.3,NA,0.03,NA,0.62,NA,59.68,NA,0.42,NA,0.01,NA,2.02,NA,9.7,NA,2.47,NA,0,< MDL 1.3 ug / kg,176.67,NA,0.11,NA,7.96,NA,86.96,NA,5.04,NA,0.04,NA,91.29,NA,0.7,NA,44.86,NA,12.87,NA,0,NA,16.52,NA,NA,NA
