study_id,site_id,plot_id,year,month,day,latitude,longitude,method_id,plot_area,plot_sapling_area,site_notes,position_accuracy,position_notes,disturbance_notes,disturbance_year,habitat,ecosystem_condition,disturbance_class,ecotype,plot_shape,plot_notes,aboveground_plant_carbon,belowground_plant_carbon,basal_area,field_or_manipulation_code,harvest_or_allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_166,2013,12,31,-18.865297,36.141758,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",227.81,62.11000000000001,0.62,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_167,2013,12,31,-18.865541,36.141428,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",197.56,59.910000000000004,0.559,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_168,2013,12,31,-18.865199,36.141195,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",178.66,52.76,0.552,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_169,2013,12,31,-18.868526,36.282128,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",42.04,15.19,0.192,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_170,2013,12,31,-18.868526,36.282128,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",32.07,13.32,0.11800000000000001,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_171,2013,12,31,-18.870943,36.20356,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",77.06,28.189999999999998,0.286,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_172,2013,12,31,-18.870943,36.20356,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",101.22,34.5,0.381,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_173,2013,12,31,-18.870943,36.20356,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",33.73,12.61,0.156,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_174,2013,12,31,-18.870943,36.20356,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",52.96,19.06,0.188,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_175,2013,12,31,-18.870943,36.20356,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",71.03,22.13,0.253,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_176,2013,12,31,-18.871772,36.280204,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",51.97,17.39,0.127,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_177,2013,12,31,-18.871772,36.280204,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",44.010000000000005,16.29,0.105,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_178,2013,12,31,-18.871772,36.280204,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",20.869999999999997,13.92,0.03,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_179,2013,12,31,-18.871772,36.280204,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",22.23,11.829999999999998,0.032,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_180,2013,12,31,-18.871772,36.280204,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",39.489999999999995,18.88,0.11299999999999999,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_181,2013,12,31,-18.87926,36.152707,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",208.73,66.94,0.587,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_182,2013,12,31,-18.87926,36.152707,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",250.4,78.26,0.688,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_183,2013,12,31,-18.87926,36.152707,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",180.26,58.89,0.517,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_184,2013,12,31,-18.87926,36.152707,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",244.86,73.79,0.647,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_185,2013,12,31,-18.87926,36.152707,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",185.12,57.03,0.49,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_186,2013,12,31,-18.881442,36.168942,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",129.55,43.82,0.406,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_187,2013,12,31,-18.881181,36.169008,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",138.86,46,0.484,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_188,2013,12,31,-18.881462,36.16924,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",128.05,38.57,0.524,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_189,2013,12,31,-18.881692,36.168932,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",53.93,17.74,0.227,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_190,2013,12,31,-18.881372,36.168701,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",504.34999999999997,130.88000000000002,1.072,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_191,2013,12,31,-18.88302,36.174246,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",195.74,63.63,0.551,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_192,2013,12,31,-18.88302,36.174246,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",174.44,53.21,0.44,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_193,2013,12,31,-18.88302,36.174246,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",277.25,87.18,0.679,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_194,2013,12,31,-18.88302,36.174246,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",198.95,61.54,0.528,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_195,2013,12,31,-18.88302,36.174246,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",120.93,37.32,0.374,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_196,2013,12,31,-18.831602,36.264041,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",249.98,63.22,0.611,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_197,2013,12,31,-18.831361,36.264123,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",144.42,44.949999999999996,0.427,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_198,2013,12,31,-18.831615,36.264295,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",172.67999999999998,51.93,0.479,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_199,2013,12,31,-18.831868,36.264059,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",90.92,29.150000000000002,0.245,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_200,2013,12,31,-18.831618,36.263792,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",268.85,73.52,0.572,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_201,2013,12,31,-18.850342,36.26043,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",493.1,129.53,1.047,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_202,2013,12,31,-18.850342,36.26043,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",86.42,27.83,0.264,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_203,2013,12,31,-18.850342,36.26043,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",0,0,0,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_204,2013,12,31,-18.850342,36.26043,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",140.05,43.63,0.406,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_205,2013,12,31,-18.850342,36.26043,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",506.18,133.1,1.005,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_206,2013,12,31,-18.875474,36.275058,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",368.6,104.76,0.968,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_207,2013,12,31,-18.875474,36.275058,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",357.01,103.31,0.985,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_208,2013,12,31,-18.875474,36.275058,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",517.31,142.89,1.295,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_209,2013,12,31,-18.875474,36.275058,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",171.6,52.18,0.503,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_210,2013,12,31,-18.875474,36.275058,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",259.63,78.1,0.764,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_211,2013,12,31,-18.833962,36.18594,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",243.5,72.19,0.591,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_212,2013,12,31,-18.833962,36.18594,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",82.64,26.32,0.27,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_213,2013,12,31,-18.833962,36.18594,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",44.15,14.51,0.148,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_214,2013,12,31,-18.833962,36.18594,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",91.78999999999999,29.55,0.274,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_215,2013,12,31,-18.824439,36.218115,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",374,123.03,1.0619999999999998,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_216,2013,12,31,-18.824439,36.218115,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",317.97999999999996,100.64999999999999,0.846,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_217,2013,12,31,-18.824439,36.218115,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",237.15,81.99,0.614,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_218,2013,12,31,-18.824439,36.218115,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",317.60999999999996,100.16,0.865,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_219,2013,12,31,-18.824439,36.218115,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",294.64,95.56,0.808,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_220,2013,12,31,-18.870643,36.270942,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",100.82,34.84,0.403,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_221,2013,12,31,-18.870643,36.270942,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",124.93,43.550000000000004,0.479,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_222,2013,12,31,-18.870643,36.270942,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",4.59,1.46,0.002,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_223,2013,12,31,-18.870643,36.270942,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",140.63,48.45,0.552,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_224,2013,12,31,-18.822449,36.132373,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",0,0,0,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_225,2013,12,31,-18.82219,36.132326,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",51.69,17.96,0.198,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_226,2013,12,31,-18.822381,36.132549,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",68.02,23.52,0.246,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_227,2013,12,31,-18.822718,36.132334,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",97.36,31.75,0.326,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_228,2013,12,31,-18.82251,36.13205,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",179.73,60.06,0.636,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_229,2013,12,31,-18.812733,36.128404,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",215.96,63.62,0.549,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_230,2013,12,31,-18.812486,36.128439,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",86,27.14,0.20400000000000001,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_231,2013,12,31,-18.812747,36.128636,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",105.61,31.99,0.298,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_232,2013,12,31,-18.813068,36.128445,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",0,0,0,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_233,2013,12,31,-18.812845,36.128008,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",267.23999999999995,77.9,0.726,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_234,2013,12,31,-18.845133,36.118808,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",246.77,71.46,0.655,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_235,2013,12,31,-18.845133,36.118808,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",227.59,66.85,0.616,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_236,2013,12,31,-18.845133,36.118808,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",131.54,41.11,0.411,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_237,2013,12,31,-18.845133,36.118808,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",180.25,54.48,0.53,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_238,2013,12,31,-18.845133,36.118808,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",191.58,56.44,0.539,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_239,2013,12,31,-18.891503,36.177483,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",121.69,61.7,0.23,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_240,2013,12,31,-18.89125,36.177332,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",139.06,57.230000000000004,0.36700000000000005,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_241,2013,12,31,-18.8916,36.177723,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",127.21000000000001,54.42999999999999,0.268,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_242,2013,12,31,-18.891803,36.177337,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",89.33,36.31,0.19999999999999998,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_243,2013,12,31,-18.891503,36.177483,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",133.63,51.97,0.252,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_244,2013,12,31,-18.884576,36.170079,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",191.96,62.09,0.527,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_245,2013,12,31,-18.884272,36.170074,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",162.75,54.08,0.467,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_246,2013,12,31,-18.884576,36.170079,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",188.68,59.24,0.497,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_247,2013,12,31,-18.884776,36.170048,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",156.83,51.67,0.467,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_248,2013,12,31,-18.884551,36.169838,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",83.4,27.57,0.257,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_249,2013,12,31,-18.895905,36.16247,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",45.48,16.24,0.176,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_250,2013,12,31,-18.895905,36.16247,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",138.69,45.49,0.501,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_251,2013,12,31,-18.895905,36.16247,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",13.01,5.02,0.048,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_252,2013,12,31,-18.895905,36.16247,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",135.28,42.33,0.486,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_253,2013,12,31,-18.895905,36.16247,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",108.87,36.5,0.403,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_254,2013,12,31,-18.873529,36.21079,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",54.06,19.14,0.229,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_255,2013,12,31,-18.873529,36.21079,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",105.77,34.38,0.372,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_256,2013,12,31,-18.873529,36.21079,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",82.09,26.71,0.27,field,allometry
