"study_id","site_id","transect_id","plot_id","subtransect_id","debris_diameter","size_class","diameter_squared","debris_class","debris_transect_length"
"Cifuentes_and_Torres_2024","Boca Guarumal","3","4","4","0.91","<2.5","0.8281","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","3","4","4","1.12","<2.5","1.2544","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","3","4","4","1.3","<2.5","1.69","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","3","5","1","1.11","<2.5","1.2321","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","3","5","1","1.33","<2.5","1.7689","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","3","5","1","2.16","<2.5","4.6656","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","3","5","1","2.21","<2.5","4.8841","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","3","5","2","5","2.5-7.5","25",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","3","5","2","0.55","<2.5","0.3025","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","3","5","2","0.61","<2.5","0.3721","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","3","5","3","2.94","2.5-7.5","8.6436",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","3","5","3","0.55","<2.5","0.3025","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","3","5","3","0.55","<2.5","0.3025","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","3","5","3","1.4","<2.5","1.96","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","3","5","3","1.55","<2.5","2.4025","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","3","5","4","1.05","<2.5","1.1025","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","3","5","4","1.61","<2.5","2.5921","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","1","1","0.34","<2.5","0.1156","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","1","1","0.41","<2.5","0.1681","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","1","1","1.11","<2.5","1.2321","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","1","2","2.54","2.5-7.5","6.4516",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","1","2","0.51","<2.5","0.2601","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","1","2","0.66","<2.5","0.4356","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","1","2","0.69","<2.5","0.4761","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","1","2","1.05","<2.5","1.1025","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","1","3","6.97","2.5-7.5","48.5809",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","1","3","6.88","2.5-7.5","47.3344",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","1","3","3.8","2.5-7.5","14.44",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","1","3","1.16","<2.5","1.3456","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","1","4","7.44","2.5-7.5","55.3536",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","1","4","6.78","2.5-7.5","45.9684",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","1","4","3.66","2.5-7.5","13.3956",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","2","1","7.5",">7.5","56.25","rotten","12"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","2","1","0.43","<2.5","0.1849","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","2","1","0.59","<2.5","0.3481","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","2","2","8.5",">7.5","72.25","intermediate","12"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","2","2","8.08",">7.5","65.2864","rotten","12"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","2","2","4.03","2.5-7.5","16.2409",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","2","2","3.27","2.5-7.5","10.6929",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","2","2","0.37","<2.5","0.1369","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","2","2","0.45","<2.5","0.2025","sound","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","2","2","1.17","<2.5","1.3689","sound","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","2","2","2.18","<2.5","4.7524","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","2","3","1.02","<2.5","1.0404","sound","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","2","3","1.25","<2.5","1.5625","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","2","3","2.13","<2.5","4.5369","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","2","4","9.3",">7.5","86.49","intermediate","12"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","2","4","3.57","2.5-7.5","12.7449",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","2","4","0.33","<2.5","0.1089","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","2","4","1.12","<2.5","1.2544","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","2","4","1.94","<2.5","3.7636","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","3","1","0.9","<2.5","0.81","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","3","1","2.11","<2.5","4.4521","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","3","2","3.44","2.5-7.5","11.8336",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","3","2","1.16","<2.5","1.3456","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","3","3","24",">7.5","576","intermediate","12"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","3","3","10.27",">7.5","105.4729","intermediate","12"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","3","3","10.11",">7.5","102.2121","intermediate","12"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","3","3","0.72","<2.5","0.5184","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","3","3","1.07","<2.5","1.1449","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","3","3","1.44","<2.5","2.0736","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","3","4","2.94","2.5-7.5","8.6436",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","3","4","1.1","<2.5","1.21","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","3","4","1.77","<2.5","3.1329","sound","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","3","4","2.11","<2.5","4.4521","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","3","4","2.3","<2.5","5.29","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","3","4","2.38","<2.5","5.6644","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","4","1","0.88","<2.5","0.7744","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","4","1","0.98","<2.5","0.9604","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","4","1","1.1","<2.5","1.21","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","4","1","2","<2.5","4","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","4","2","3.32","2.5-7.5","11.0224",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","4","3","2.5","2.5-7.5","6.25",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","4","3","0.83","<2.5","0.6889","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","4","3","1","<2.5","1","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","4","3","1.05","<2.5","1.1025","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","4","4","6.11","2.5-7.5","37.3321",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","4","4","0.88","<2.5","0.7744","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","5","1","0.66","<2.5","0.4356","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","5","1","0.94","<2.5","0.8836","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","5","1","1","<2.5","1","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","5","1","1.59","<2.5","2.5281","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","5","1","1.6","<2.5","2.56","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","5","1","2.3","<2.5","5.29","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","5","2","0.61","<2.5","0.3721","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","5","2","0.83","<2.5","0.6889","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","5","2","1.02","<2.5","1.0404","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","5","2","1.05","<2.5","1.1025","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","5","2","1.3","<2.5","1.69","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","5","3","9.61",">7.5","92.3521","rotten","12"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","5","3","0.72","<2.5","0.5184","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","5","3","0.76","<2.5","0.5776","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","5","3","0.8","<2.5","0.64","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","5","3","1","<2.5","1","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","5","3","1.05","<2.5","1.1025","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","5","3","1.06","<2.5","1.1236","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","5","4","2.83","2.5-7.5","8.0089",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","4","5","4","1.44","<2.5","2.0736","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1","1","10.34",">7.5","106.9156","sound","12"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1","1","5.9","2.5-7.5","34.81",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1","1","4.14","2.5-7.5","17.1396",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1","1","1.34","<2.5","1.7956","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1","2","0.67","<2.5","0.4489","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1","2","0.69","<2.5","0.4761","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1","3","4.49","2.5-7.5","20.1601",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1","3","4.38","2.5-7.5","19.1844",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1","3","4.2","2.5-7.5","17.64",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1","3","0.78","<2.5","0.6084","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1","3","0.93","<2.5","0.8649","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1","3","1.09","<2.5","1.1881","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1","3","2.25","<2.5","5.0625","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1","3","2.36","<2.5","5.5696","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1","4","1.55","<2.5","2.4025","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","1","9.8",">7.5","96.04","sound","12"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","1","4.8","2.5-7.5","23.04",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","1","4.5","2.5-7.5","20.25",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","1","3.28","2.5-7.5","10.7584",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","1","1.07","<2.5","1.1449","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","2","0.57","<2.5","0.3249","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","3","4.05","2.5-7.5","16.4025",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","3","2.87","2.5-7.5","8.2369",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","3","0.88","<2.5","0.7744","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","3","0.99","<2.5","0.9801","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","4","7.93",">7.5","62.8849","sound","12"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","4","6.22","2.5-7.5","38.6884",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","4","5.55","2.5-7.5","30.8025",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","4","4.87","2.5-7.5","23.7169",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","4","3.66","2.5-7.5","13.3956",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","4","2.78","2.5-7.5","7.7284",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","4","0.08","<2.5","0.0064","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","4","1.01","<2.5","1.0201","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","4","1.58","<2.5","2.4964","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","4","1.72","<2.5","2.9584","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","4","1.76","<2.5","3.0976","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","4","2.05","<2.5","4.2025","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","3","1","7.47","2.5-7.5","55.8009",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","3","1","2.59","2.5-7.5","6.7081",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","3","1","0.77","<2.5","0.5929","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","3","2","7.11","2.5-7.5","50.5521",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","3","2","1.17","<2.5","1.3689","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","3","3","3.76","2.5-7.5","14.1376",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","3","3","2.61","2.5-7.5","6.8121",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","3","3","1.37","<2.5","1.8769","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","3","3","1.55","<2.5","2.4025","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","3","4","3.17","2.5-7.5","10.0489",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","3","4","0.79","<2.5","0.6241","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","3","4","1.01","<2.5","1.0201","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","3","4","1.36","<2.5","1.8496","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","4","1","1.05","<2.5","1.1025","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","4","1","1.85","<2.5","3.4225","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","4","1","2","<2.5","4","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","4","2","4.5","2.5-7.5","20.25",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","4","2","0.76","<2.5","0.5776","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","4","2","1.36","<2.5","1.8496","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","4","2","1.88","<2.5","3.5344","sound","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","4","4","4.35","2.5-7.5","18.9225",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","4","4","1.44","<2.5","2.0736","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","4","4","1.93","<2.5","3.7249","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","4","4","2.3","<2.5","5.29","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","1","3.99","2.5-7.5","15.9201",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","1","2.83","2.5-7.5","8.0089",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","1","2.72","2.5-7.5","7.3984",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","1","0.77","<2.5","0.5929","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","1","0.9","<2.5","0.81","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","1","1.26","<2.5","1.5876","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","1","1.27","<2.5","1.6129","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","1","1.84","<2.5","3.3856","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","2","8.31",">7.5","69.0561","rotten","12"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","2","3.7","2.5-7.5","13.69",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","2","2.6","2.5-7.5","6.76",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","2","0.75","<2.5","0.5625","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","2","0.79","<2.5","0.6241","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","2","1.02","<2.5","1.0404","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","2","1.27","<2.5","1.6129","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","2","1.87","<2.5","3.4969","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","2","1.94","<2.5","3.7636","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","3","1.58","<2.5","2.4964","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","4","4.6","2.5-7.5","21.16",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","4","3","2.5-7.5","9",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","4","1.22","<2.5","1.4884","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","4","1.56","<2.5","2.4336","sound","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","1","1","3.6","2.5-7.5","12.96",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","1","1","3.4","2.5-7.5","11.56",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","1","1","2.7","2.5-7.5","7.29",NA,"5"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","1","1","2.5","2.5-7.5","6.25",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","1","1","1.93","<2.5","3.7249","sound","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","1","2","1.17","<2.5","1.3689","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","1","2","1.27","<2.5","1.6129","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","1","3","23.6",">7.5","556.96","sound","12"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","1","3","1.09","<2.5","1.1881","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","1","3","1.12","<2.5","1.2544","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","1","3","1.14","<2.5","1.2996","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","1","4","3.44","2.5-7.5","11.8336",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","1","4","1.06","<2.5","1.1236","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","1","4","1.16","<2.5","1.3456","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","2","1","6.17","2.5-7.5","38.0689",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","2","1","1","<2.5","1","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","2","1","1.07","<2.5","1.1449","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","2","2","8.5",">7.5","72.25","sound","12"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","2","2","6.99","2.5-7.5","48.8601",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","2","2","4.2","2.5-7.5","17.64",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","2","2","3.99","2.5-7.5","15.9201",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","2","2","2.7","2.5-7.5","7.29",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","2","2","0.64","<2.5","0.4096","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","2","2","1.39","<2.5","1.9321","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","2","2","1.66","<2.5","2.7556","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","2","3","14.22",">7.5","202.2084","intermediate","12"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","2","3","3.83","2.5-7.5","14.6689",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","2","3","2.55","2.5-7.5","6.5025",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","2","3","0.54","<2.5","0.2916","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","2","3","0.76","<2.5","0.5776","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","2","3","1.17","<2.5","1.3689","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","2","4","5.53","2.5-7.5","30.5809",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","2","4","4.79","2.5-7.5","22.9441",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","2","4","4.65","2.5-7.5","21.6225",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","2","4","3.22","2.5-7.5","10.3684",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","2","4","3.19","2.5-7.5","10.1761",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","2","4","3.05","2.5-7.5","9.3025",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","2","4","2.83","2.5-7.5","8.0089",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","2","4","2.58","2.5-7.5","6.6564",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","2","4","1.44","<2.5","2.0736","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","2","4","1.46","<2.5","2.1316","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","2","4","1.96","<2.5","3.8416","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","3","1","0.69","<2.5","0.4761","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","3","1","0.9","<2.5","0.81","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","3","1","0.91","<2.5","0.8281","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","3","2","6.1","2.5-7.5","37.21",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","3","2","0.55","<2.5","0.3025","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","3","2","0.7","<2.5","0.49","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","6","3","2","1.21","<2.5","1.4641","rotten","5"
