study_id,site_id,core_id,year,core_notes,latitude,longitude,position_method,salinity_class,salinity_method,vegetation_class,vegetation_method,inundation_class,inundation_method,month,day,position_accuracy,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_notes,vegetation_notes,habitat,inundation_notes,core_length_flag
Donato_et_al_2011,Kosrae,M1461,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth represents deposit depth
Donato_et_al_2011,Kosrae,M1462,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth represents deposit depth
Donato_et_al_2011,Kosrae,M1463,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth represents deposit depth
Donato_et_al_2011,Kosrae,M1464,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth represents deposit depth
Donato_et_al_2011,Yap,M1465,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth represents deposit depth
Donato_et_al_2011,Yap,M1466,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth represents deposit depth
Donato_et_al_2011,Yap,M1467,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth represents deposit depth
Donato_et_al_2011,Yap,M1468,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth represents deposit depth
Donato_et_al_2011,Yap,M1469,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth represents deposit depth
Donato_et_al_2011,Yap,M1470,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth represents deposit depth
Donato_et_al_2011,Yap,M1471,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth represents deposit depth
Donato_et_al_2011,Yap,M1472,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth represents deposit depth
Donato_et_al_2011,Yap,M1473,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth represents deposit depth
Donato_et_al_2011,Yap,M1474,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth represents deposit depth
Donato_et_al_2011,Yap,M1475,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth represents deposit depth
Donato_et_al_2011,Yap,M1476,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth represents deposit depth
Donato_et_al_2011,Yap,M1477,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth represents deposit depth
Donato_et_al_2011,Yap,M1478,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth represents deposit depth
Donato_et_al_2011,Yap,M1479,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth represents deposit depth
Donato_et_al_2011,Yap,M1480,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth represents deposit depth
Donato_et_al_2011,Yap,M1481,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Donato_et_al_2011,Yap,M1482,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Donato_et_al_2011,Central Kalimantan,M1483,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Donato_et_al_2011,Central Kalimantan,M1484,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Donato_et_al_2011,Central Kalimantan,M1485,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Donato_et_al_2011,Central Kalimantan,M1486,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Donato_et_al_2011,Central Kalimantan,M1487,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Donato_et_al_2011,Central Kalimantan,M1488,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Donato_et_al_2011,Central Kalimantan,M1489,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Donato_et_al_2011,Central Kalimantan,M1490,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Donato_et_al_2011,Central Kalimantan,M1491,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Donato_et_al_2011,Central Kalimantan,M1492,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Donato_et_al_2011,Central Kalimantan,M1493,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Donato_et_al_2011,Central Kalimantan,M1494,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Donato_et_al_2011,Central Kalimantan,M1495,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Donato_et_al_2011,Central Kalimantan,M1496,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Donato_et_al_2011,Central Kalimantan,M1497,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Donato_et_al_2011,Central Kalimantan,M1498,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Donato_et_al_2011,Central Kalimantan,M1499,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Donato_et_al_2011,Central Kalimantan,M1500,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Donato_et_al_2011,Central Kalimantan,M1501,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Donato_et_al_2011,Central Kalimantan,M1502,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Donato_et_al_2011,Central Kalimantan,M1503,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Donato_et_al_2011,Central Kalimantan,M1504,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Donato_et_al_2011,Central Kalimantan,M1505,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Donato_et_al_2011,Central Kalimantan,M1506,2009,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Nsombo_et_al_2016,"Rio del Rey Estuary, Bamusso",M0540,2014,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",M1590,2013,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",M1591,2013,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",M1592,2013,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",M1593,2013,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",M1594,2013,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",M1595,2013,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",M1596,2013,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",M1597,2013,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",M1598,2013,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",M1599,2013,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",M1600,2013,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",M1601,2013,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",M1602,2013,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth represents deposit depth
Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",M1603,2013,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth represents deposit depth
Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",M1604,2013,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth represents deposit depth
Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",M1605,2013,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth represents deposit depth
Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",M1606,2013,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth represents deposit depth
Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",M1607,2013,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth represents deposit depth
Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",M1608,2013,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",M1609,2013,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",M1610,2013,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",M1611,2013,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",M1612,2013,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",M1613,2013,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,5,28,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,mangrove,NA,NA,core depth limited by length of corer
