"study_id","site_id","core_id","vegetation_class","habitat","core_length_flag","latitude","longitude","position_notes","year","month","day","position_method"
"Bhomia_et_al_2016_Honduras","RKB16 Western Path","M0505","forested","mangrove","core depth represents deposit depth",16.098317,-86.908867,"exact",2013,4,8,"other high resolution"
"Bhomia_et_al_2016_Honduras","RKB16 Oyster Bed","M0506","forested","mangrove","core depth limited by length of corer",16.09265,-86.9142,"exact",2013,4,8,"other high resolution"
"Bhomia_et_al_2016_Honduras","RKB16 Turtle Harbor","M0507","forested","mangrove","core depth represents deposit depth",16.110033,-86.94175,"exact",2013,4,8,"other high resolution"
"Ren_et_al_2008","HR08 Native Plantation","M0508","forested","mangrove","core depth limited by length of corer",20.931035,110.158446,"approximate",2005,4,8,"other low resolution"
"Ren_et_al_2008","HR08 Natural Forest","M0509","forested","mangrove","core depth limited by length of corer",21.029971,110.183053,"approximate",2005,4,8,"other low resolution"
"Ren_et_al_2008","HR08 4-year Exotic Plantation","M0510","forested","mangrove","core depth limited by length of corer",20.963554,110.159593,"approximate",2005,4,8,"other low resolution"
"Ren_et_al_2008","HR08 5-year Exotic Plantation","M0511","forested","mangrove","core depth limited by length of corer",21.042902,110.191874,"approximate",2005,4,8,"other low resolution"
"Ren_et_al_2008","HR08 8-year Exotic Plantation","M0512","forested","mangrove","core depth limited by length of corer",20.991454,110.163392,"approximate",2005,4,8,"other low resolution"
"Ren_et_al_2008","HR08 10-year Exotic Plantation","M0513","forested","mangrove","core depth limited by length of corer",20.901794,110.163178,"approximate",2005,4,8,"other low resolution"
"Bulmer_et_al_2016","RHB16 Whangateau","M0514","forested","mangrove","core depth limited by length of corer",-36.314338888888884,174.76033611111112,"exact",2015,4,8,"other high resolution"
"Bulmer_et_al_2016","RHB16 Bayswater","M0515","forested","mangrove","core depth limited by length of corer",-36.810575,174.77608333333336,"exact",2015,4,8,"other high resolution"
"Bulmer_et_al_2016","RHB16 Mangere","M0516","forested","mangrove","core depth limited by length of corer",-36.93697222,174.7867917,"exact",2015,4,8,"other high resolution"
"Bulmer_et_al_2016","RHB16 Whangamata","M0517","forested","mangrove","core depth limited by length of corer",-37.20223888888889,175.86149722222223,"exact",2015,4,8,"other high resolution"
"Upkong_1997","IEU97 Supratidal","M0518","forested","mangrove","core depth limited by length of corer",4.992813,8.28116,"approximate",1995,4,8,"other low resolution"
"Upkong_1997","IEU97 Hinterland","M0519","forested","mangrove","core depth limited by length of corer",4.967615,8.302193,"approximate",1995,4,8,"other low resolution"
"Upkong_1997","IEU97 Distributary","M0520","forested","mangrove","core depth limited by length of corer",4.976897,8.28349,"approximate",1995,4,8,"other low resolution"
"Upkong_1997","IEU16 Tidal Creek","M0521","forested","mangrove","core depth limited by length of corer",4.959172,8.270308,"approximate",1995,4,8,"other low resolution"
"Ranjan_2010","RKR10 Core B","M0522","forested","mangrove","core depth represents deposit depth",11.445435,79.792506,"estimated from GE",2006,4,8,"other low resolution"
"Ranjan_2010","RKR10 Core C","M0523","forested","mangrove","core depth represents deposit depth",11.419434,79.792335,"estimated from GE",2006,4,8,"other low resolution"
"Ranjan_2010","RKR10 Core D","M0524","forested","mangrove","core depth represents deposit depth",11.397231,79.806658,"estimated from GE",2006,4,8,"other low resolution"
"Gomes_et_al_2016","FHG16 M1","M0525","forested","mangrove","not specified",-14.681111111111111,-39.074444444444445,"exact",2014,4,8,"other high resolution"
"Gomes_et_al_2016","FHG16 M2","M0526","forested","mangrove","not specified",-14.680833333333332,-39.075,"exact",2014,4,8,"other high resolution"
"Gomes_et_al_2016","FHG16 M3","M0527","forested","mangrove","not specified",-14.680555555555555,-39.07416666666667,"exact",2014,4,8,"other high resolution"
"Gomes_et_al_2016","FHG16 M4","M0528","forested","mangrove","not specified",-14.718333333333334,-39.07027777777778,"exact",2014,4,8,"other high resolution"
"Gomes_et_al_2016","FHG16 M5","M0529","forested","mangrove","not specified",-14.758333333333333,-39.06222222222222,"exact",2014,4,8,"other high resolution"
"Fujimoto_et_al_1999","KF99 B1","M0530","forested","mangrove","core depth represents deposit depth",6.874274,158.306227,"estimated from GE",1996,4,8,"other low resolution"
"Fujimoto_et_al_1999","KF99 B2","M0531","forested","mangrove","core depth represents deposit depth",6.87423,158.304223,"estimated from GE",1996,4,8,"other low resolution"
"Fujimoto_et_al_1999","KF99 P1","M0532","forested","mangrove","core depth represents deposit depth",6.875773,158.334758,"estimated from GE",1996,4,8,"other low resolution"
"Ajonina_et_al_2014","GNA14 Site 1","M0533","forested","mangrove","core depth limited by length of corer",6.432416667,1.92595,"exact",2012,4,8,"other high resolution"
"Ajonina_et_al_2014","GNA14 Site 2","M0534","forested","mangrove","core depth limited by length of corer",6.331683333,2.0839,"exact",2012,4,8,"other high resolution"
"Ajonina_et_al_2014","GNA14 Site 3","M0535","forested","mangrove","core depth limited by length of corer",6.352733333,2.2833,"exact",2012,4,8,"other high resolution"
"Ajonina_et_al_2014","GNA14 Site 4","M0536","forested","mangrove","core depth limited by length of corer",6.350933333,2.290933333,"exact",2012,4,8,"other high resolution"
"Kelleway_et_al_2016","JJK16 TP1A","M0543","forested","mangrove","core depth limited by length of corer",-34.01758,151.150859,"exact",2013,4,8,"other high resolution"
"Kelleway_et_al_2016","JJK16 TP1B","M0544","forested","mangrove","core depth limited by length of corer",-34.017388,151.151084,"exact",2013,4,8,"other high resolution"
"Kelleway_et_al_2016","JJK16 TP1C","M0545","forested","mangrove","core depth limited by length of corer",-34.017179,151.150425,"exact",2013,4,8,"other high resolution"
"Kelleway_et_al_2016","JJK16 TP2A","M0546","forested","mangrove","core depth limited by length of corer",-34.018197,151.152118,"exact",2013,4,8,"other high resolution"
"Kelleway_et_al_2016","JJK16 TP2B","M0547","forested","mangrove","core depth limited by length of corer",-34.018014,151.152284,"exact",2013,4,8,"other high resolution"
"Kelleway_et_al_2016","JJK16 TP2C","M0548","forested","mangrove","core depth limited by length of corer",-34.017396,151.15221,"exact",2013,4,8,"other high resolution"
"Kelleway_et_al_2016","JJK16 TP3B","M0549","forested","mangrove","core depth limited by length of corer",-34.019499,151.149488,"exact",2013,4,8,"other high resolution"
"Kelleway_et_al_2016","JJK16 TP3C","M0550","forested","mangrove","core depth limited by length of corer",-34.019265,151.147628,"exact",2013,4,8,"other high resolution"
"Kelleway_et_al_2016","JJK16 TP3E","M0551","forested","mangrove","core depth limited by length of corer",-34.019882,151.15011,"exact",2013,4,8,"other high resolution"
"Kelleway_et_al_2016","JJK16 TP4A","M0552","forested","mangrove","core depth limited by length of corer",-34.020201,151.152524,"exact",2013,4,8,"other high resolution"
"Kelleway_et_al_2016","JJK16 TP4B","M0553","forested","mangrove","core depth limited by length of corer",-34.021042,151.151427,"exact",2013,4,8,"other high resolution"
"Kelleway_et_al_2016","JJK16 TP4C","M0554","forested","mangrove","core depth limited by length of corer",-34.020932,151.151121,"exact",2013,4,8,"other high resolution"
"Kelleway_et_al_2016","JJK16 GR1A","M0555","forested","mangrove","core depth limited by length of corer",-33.98323,151.009012,"exact",2014,4,8,"other high resolution"
"Kelleway_et_al_2016","JJK16 GR1B","M0556","forested","mangrove","core depth limited by length of corer",-33.98335,151.008662,"exact",2014,4,8,"other high resolution"
"Kelleway_et_al_2016","JJK16 GR1C","M0557","forested","mangrove","core depth limited by length of corer",-33.98309,151.008512,"exact",2014,4,8,"other high resolution"
"Kelleway_et_al_2016","JJK16 GR2A","M0558","forested","mangrove","core depth limited by length of corer",-33.9848,151.008282,"exact",2014,4,8,"other high resolution"
"Kelleway_et_al_2016","JJK16 GR2B","M0559","forested","mangrove","core depth limited by length of corer",-33.98443,151.008642,"exact",2014,4,8,"other high resolution"
"Kelleway_et_al_2016","JJK16 GR2C","M0560","forested","mangrove","core depth limited by length of corer",-33.98416,151.008602,"exact",2014,4,8,"other high resolution"
"Kelleway_et_al_2016","JJK16 GR3A","M0561","forested","mangrove","core depth limited by length of corer",-33.98414,151.009322,"exact",2014,4,8,"other high resolution"
"Kelleway_et_al_2016","JJK16 GR3B","M0562","forested","mangrove","core depth limited by length of corer",-33.98405,151.009052,"exact",2014,4,8,"other high resolution"
"Kelleway_et_al_2016","JJK16 GR3C","M0563","forested","mangrove","core depth limited by length of corer",-33.983964,151.008804,"exact",2014,4,8,"other high resolution"
"Kelleway_et_al_2016","JJK16 GR4A","M0564","forested","mangrove","core depth limited by length of corer",-33.98453,151.010182,"exact",2014,4,8,"other high resolution"
"Kelleway_et_al_2016","JJK16 GR4B","M0565","forested","mangrove","core depth limited by length of corer",-33.98449,151.009732,"exact",2014,4,8,"other high resolution"
"Kelleway_et_al_2016","JJK16 GR4C","M0566","forested","mangrove","core depth limited by length of corer",-33.98402,151.009472,"exact",2014,4,8,"other high resolution"
"Alongi_et_al_2008","DMA08 HBA","M0627","forested","mangrove","core depth represents deposit depth",-5.523965,105.244631,"estimated from GE",2006,4,8,"other low resolution"
"Alongi_et_al_2008","DMA08 HBR","M0628","forested","mangrove","core depth represents deposit depth",-5.523937,105.246833,"estimated from GE",2006,4,8,"other low resolution"
"Alongi_et_al_2008","DMA08 HBS","M0629","forested","mangrove","core depth represents deposit depth",-5.527842,105.250128,"estimated from GE",2006,4,8,"other low resolution"
"Alongi_et_al_2008","DMA08 AWM","M0630","forested","mangrove","core depth represents deposit depth",-4.235904,119.599433,"estimated from GE",2006,4,8,"other low resolution"
"Dung_et_al_2016","LVD16 Fringe","M0631","forested","mangrove","core depth limited by length of corer",10.40178,106.876838,"estimated from GE",2014,4,8,"other low resolution"
"Dung_et_al_2016","LVD16 Transition","M0632","forested","mangrove","core depth limited by length of corer",10.401772,106.879812,"estimated from GE",2014,4,8,"other low resolution"
"Dung_et_al_2016","LVD16 Interior","M0633","forested","mangrove","core depth limited by length of corer",10.402675,106.883761,"estimated from GE",2014,4,8,"other low resolution"
"Dung_et_al_2016","LVD16 Disturbed*","M0634","forested","mangrove","core depth limited by length of corer",10.386039,106.884468,"estimated from GE",2014,4,8,"other low resolution"
"Phang_et_al_2016","VXHP15 Approximate","M0635","forested","mangrove","core depth limited by length of corer",1.410706,103.990168,"estimated from GE",2014,4,8,"other low resolution"
"Andreetta_et_al_2016","AA16 Cacheu","M0636","forested","mangrove","core depth limited by length of corer",12.314825,-15.862166666666667,"exact",2013,4,8,"other high resolution"
"Andreetta_et_al_2016","AA16 Oio","M0637","forested","mangrove","core depth limited by length of corer",12.038566666666666,-15.456299999999999,"exact",2013,4,8,"other high resolution"
"Sanders_et_al_2008","CJS08 Ilha Grande","M0652","forested","mangrove","core depth represents deposit depth",-23.170919444444447,-44.286027777777775,"exact",2005,4,8,"other high resolution"
"Sanders_et_al_2010_ECSS","CJS10ECSS T5B","M0653","forested","mangrove","core depth represents deposit depth",-8.674178,-35.107894,"exact",2005,4,8,"other high resolution"
"Sanders_et_al_2010_ECSS","CJS10ECSS T5C","M0654","forested","mangrove","core depth represents deposit depth",-8.674492,-35.107394,"exact",2005,4,8,"other high resolution"
"Sanders_et_al_2014","CJS14 Ilow","M0655","forested","mangrove","core depth represents deposit depth",-23.877,-46.36049722,"exact",2012,4,8,"other high resolution"
"Sanders_et_al_2014","CJS14 Iup","M0656","forested","mangrove","core depth represents deposit depth",-23.877230555555556,-46.36051944444445,"exact",2012,4,8,"other high resolution"
"Lang'at_et_al_2014","JKSL14 Control","M0657","forested","mangrove","core depth limited by length of corer",-4.408888888888889,39.52305555555555,"exact",2013,4,8,"other high resolution"
"Pazi_et_al_2016","AMMP16 Seaward","M0658","forested","mangrove","core depth limited by length of corer",4.960799,115.213913,"estimated from GE",2014,4,8,"other low resolution"
"Pazi_et_al_2016","AMMP16 Middleward","M0659","forested","mangrove","core depth limited by length of corer",4.919276,115.227187,"estimated from GE",2014,4,8,"other low resolution"
"Pazi_et_al_2016","AMMP16 Landward","M0660","forested","mangrove","core depth limited by length of corer",4.900083,115.262638,"estimated from GE",2014,4,8,"other low resolution"
"Szczygielski_et_al_2015","AS14 VC10","M0661","forested","mangrove","core depth represents deposit depth",-2.7683833333333334,-41.933616666666666,"exact",2011,4,8,"other high resolution"
"Yang_et_al_2013","JY13 Core 2","M0662","forested","mangrove","core depth represents deposit depth",-36.881775,174.691967,"estimated from GE",2010,4,8,"other low resolution"
"Yang_et_al_2013","JY13 Core 3","M0663","forested","mangrove","core depth represents deposit depth",-36.881878,174.693384,"estimated from GE",2010,4,8,"other low resolution"
"Yang_et_al_2013","JY13 Core 4","M0664","forested","mangrove","core depth represents deposit depth",-36.881982,174.694514,"estimated from GE",2010,4,8,"other low resolution"
"Bouillon_et_al_2004_FEMS","SB04FEMS Pambala Rhizophora","M0665","forested","mangrove","core depth limited by length of corer",7.515981,79.812103,"approximate",2002,4,8,"other low resolution"
"Bouillon_et_al_2004_FEMS","SB04FEMS Pambala Bruguiera","M0666","forested","mangrove","core depth limited by length of corer",7.515981,79.812103,"approximate",2002,4,8,"other low resolution"
"Bouillon_et_al_2004_FEMS","SB04FEMS Pambala Avicennia","M0667","forested","mangrove","core depth limited by length of corer",7.515981,79.812103,"approximate",2002,4,8,"other low resolution"
"Bouillon_et_al_2004_FEMS","SB04FEMS Pambala Planted Rhizophora","M0668","forested","mangrove","core depth limited by length of corer",7.515981,79.812103,"approximate",2002,4,8,"other low resolution"
