Core_ID,Saltmarsh,Marsh_type,Collection_Year,Latitude_Dec_Degree,Longitude_Dec_Degree,X_Easting,Y_Northing,Elevation_above_OD__m,Core_depth_cm,Core_mid-depth_cm,Substrate,Dry_bulk_density_g_cm_3,OC_Perc,,,,,
FL-N-39,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,28-29,28.5,Basal Clay,0.55,4.15,,,,,
FL-N-40,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,29-30,29.5,Basal Clay,0.71,5.23,,,,,
FL-N-41,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,30-31,30.5,Basal Clay,0.44,5.11,,,,,
FL-N-42,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,31-32,31.5,Basal Clay,0.61,4.58,,,,,
FL-N-43,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,32-33,32.5,Basal Clay,0.43,5.29,,,,,
FL-N-44,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,33-34,33.5,Basal Clay,0.59,5.53,,,,,
FL-N-45,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,34-35,34.5,Basal Clay,0.71,5.42,,,,,
FL-N-46,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,35-36,35.5,Basal Clay,0.66,4.14,,,,,
FL-N-47,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,36-37,36.5,Basal Clay,0.68,4.05,,,,,
FL-N-48,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,37-38,37.5,Basal Clay,0.75,3.85,,,,,
FL-N-49,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,38-39,38.5,Basal Clay,0.54,4.41,,,,,
FL-N-50,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,39-40,39.5,Basal Clay,0.47,3.65,,,,,
FL-N-51,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,40-41,40.5,Basal Clay,0.37,2.98,,,,,
FL-N-52,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,41-42,41.5,Basal Clay,0.45,2.66,,,,,
FL-N-53,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,42-43,42.5,Basal Clay,0.60,2.81,,,,,
FL-N-54,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,43-44,43.5,Basal Clay,0.76,2.76,,,,,
FL-N-55,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,44-45,44.5,Basal Clay,0.44,2.91,,,,,
FL-N-56,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,45-46,45.5,Basal Clay,0.53,3.17,,,,,
FL-N-57,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,46-47,46.5,Basal Clay,0.73,2.74,,,,,
FL-N-58,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,47-48,47.5,Basal Clay,0.64,2.59,,,,,
FL-N-59,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,48-49,48.5,Basal Clay,0.71,2.31,,,,,
FL-N-60,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,49-50,49.5,Basal Clay,0.50,2.21,,,,,
FL-N-61,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,50-51,50.5,Basal Clay,0.70,2.21,,,,,
FL-N-62,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,51-52,51.5,Basal Clay,0.71,1.96,,,,,
FL-N-63,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,52-53,52.5,Basal Clay,0.86,2.27,,,,,
FL-N-64,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,53-54,53.5,Basal Clay,0.49,2.15,,,,,
FL-N-65,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,54-55,54.5,Basal Clay,0.77,1.93,,,,,
FL-N-66,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,55-56,55.5,Basal Clay,0.91,1.81,,,,,
FL-N-67,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,56-57,56.5,Basal Clay,0.90,1.96,,,,,
FL-N-68,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,57-58,57.5,Basal Clay,0.89,1.47,,,,,
FL-N-69,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,58-59,58.5,Basal Clay,0.86,1.84,,,,,
FL-N-70,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,59-60,59.5,Basal Clay,0.73,1.38,,,,,
FL-N-71,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,60-61,60.5,Basal Clay,0.74,1.19,,,,,
FL-N-72,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,61-62,61.5,Basal Clay,0.60,1.35,,,,,
FL-N-73,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,62-63,62.5,Basal Clay,0.54,1.21,,,,,
FL-N-74,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,63-64,63.5,Basal Clay,0.40,1.13,,,,,
FL-N-75,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,64-65,64.5,Basal Clay,0.36,1.43,,,,,
FL-N-76,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,65-66,65.5,Basal Clay,0.16,1.43,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,0-1,0.5,Humified Peat (Substantia Humosa),0.52,4.61,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,1-2,1.5,Humified Peat (Substantia Humosa),0.64,4.67,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,2-3,2.5,Humified Peat (Substantia Humosa),0.58,2.78,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,3-4,3.5,Humified Peat (Substantia Humosa),0.57,3.91,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,4-5,4.5,Humified Peat (Substantia Humosa),0.52,4.69,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,5-6,5.5,Humified Peat (Substantia Humosa),0.45,3.81,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,6-7,6.5,Humified Peat (Substantia Humosa),0.60,3.76,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,7-8,7.5,Humified Peat (Substantia Humosa),0.47,4.08,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,8-9,8.5,Humified Peat (Substantia Humosa),0.69,3.34,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,9-10,9.5,Humified Peat (Substantia Humosa),0.80,3.36,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,10-11,10.5,Humified Peat (Substantia Humosa),0.75,3.52,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,11-12,11.5,Humified Peat (Substantia Humosa),0.53,3.33,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,12-13,12.5,Humified Peat (Substantia Humosa),0.66,3.80,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,13-14,13.5,Humified Peat (Substantia Humosa),0.55,3.27,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,14-15,14.5,Humified Peat (Substantia Humosa),0.79,3.40,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,15-16,15.5,Humified Peat (Substantia Humosa),0.64,3.40,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,16-17,16.5,Silt with Organics ,0.73,2.89,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,17-18,17.5,Silt with Organics ,0.72,3.67,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,18-19,18.5,Silt with Organics ,0.75,2.73,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,19-20,19.5,Silt with Organics ,0.60,2.95,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,20-21,20.5,Silt with Organics ,0.82,2.66,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,21-22,21.5,Silt with Organics ,0.57,2.63,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,22-23,22.5,Silt with Organics ,0.52,3.22,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,23-24,23.5,Silt with Organics ,0.55,3.56,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,24-25,24.5,Basal Clay,0.51,3.11,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,25-26,25.5,Basal Clay,0.47,3.18,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,26-27,26.5,Basal Clay,0.51,3.30,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,27-28,27.5,Basal Clay,0.68,2.98,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,28-29,28.5,Basal Clay,0.68,2.78,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,29-30,29.5,Basal Clay,0.56,2.86,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,30-31,30.5,Basal Clay,0.81,2.69,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,31-32,31.5,Basal Clay,0.64,3.03,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,32-33,32.5,Basal Clay,0.50,3.12,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,33-34,33.5,Basal Clay,0.78,2.85,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,34-35,34.5,Basal Clay,0.66,3.22,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,35-36,35.5,Basal Clay,0.60,3.24,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,36-37,36.5,Basal Clay,0.61,3.00,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,37-38,37.5,Basal Clay,0.75,2.86,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,38-39,38.5,Basal Clay,0.45,2.78,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,39-40,39.5,Basal Clay,0.79,2.34,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,40-41,40.5,Basal Clay,0.97,3.10,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,41-42,41.5,Basal Clay,0.45,2.84,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,42-43,42.5,Basal Clay,0.60,3.12,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,43-44,43.5,Basal Clay,0.62,2.83,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,44-45,44.5,Basal Clay,0.33,2.93,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,45-46,45.5,Basal Clay,1.02,5.10,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,46-47,46.5,Silt (Black Organic Layer) - Relict,1.08,15.22,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,47-48,47.5,Silt (Black Organic Layer) - Relict,1.17,10.08,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,48-49,48.5,Silt (Black Organic Layer) - Relict,1.11,18.66,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,49-50,49.5,Silt (Black Organic Layer) - Relict,1.33,18.58,,,,,
FL-H-5,Ferry Lane,Historic-Breach,2019,51.85142518,0.95859249,603862,221119,2.532,50-51,50.5,Silt (Black Organic Layer) - Relict,0.98,26.39,,,,,
