study_id,site_id,core_id,year,month,day,core_notes,latitude,longitude,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_class,inundation_method,inundation_notes,core_length_flag,habitat1,habitat,habitat_assignment_method,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth,country,admin_division
AfSIS_Sentinel_Sites,NA,M1731,2009,5,28,NA,-18.0468,36.83199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,not specified,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,50,Mozambique,Zambézia
NCSS,NA,M1732,2014,5,28,NA,17.95,-66.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,not specified,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,15,United States,Puerto Rico
RadamBrasil,NA,M1733,1981,5,28,NA,-15.55,-38.9833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,not specified,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,155,Brazil,Bahia
RadamBrasil,NA,M1734,1973,5,28,NA,-2.85,-44.3333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,not specified,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,120,Brazil,Maranhão
NCSS,NA,M1735,2011,5,28,NA,26.48,-81.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,not specified,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,155,United States,Florida
NCSS,NA,M1736,2011,5,28,NA,26.47,-82.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,not specified,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,152,United States,Florida
NCSS,NA,M1737,2011,5,28,NA,26.87,-82.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,not specified,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,117,United States,Florida
NCSS,NA,M1738,2011,5,28,NA,27.72,-80.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,not specified,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,61,United States,Florida
NCSS,NA,M1739,2011,5,28,NA,25.12,-80.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,not specified,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,20,United States,Florida
NCSS,NA,M1740,2011,5,28,NA,25.28,-80.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,not specified,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,178,United States,Florida
RadamBrasil,NA,M1741,1986,5,28,NA,-3.03333,-44.6833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,not specified,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,80,Brazil,Maranhão
RadamBrasil,NA,M1742,1984,5,28,NA,-25.3167,-48.3167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,not specified,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,60,Brazil,Paraná
Kauffmann_et_al_2011,Airai State,M0001,2009,5,28,NA,7.351899,134.53934,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth represents deposit depth,NA,mangrove,study is from a habitat specific synthesis,C1,NA,NA,89,Palau,Airai
Kauffmann_et_al_2011,Airai State,M0002,2009,5,28,NA,7.353079,134.539347,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth represents deposit depth,NA,mangrove,study is from a habitat specific synthesis,C1,NA,NA,101,Palau,Airai
Kauffmann_et_al_2011,Airai State,M0003,2009,5,28,NA,7.354573,134.539262,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth represents deposit depth,NA,mangrove,study is from a habitat specific synthesis,C1,NA,NA,160,Palau,Airai
Kauffmann_et_al_2011,Yap,M0004,2009,5,28,NA,9.588443,138.127378,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth represents deposit depth,NA,mangrove,study is from a habitat specific synthesis,C1,NA,NA,148,Micronesia,Yap
Kauffmann_et_al_2011,Yap,M0005,2009,5,28,NA,9.587553,138.127732,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth represents deposit depth,NA,mangrove,study is from a habitat specific synthesis,C1,NA,NA,159,Micronesia,Yap
Kauffmann_et_al_2011,Yap,M0006,2009,5,28,NA,9.586554,138.128089,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth represents deposit depth,NA,mangrove,study is from a habitat specific synthesis,C1,NA,NA,231,Micronesia,Yap
Kauffmann_et_al_2014,Montecristi Province,M0007,2012,5,28,NA,19.7010131,-71.7086917,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth represents deposit depth,NA,mangrove,study is from a habitat specific synthesis,C1,NA,NA,120,Dominican Republic,Monte Cristi
Kauffmann_et_al_2014,Montecristi Province,M0008,2012,5,28,NA,19.7011072,-71.7193689,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth represents deposit depth,NA,mangrove,study is from a habitat specific synthesis,C1,NA,NA,211,Dominican Republic,Monte Cristi
Kauffmann_et_al_2014,Montecristi Province,M0009,2012,5,28,NA,19.723964,-71.724047,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth represents deposit depth,NA,mangrove,study is from a habitat specific synthesis,C1,NA,NA,179,Dominican Republic,Monte Cristi
Kauffmann_et_al_2014,Montecristi Province,M0010,2012,5,28,NA,19.708301,-71.722997,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth represents deposit depth,NA,mangrove,study is from a habitat specific synthesis,C1,NA,NA,245.00000000000003,Dominican Republic,Monte Cristi
Kauffmann_et_al_2014,Montecristi Province,M0011,2012,5,28,NA,19.690274,-71.715383,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth represents deposit depth,NA,mangrove,study is from a habitat specific synthesis,C1,NA,NA,239,Dominican Republic,Monte Cristi
Kauffmann_et_al_2014,Montecristi Province,M0012,2012,5,28,NA,19.69203,-71.711328,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth represents deposit depth,NA,mangrove,study is from a habitat specific synthesis,C1,NA,NA,222.00000000000003,Dominican Republic,Monte Cristi
Kauffmann_et_al_2014,Montecristi Province,M0013,2012,5,28,NA,19.876278,-71.650746,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth represents deposit depth,NA,mangrove,study is from a habitat specific synthesis,C1,NA,NA,250,Dominican Republic,Monte Cristi
Kauffmann_et_al_2014,Montecristi Province,M0014,2012,5,28,NA,19.881405,-71.647282,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth represents deposit depth,NA,mangrove,study is from a habitat specific synthesis,C1,NA,NA,100,Dominican Republic,Monte Cristi
Kauffmann_et_al_2014,Montecristi Province,M0015,2012,5,28,NA,19.884008,-71.642497,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth represents deposit depth,NA,mangrove,study is from a habitat specific synthesis,C1,NA,NA,227,Dominican Republic,Monte Cristi
Alongi_et_al_1999,Hinchinbrook,M0016,1997,5,28,NA,-18.418583,146.193519,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth represents deposit depth,NA,mangrove,study is from a habitat specific synthesis,C1,NA,NA,35,Australia,Queensland
Alongi_et_al_1999,Hinchinbrook,M0017,1997,5,28,NA,-18.364415,146.14926,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth represents deposit depth,NA,mangrove,study is from a habitat specific synthesis,C1,NA,NA,58.00000000000001,Australia,Queensland
Chen_and_Twilley_1999,Everglades,M0018,1997,5,28,NA,25.362304,-81.108188,NA,NA,approximate,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,57.99999999999999,United States,Florida
Chen_and_Twilley_1999,Everglades,M0019,1997,5,28,NA,25.365286,-81.08602,NA,NA,approximate,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,60,United States,Florida
Chen_and_Twilley_1999,Everglades,M0020,1997,5,28,NA,25.378163,-81.033439,NA,NA,approximate,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,60,United States,Florida
Chen_and_Twilley_1999,Everglades,M0021,1997,5,28,NA,25.417346,-80.954333,NA,NA,approximate,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,60,United States,Florida
Alongi_1996,Hinchinbrook,M0022,1989,5,28,NA,-18.247934,146.233685,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,20,Australia,Queensland
Alongi_1996,Hinchinbrook,M0023,1989,5,28,NA,-18.248799000000002,146.233672,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,20,Australia,Queensland
Alongi_1996,Hinchinbrook,M0024,1989,5,28,NA,-18.24988,146.233706,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,20,Australia,Queensland
Alongi_1996,Hinchinbrook,M0025,1989,5,28,NA,-18.247089,146.233773,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,20,Australia,Queensland
Alongi_et_al_2000,Port Headland,M0026,1994,5,28,NA,-20.322908,118.651878,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,68.943,Australia,Western Australia
Alongi_et_al_2000,Port Headland,M0027,1994,5,28,NA,-20.321774,118.651121,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,82.09500000000001,Australia,Western Australia
Alongi_et_al_2000,Dampier,M0028,1994,5,28,NA,-20.728059,116.620908,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,85.17799999999998,Australia,Western Australia
Alongi_et_al_2000,Dampier,M0029,1994,5,28,NA,-20.72806,116.625047,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,100,Australia,Western Australia
Alongi_et_al_2000,Cape Range National Park,M0030,1994,5,28,NA,-21.964478,113.946274,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,82.12100000000001,Australia,Western Australia
Alongi_et_al_2000,Cape Range National Park,M0031,1994,5,28,NA,-22.310318,114.121795,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,52.013,Australia,Western Australia
Matsui_1998,Hinchinbrook,M0032,1996,5,28,NA,-18.442721,146.186194,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,5,Australia,Queensland
Matsui_1998,Hinchinbrook,M0033,1996,5,28,NA,-18.442462,146.18623,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,5,Australia,Queensland
Matsui_1998,Hinchinbrook,M0034,1996,5,28,NA,-18.442197,146.186261,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,5,Australia,Queensland
Matsui_1998,Hinchinbrook,M0035,1996,5,28,NA,-18.441938,146.186312,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,5,Australia,Queensland
Matsui_1998,Hinchinbrook,M0036,1996,5,28,NA,-18.441679,146.186347,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,5,Australia,Queensland
Matsui_1998,Hinchinbrook,M0037,1996,5,28,NA,-18.441423,146.186399,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,5,Australia,Queensland
Matsui_1998,Hinchinbrook,M0038,1996,5,28,NA,-18.44117,146.186447,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,5,Australia,Queensland
Matsui_1998,Hinchinbrook,M0039,1996,5,28,NA,-18.440898,146.186483,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,5,Australia,Queensland
Matsui_1998,Hinchinbrook,M0040,1996,5,28,NA,-18.44063,146.186519,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,5,Australia,Queensland
Matsui_1998,Hinchinbrook,M0041,1996,5,28,NA,-18.440358,146.186545,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,5,Australia,Queensland
Matsui_1998,Hinchinbrook,M0042,1996,5,28,NA,-18.440094,146.18658,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,5,Australia,Queensland
Matsui_1998,Hinchinbrook,M0043,1996,5,28,NA,-18.439847,146.186604,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,5,Australia,Queensland
Matsui_1998,Hinchinbrook,M0044,1996,5,28,NA,-18.439568,146.186662,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,5,Australia,Queensland
Matsui_1998,Hinchinbrook,M0045,1996,5,28,NA,-18.439432,146.186671,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,5,Australia,Queensland
Matsui_1998,Hinchinbrook,M0046,1996,5,28,NA,-18.439263,146.186688,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,5,Australia,Queensland
Matsui_1998,Hinchinbrook,M0047,1996,5,28,NA,-18.439041,146.186717,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,5,Australia,Queensland
Matsui_1998,Hinchinbrook,M0048,1996,5,28,NA,-18.438787,146.186745,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,5,Australia,Queensland
Matsui_1998,Hinchinbrook,M0049,1996,5,28,NA,-18.438536,146.186804,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,5,Australia,Queensland
Matsui_1998,Hinchinbrook,M0050,1996,5,28,NA,-18.438278,146.186847,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,5,Australia,Queensland
Matsui_1998,Hinchinbrook,M0051,1996,5,28,NA,-18.438016,146.186906,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,5,Australia,Queensland
Matsui_1998,Hinchinbrook,M0052,1996,5,28,NA,-18.437749,146.186938,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,5,Australia,Queensland
Matsui_1998,Hinchinbrook,M0053,1996,5,28,NA,-18.358774,146.145808,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,NA,NA,NA,50,Australia,Queensland
Matsui_1998,Hinchinbrook,M0054,1996,5,28,NA,-18.358774,146.145808,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,NA,NA,NA,50,Australia,Queensland
Matsui_1998,Hinchinbrook,M0055,1996,5,28,NA,-18.358643,146.14801,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,NA,NA,NA,50,Australia,Queensland
Matsui_1998,Hinchinbrook,M0056,1996,5,28,NA,-18.358643,146.14801,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,NA,NA,NA,50,Australia,Queensland
Matsui_1998,Hinchinbrook,M0057,1996,5,28,NA,-18.424325,146.195218,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,NA,NA,NA,40,Australia,Queensland
Matsui_1998,Hinchinbrook,M0058,1996,5,28,NA,-18.424325,146.195218,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,NA,NA,NA,50,Australia,Queensland
Matsui_1998,Hinchinbrook,M0059,1996,5,28,NA,-18.424325,146.195218,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,NA,NA,NA,50,Australia,Queensland
Matsui_1998,Hinchinbrook,M0060,1996,5,28,NA,-18.42286,146.19197,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,NA,NA,NA,50,Australia,Queensland
Matsui_1998,Hinchinbrook,M0061,1996,5,28,NA,-18.42286,146.19197,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,NA,NA,NA,50,Australia,Queensland
Matsui_1998,Hinchinbrook,M0062,1996,5,28,NA,-18.42286,146.19197,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,NA,NA,NA,50,Australia,Queensland
Matsui_1998,Hinchinbrook,M0063,1996,5,28,NA,-18.421099,146.193129,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,NA,NA,NA,50,Australia,Queensland
Matsui_1998,Hinchinbrook,M0064,1996,5,28,NA,-18.421099,146.193129,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,NA,NA,NA,50,Australia,Queensland
Matsui_1998,Hinchinbrook,M0065,1996,5,28,NA,-18.421099,146.193129,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,NA,NA,NA,50,Australia,Queensland
Matsui_1998,Hinchinbrook,M0066,1996,5,28,NA,-18.40913,146.21997,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,NA,NA,NA,40,Australia,Queensland
Matsui_1998,Hinchinbrook,M0067,1996,5,28,NA,-18.40913,146.21997,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,NA,NA,NA,50,Australia,Queensland
Matsui_1998,Hinchinbrook,M0068,1996,5,28,NA,-18.40913,146.21997,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,NA,NA,NA,50,Australia,Queensland
Mckee_et_al_2002,Twin Cays,M0069,1995,5,28,NA,16.829848,-88.103264,NA,NA,approximate,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,20,Belize,NA
Mckee_et_al_2002,Twin Cays,M0070,1995,5,28,NA,16.829848,-88.103264,NA,NA,approximate,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,20,Belize,NA
Mckee_et_al_2002,Twin Cays,M0071,1995,5,28,NA,16.829848,-88.103264,NA,NA,approximate,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,20,Belize,NA
Wooller_et_al_2003,Twin Cays,M0072,2001,5,28,NA,16.831347,-88.106153,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,2,Belize,NA
Wooller_et_al_2003,Twin Cays,M0073,2001,5,28,NA,16.834478,-88.106216,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,2,Belize,NA
Wooller_et_al_2003,Twin Cays,M0074,2001,5,28,NA,16.825075,-88.105023,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,2,Belize,NA
Wooller_et_al_2003,Twin Cays,M0075,2001,5,28,NA,16.828987,-88.105276,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,2,Belize,NA
Wooller_et_al_2003,Twin Cays,M0076,2001,5,28,NA,16.832389,-88.103341,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,2,Belize,NA
Wooller_et_al_2003,Twin Cays,M0077,2001,5,28,NA,16.833514,-88.101791,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,mangrove,NA,NA,NA,core depth limited by length of corer,NA,mangrove,study is from a habitat specific synthesis,C2,NA,NA,2,Belize,NA
