study_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_carbon,cs137_activity,cs137_activity_se,cs137_unit,total_pb210_activity,total_pb210_activity_se,pb210_unit,ra226_activity,ra226_activity_se,ra226_unit,excess_pb210_activity,excess_pb210_activity_se,be7_activity,be7_activity_se,be7_unit,age,age_se,depth_interval_notes
Gonneea_et_al_2018,Hamblin_Pond,HBC,21,22,0.158778626,NA,0,0,disintegrations_per_minute_per_gram,5.082296243,0.483326373,disintegrations_per_minute_per_gram,0.554795772,0.131653037,disintegrations_per_minute_per_gram,4.527500471,0.500936028,0,0,disintegrations_per_minute_per_gram,69.86975486,3.332021591,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBC,22,23,0.221628499,NA,0,0,disintegrations_per_minute_per_gram,3.481799261,0.389961517,disintegrations_per_minute_per_gram,1.140025731,0.112292534,disintegrations_per_minute_per_gram,2.34177353,0.405807341,0,0,disintegrations_per_minute_per_gram,74.57024926,3.801111733,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBC,23,24,0.184732824,0.2319290711,0,0,disintegrations_per_minute_per_gram,5.129698948,0.397551668,disintegrations_per_minute_per_gram,0.633578708,0.09433987,disintegrations_per_minute_per_gram,4.49612024,0.408591899,0,0,disintegrations_per_minute_per_gram,83.3442157,4.99233245,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBC,24,25,0.120101781,NA,0,0,disintegrations_per_minute_per_gram,3.895169281,0.429247655,disintegrations_per_minute_per_gram,0.393269849,0.122857501,disintegrations_per_minute_per_gram,3.501899432,0.446483499,0,0,disintegrations_per_minute_per_gram,88.56859095,5.750728025,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBC,25,26,0.147073791,NA,0,0,disintegrations_per_minute_per_gram,4.442021591,0.441981148,disintegrations_per_minute_per_gram,0.527485458,0.148065168,disintegrations_per_minute_per_gram,3.914536134,0.466122977,0,0,disintegrations_per_minute_per_gram,97.35034004,7.336141672,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBC,26,27,0.12086514,NA,0,0,disintegrations_per_minute_per_gram,3.471853133,0.546469683,disintegrations_per_minute_per_gram,0.388749313,0.123583406,disintegrations_per_minute_per_gram,3.083103821,0.560269554,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBC,27,28,0.136895674,0.3531490274,0,0,disintegrations_per_minute_per_gram,3.396639883,0.386877283,disintegrations_per_minute_per_gram,0.336191826,0.14066266,disintegrations_per_minute_per_gram,3.060448057,0.411655215,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBC,28,29,0.140203562,NA,0,0,disintegrations_per_minute_per_gram,2.687459962,0.281377058,disintegrations_per_minute_per_gram,0.642982748,0.144542522,disintegrations_per_minute_per_gram,2.044477214,0.316331455,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBC,29,30,0.162086514,NA,0,0,disintegrations_per_minute_per_gram,1.758691847,0.259055309,disintegrations_per_minute_per_gram,0.24032011,0.070942497,disintegrations_per_minute_per_gram,1.518371737,0.268593542,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBC,30,32,0.155541401,0.33757041979999997,0,0,disintegrations_per_minute_per_gram,0.861303594,0.158049209,disintegrations_per_minute_per_gram,0.304985322,0.052060994,disintegrations_per_minute_per_gram,0.556318272,0.166402824,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBC,32,34,0.132866242,NA,0,0,disintegrations_per_minute_per_gram,0.530816931,0.151335907,disintegrations_per_minute_per_gram,0.300190967,0.055745463,disintegrations_per_minute_per_gram,0.230625964,0.161276512,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBC,34,36,0.14955414,0.26543918980000003,0,0,disintegrations_per_minute_per_gram,0.668813158,0.166133188,disintegrations_per_minute_per_gram,0.314441938,0.060938848,disintegrations_per_minute_per_gram,0.35437122,0.176956999,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBC,36,38,0.134904459,NA,0,0,disintegrations_per_minute_per_gram,0.826591132,0.202432168,disintegrations_per_minute_per_gram,0.3,0.06,disintegrations_per_minute_per_gram,0.526591132,0.202432168,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBC,38,40,0.165350318,0.3907949096,0,0,disintegrations_per_minute_per_gram,0.3,0.17,disintegrations_per_minute_per_gram,0.251907076,0.055293603,disintegrations_per_minute_per_gram,0.048092924,0.18,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBC,40,42,0.148152866,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBC,42,44,0.129171975,0.38148208029999997,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBC,44,46,0.179617834,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBC,46,48,0.124203822,0.4107620916,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBC,48,50,0.146878981,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBC,50,52,0.128535032,0.42470353629999996,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBC,52,54,0.115923567,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBC,54,56,0.118598726,0.403539278,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBC,56,58,0.119745223,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBC,58,60,0.087515924,0.4164447939,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBC,60,62,0.089426752,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBC,62,64,0.114522293,0.4017108434,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBC,64.5,66.5,0.114140127,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPA,0,1,0.12264631,NA,0,0,disintegrations_per_minute_per_gram,29.15408059,0.792990992,disintegrations_per_minute_per_gram,0.588435497,0.133869076,disintegrations_per_minute_per_gram,28.56564509,0.804211193,8.369627568,1.370108033,disintegrations_per_minute_per_gram,2.920774534,0.287251635,cs137 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPA,1,2,0.018575064,0.241589947,0,0,disintegrations_per_minute_per_gram,33.86804658,3.728871929,disintegrations_per_minute_per_gram,3.31885489,0.789555578,disintegrations_per_minute_per_gram,30.54919169,3.811546126,0,0,disintegrations_per_minute_per_gram,6.438923284,0.310803411,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPA,2,3,0.100763359,NA,0,0,disintegrations_per_minute_per_gram,28.50616384,0.795321971,disintegrations_per_minute_per_gram,1.015021313,0.167681521,disintegrations_per_minute_per_gram,27.49114253,0.81280633,0,0,disintegrations_per_minute_per_gram,9.208093432,0.274506592,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPA,3,4,0.159796438,0.2697946068,0,0,disintegrations_per_minute_per_gram,23.76321016,0.522790624,disintegrations_per_minute_per_gram,0.56868987,0.091786545,disintegrations_per_minute_per_gram,23.19452029,0.530786968,0,0,disintegrations_per_minute_per_gram,13.38468769,0.372674992,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPA,4,5,0.151399491,NA,0,0,disintegrations_per_minute_per_gram,21.88522275,0.418007754,disintegrations_per_minute_per_gram,0.548311798,0.080053523,disintegrations_per_minute_per_gram,21.33691095,0.425604334,0,0,disintegrations_per_minute_per_gram,17.49490758,0.482949936,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPA,5,6,0.139949109,0.2638017347,0,0,disintegrations_per_minute_per_gram,20.51397766,0.418485144,disintegrations_per_minute_per_gram,0.728096883,0.082784616,disintegrations_per_minute_per_gram,19.78588077,0.426594783,0,0,disintegrations_per_minute_per_gram,21.51046671,0.610604153,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPA,6,7,0.0956743,NA,0,0,disintegrations_per_minute_per_gram,17.34072854,0.541030731,disintegrations_per_minute_per_gram,0.669071772,0.116284674,disintegrations_per_minute_per_gram,16.67165677,0.553386282,0,0,disintegrations_per_minute_per_gram,24.06435977,0.699035488,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPA,7,8,0.151145038,0.2892206707,0,0,disintegrations_per_minute_per_gram,13.03633087,0.421073487,disintegrations_per_minute_per_gram,0.5,0.15,disintegrations_per_minute_per_gram,12.53633087,0.421073487,0,0,disintegrations_per_minute_per_gram,27.3871546,0.830657504,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPA,8,9,0.120610687,NA,0,0,disintegrations_per_minute_per_gram,13.25693895,0.47990119,disintegrations_per_minute_per_gram,0.470032603,0.103501179,disintegrations_per_minute_per_gram,12.78690635,0.490935481,0,0,disintegrations_per_minute_per_gram,30.34252189,0.954546436,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPA,9,10,0.176844784,0.2807503367,0.172111202,0.056796697,disintegrations_per_minute_per_gram,11.23605912,0.4370827,disintegrations_per_minute_per_gram,0.44768143,0.090745026,disintegrations_per_minute_per_gram,10.78837769,0.446403345,0,0,disintegrations_per_minute_per_gram,34.49166703,1.154414368,be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPA,10,11,0.112468193,NA,0,0,disintegrations_per_minute_per_gram,9.117622765,0.544322079,disintegrations_per_minute_per_gram,0.490434305,0.11279989,disintegrations_per_minute_per_gram,8.62718846,0.555886986,0,0,disintegrations_per_minute_per_gram,36.86232565,1.270563813,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPA,11,12,0.169974555,0.2412954053,0.747993923,0.083102125,disintegrations_per_minute_per_gram,7.013002693,0.441117869,disintegrations_per_minute_per_gram,0.713796041,0.104713879,disintegrations_per_minute_per_gram,6.299206652,0.453376192,0,0,disintegrations_per_minute_per_gram,39.74510236,1.421631838,be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPA,12,13,0.238676845,NA,0.733156554,0.082773375,disintegrations_per_minute_per_gram,7.271078577,0.38027741,disintegrations_per_minute_per_gram,0.458356186,0.099234114,disintegrations_per_minute_per_gram,6.812722392,0.393011854,0,0,disintegrations_per_minute_per_gram,44.80621693,1.733457956,be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPA,13,14,0.236895674,0.2434715514,1.996475905,0.091039301,disintegrations_per_minute_per_gram,7.429408696,0.355868677,disintegrations_per_minute_per_gram,0.827999038,0.088264697,disintegrations_per_minute_per_gram,6.601409658,0.366651295,0,0,disintegrations_per_minute_per_gram,50.47419608,2.147242698,be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPA,14,15,0.196183206,NA,1.628189059,0.105343832,disintegrations_per_minute_per_gram,5.165234562,0.350202903,disintegrations_per_minute_per_gram,0.547577564,0.098563961,disintegrations_per_minute_per_gram,4.617656998,0.363808917,0,0,disintegrations_per_minute_per_gram,54.19911521,2.449909239,be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPA,15,16,0.134096692,0.2250621707,1.396417137,0.113389072,disintegrations_per_minute_per_gram,6.140806611,0.450121125,disintegrations_per_minute_per_gram,0.730948921,0.117536587,disintegrations_per_minute_per_gram,5.40985769,0.465213796,0,0,disintegrations_per_minute_per_gram,57.56772277,2.736132702,be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPA,16,17,0.186768448,NA,0.600858657,0.074446388,disintegrations_per_minute_per_gram,8.488758329,0.443962061,disintegrations_per_minute_per_gram,0.683261015,0.092991824,disintegrations_per_minute_per_gram,7.805497314,0.453596506,0,0,disintegrations_per_minute_per_gram,65.7883582,3.627606143,be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPA,17,18,0.180916031,0.20118457110000001,0,0,disintegrations_per_minute_per_gram,7.204109952,0.471148791,disintegrations_per_minute_per_gram,0.474607304,0.123397899,disintegrations_per_minute_per_gram,6.729502647,0.48704027,0,0,disintegrations_per_minute_per_gram,74.84768002,4.905799887,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPA,18,19,0.18778626,NA,0,0,disintegrations_per_minute_per_gram,5.394819165,0.37440045,disintegrations_per_minute_per_gram,0.930938949,0.102868754,disintegrations_per_minute_per_gram,4.463880216,0.38827526,0,0,disintegrations_per_minute_per_gram,83.09166025,6.384200111,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPA,19,20,0.182697201,0.26946190999999997,0,0,disintegrations_per_minute_per_gram,4.738708926,0.416058644,disintegrations_per_minute_per_gram,0.576771098,0.106991039,disintegrations_per_minute_per_gram,4.161937828,0.429595016,0,0,disintegrations_per_minute_per_gram,92.36446213,8.560657893,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPA,20,21,0.157506361,NA,0,0,disintegrations_per_minute_per_gram,3.139570986,0.369841462,disintegrations_per_minute_per_gram,0.449401968,0.104261257,disintegrations_per_minute_per_gram,2.690169018,0.384256577,0,0,disintegrations_per_minute_per_gram,98.7205803,10.37022977,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPA,21,22,0.144274809,NA,0,0,disintegrations_per_minute_per_gram,3.203974076,0.418759412,disintegrations_per_minute_per_gram,0.332516188,0.113055504,disintegrations_per_minute_per_gram,2.871457888,0.433752224,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPA,22,23,0.119847328,NA,0,0,disintegrations_per_minute_per_gram,1.719394232,0.488651841,disintegrations_per_minute_per_gram,0.5,0.15,disintegrations_per_minute_per_gram,1.219394232,0.488651841,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPA,23,24,0.093384224,0.3008045132,0,0,disintegrations_per_minute_per_gram,2.103734423,0.603351033,disintegrations_per_minute_per_gram,0.321927353,0.206033506,disintegrations_per_minute_per_gram,1.78180707,0.637559624,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPA,24,25,0.126717557,NA,0,0,disintegrations_per_minute_per_gram,1.379678844,0.521518603,disintegrations_per_minute_per_gram,0.561859518,0.160467078,disintegrations_per_minute_per_gram,0.817819326,0.54564763,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPA,25,26,0.117557252,NA,0,0,disintegrations_per_minute_per_gram,1.103618831,0.391453599,disintegrations_per_minute_per_gram,0.445552261,0.139190526,disintegrations_per_minute_per_gram,0.65806657,0.415463504,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPA,26,27,0.108651399,NA,0,0,disintegrations_per_minute_per_gram,0.772756213,0.519292175,disintegrations_per_minute_per_gram,0.44198467,0.177589441,disintegrations_per_minute_per_gram,0.330771543,0.548819071,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPA,27,28,0.118829517,0.2764623693,0,0,disintegrations_per_minute_per_gram,1.71728788,0.443232002,disintegrations_per_minute_per_gram,0.5,0.15,disintegrations_per_minute_per_gram,1.21728788,0.443232002,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPA,28,29,0.118066158,NA,0,0,disintegrations_per_minute_per_gram,1.942965529,0.373243678,disintegrations_per_minute_per_gram,0.506701882,0.135948115,disintegrations_per_minute_per_gram,1.436263647,0.397231335,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPA,29,30,0.23307888,NA,0,0,disintegrations_per_minute_per_gram,2.229120014,0.271952642,disintegrations_per_minute_per_gram,0.461751304,0.096552198,disintegrations_per_minute_per_gram,1.76736871,0.288583725,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPA,30,32,0.17133758,0.2899394066,0,0,disintegrations_per_minute_per_gram,0.601605757,0.149138067,disintegrations_per_minute_per_gram,0.147295256,0.047473261,disintegrations_per_minute_per_gram,0.454310501,0.156511577,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPA,32,34,0.155796178,NA,0,0,disintegrations_per_minute_per_gram,0.577095984,0.145832155,disintegrations_per_minute_per_gram,0.393202336,0.049504174,disintegrations_per_minute_per_gram,0.183893648,0.154005457,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPA,34,36,0.119872611,0.3065924768,0,0,disintegrations_per_minute_per_gram,0.431084551,0.121781386,disintegrations_per_minute_per_gram,0.556658651,0.07915686,disintegrations_per_minute_per_gram,-0.125574101,0.145246392,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPA,36,38,0.141273885,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPA,38,40,0.129808917,0.3163590312,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPA,40,42,0.11133758,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPA,42,44,0.116178344,0.32367916360000004,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPA,44,46,0.13566879,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPA,46,48,0.172484076,0.2927987696,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPA,48,50,0.117961783,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPA,50,52,0.127643312,0.3305341267,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPA,52,54,0.137197452,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPA,54,56,0.125095541,0.29092919510000004,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPA,56,58,0.156815287,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPA,58,60,0.732738854,0.06442274714,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPA,60,62,0.595159236,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPA,62,64,0.681783439,0.08656813927,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPA,64,66,0.539235669,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPA,66,68,1.015923567,0.1028655307,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPB,0,1,0.079389313,NA,0,0,disintegrations_per_minute_per_gram,22.99487438,1.078459608,disintegrations_per_minute_per_gram,1.175761839,0.192472213,disintegrations_per_minute_per_gram,21.81911254,1.095500196,8.750696922,1.997784107,disintegrations_per_minute_per_gram,2.971658344,0.191908357,cs137 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPB,1,2,0.105597964,0.22468922500000002,0,0,disintegrations_per_minute_per_gram,21.48467809,0.69610357,disintegrations_per_minute_per_gram,0.962692773,0.142959877,disintegrations_per_minute_per_gram,20.52198532,0.710631907,0,0,disintegrations_per_minute_per_gram,6.042295235,0.218986604,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPB,2,3,0.251908397,NA,0.131524704,0.03998351,disintegrations_per_minute_per_gram,18.64844571,0.453157231,disintegrations_per_minute_per_gram,0.614478288,0.078161638,disintegrations_per_minute_per_gram,18.03396742,0.459848581,0,0,disintegrations_per_minute_per_gram,10.30940161,0.289002404,be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPB,3,4,0.22264631,0.2099760121,0,0,disintegrations_per_minute_per_gram,12.31441996,0.433467583,disintegrations_per_minute_per_gram,0.621909694,0.093473027,disintegrations_per_minute_per_gram,11.69251027,0.443431339,0,0,disintegrations_per_minute_per_gram,13.07074978,0.340649566,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPB,4,5,0.178880407,NA,0,0,disintegrations_per_minute_per_gram,10.35451793,0.41003891,disintegrations_per_minute_per_gram,0.862385458,0.103917448,disintegrations_per_minute_per_gram,9.492132475,0.423002061,0,0,disintegrations_per_minute_per_gram,15.01375571,0.38915366,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPB,5,6,0.208396947,0.23461225200000002,0,0,disintegrations_per_minute_per_gram,11.89353482,0.39962277,disintegrations_per_minute_per_gram,0.299927319,0.063794541,disintegrations_per_minute_per_gram,11.5936075,0.404682717,0,0,disintegrations_per_minute_per_gram,18.02250317,0.478460986,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPB,6,7,0.199745547,NA,0.327256198,0.050004747,disintegrations_per_minute_per_gram,16.20349494,0.458558907,disintegrations_per_minute_per_gram,0.671809768,0.085790107,disintegrations_per_minute_per_gram,15.53168517,0.466514966,0,0,disintegrations_per_minute_per_gram,22.46703191,0.621906362,be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPB,7,8,0.245547074,0.2067211598,0,0,disintegrations_per_minute_per_gram,13.34097419,0.437583954,disintegrations_per_minute_per_gram,0.380041876,0.086801565,disintegrations_per_minute_per_gram,12.96093232,0.446110108,0,0,disintegrations_per_minute_per_gram,27.84840648,0.820086162,cs137 and be7 activity below detection limits
