study_id,site_id,core_id,year,month,day,core_notes,latitude,longitude,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_class,inundation_method,inundation_notes,core_length_flag,pb210_cic_accretion_rate,pb210_cic_notes,pb210_cic_max_depth,pb210_cic_r2,country,admin_division,habitat,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_65,2013,12,4,water/SPAL transition - mixed,26.04805601,-97.18153603,NA,NA,NA,-0.042,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_66,2013,12,4,water/SPAL transition - 2nd dom,26.04805249,-97.1815146,NA,NA,NA,-0.037,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_67,2013,12,4,SPAL/AVGE transition - 1st dom,26.04804961,-97.18148316000001,NA,NA,NA,0.05,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_68,2013,12,4,SPAL/AVGE transition - mixed,26.04804278,-97.18142637,NA,NA,NA,0.045,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_69,2013,12,4,SPAL/AVGE transition - 2nd dom,26.04803589,-97.18135137,NA,NA,NA,0.191,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_70,2013,12,4,AVGE/succulent transition - 1st dom,26.04802326,-97.18121711,NA,NA,NA,0.217,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_71,2013,12,4,AVGE/succulent transition - mixed,26.04801355,-97.18115667,NA,NA,NA,0.224,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_72,2013,12,4,AVGE/succulent transition - 2nd dom,26.04801346,-97.18113353,NA,NA,NA,0.221,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_73,2013,12,4,succulent/algal flat transition - mixed (flip?),26.04801143,-97.18112553,NA,NA,NA,0.241,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_74,2013,12,4,succulent/algal flat transition - 2nd dom,26.04800995,-97.18108377,NA,NA,NA,0.225,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,algal mat,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_75,2013,12,4,20 m into algal flat,26.04798669,-97.18088601,NA,NA,NA,0.241,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,algal mat,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_76,2013,12,4,40 m into algal flat,26.04796162,-97.18068691,NA,NA,NA,0.233,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,algal mat,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_77,2013,12,5,water/AVGE transition - 1st dom,26.17126816,-97.30346011,NA,NA,NA,0.059,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,unvegetated,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_78,2013,12,5,water/AVGE transition - mixed,26.17127619,-97.30348389,NA,NA,NA,0.146,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_79,2013,12,5,water/AVGE transition - 2nd dom,26.17127803,-97.30349459,NA,NA,NA,0.287,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_80,2013,12,5,AVGE/flat+succulent transition - 1st dom,26.17127903,-97.30350134,NA,NA,NA,0.298,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_81,2013,12,5,AVGE/flat+succulent transition - mixed,26.17127771,-97.30351807,NA,NA,NA,0.248,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_82,2013,12,5,AVGE/flat+succulent transition - 2nd dom,26.17127945,-97.30353416,NA,NA,NA,0.227,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_83,2013,12,5,flat+succulent/algal mat transition - 1st dom,26.17128176,-97.30353977,NA,NA,NA,0.217,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_84,2013,12,5,flat+succulent/algal mat transition - mixed,26.17128229,-97.30354944,NA,NA,NA,0.222,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_85,2013,12,5,flat+succulent/algal mat transition - 2nd dom,26.17128274,-97.30355729,NA,NA,NA,0.219,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,algal mat,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_86,2013,12,5,algal mat/BAMA transition - 1st dom,26.17128916,-97.3036529,NA,NA,NA,0.314,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,algal mat,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_87,2013,12,5,algal mat/BAMA transition - mixed,26.17129152,-97.3036648,NA,NA,NA,0.389,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,algal mat,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_88,2013,12,5,algal mat/BAMA transition - 2nd dom,26.17129311,-97.30367484000001,NA,NA,NA,0.404,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_89,2013,12,5,BAMA/mixed succulent transition - 1st dom,26.17129361,-97.30369672,NA,NA,NA,0.463,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_90,2013,12,5,BAMA/mixed succulent transition - mixed,26.17129617,-97.30372075,NA,NA,NA,0.58,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_91,2013,12,5,BAMA/mixed succulent transition - 2nd dom,26.17129766,-97.30372949,NA,NA,NA,0.62,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_92,2013,12,5,15 cm elevation gain,26.17129744,-97.30374711,NA,NA,NA,0.7209999999999999,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_93,2013,12,5,water/AVGE transition - 1st dom,26.20139997,-97.29842834,NA,NA,NA,-0.113,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,unvegetated,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_94,2013,12,5,water/AVGE transition - mixed,26.20141136,-97.29837973,NA,NA,NA,0.106,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_95,2013,12,5,water/AVGE transition - 2nd dom,26.20141802,-97.29835058,NA,NA,NA,0.122,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_96,2013,12,5,AVGE/AVGE+BAMA transition - 1st dom,26.20143385,-97.2983009,NA,NA,NA,0.13,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_97,2013,12,5,AVGE/AVGE+BAMA transition - mixed,26.20144325,-97.29822159,NA,NA,NA,0.119,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_98,2013,12,5,AVGE/AVGE+BAMA transition - 2nd dom,26.20144504,-97.29819352,NA,NA,NA,0.098,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_99,2013,12,5,AVGE+BAMA/algal flat transition - 1st dom,26.20145146,-97.29812678,NA,NA,NA,0.126,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_100,2013,12,5,AVGE+BAMA/algal flat transition - mixed,26.20145632,-97.2980916,NA,NA,NA,0.113,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_101,2013,12,5,AVGE+BAMA/algal flat transition - 2nd dom,26.20146781,-97.29800365,NA,NA,NA,0.162,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,algal mat,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_102,2013,12,5,20 m into algal flat,26.20148466,-97.29780499,NA,NA,NA,0.209,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,algal mat,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_103,2013,12,5,40 m into algal flat,26.20150244,-97.29760688,NA,NA,NA,0.237,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,algal mat,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_104,2013,12,5,15 cm elevation gain,26.20151885,-97.29742418,NA,NA,NA,0.371,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,unvegetated,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_105,2013,12,5,sand flat/succulent transition - 1st dom,26.20152343,-97.29739472,NA,NA,NA,0.626,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mudflat,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_106,2013,12,5,sand flat/succulent transition - mixed,26.20152528,-97.29736708,NA,NA,NA,0.591,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_107,2013,12,5,sand flat/succulent transition - 2nd dom,26.2015281,-97.29735748,NA,NA,NA,0.674,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_1,2013,11,12,water/SPAL transition - 1st dom,27.87697928,-97.05031967,NA,NA,NA,-0.004,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,unvegetated,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_2,2013,11,12,water/SPAL transition - mixed,27.87697911,-97.05033415,NA,NA,NA,0.037,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_3,2013,11,12,water/SPAL transition - 2nd dom,27.87697885,-97.05036399,NA,NA,NA,0.085,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_4,2013,11,12,SPAL/AVGE transition - 1st dom,27.87697877,-97.05043866,NA,NA,NA,0.148,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_5,2013,11,12,SPAL/AVGE transition - mixed,27.87697797,-97.05045142,NA,NA,NA,0.224,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_6,2013,11,12,SPAL/AVGE transition - 2nd dom,27.87698269,-97.05046176,NA,NA,NA,0.333,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_7,2013,11,12,AVGE tall/AVGE short transition - 1st dom,27.87698062,-97.05050479,NA,NA,NA,0.358,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_8,2013,11,12,AVGE tall/AVGE short transition - mixed,27.87697474,-97.05056527,NA,NA,NA,0.398,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_9,2013,11,12,AVGE tall/AVGE short transition - 2nd dom,27.87697382,-97.05058726,NA,NA,NA,0.388,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_10,2013,11,12,AVGE short/AVGE+succulent transition - 1st dom,27.87697539,-97.05060289,NA,NA,NA,0.376,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_11,2013,11,12,AVGE short/AVGE+succulent transition - mixed,27.87697351,-97.0506211,NA,NA,NA,0.362,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_12,2013,11,12,AVGE short/AVGE+succulent transition - 2nd dom,27.87697332,-97.05065025,NA,NA,NA,0.331,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_13,2013,11,12,20 m into AVGE+succulent zone,27.87696256,-97.05085036,NA,NA,NA,0.273,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_14,2013,11,12,40 m into AVGE+succulent zone,27.87696634,-97.05104963,NA,NA,NA,0.272,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_15,2013,11,12,water/AVGE transition - 1st dom,27.86240424,-97.05560875,NA,NA,NA,-0.041,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,unvegetated,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_16,2013,11,12,water/AVGE transition - mixed,27.86239658,-97.05562864,NA,NA,NA,0.14,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_17,2013,11,12,water/AVGE transition - 2nd dom,27.8624086,-97.05565398,NA,NA,NA,0.358,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_18,2013,11,12,AVGE/AVGE+succulent transition - 1st dom,27.86240969,-97.05567978,NA,NA,NA,0.465,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_19,2013,11,12,AVGE/AVGE+succulent transition - mixed,27.86241891,-97.05572426,NA,NA,NA,0.318,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_20,2013,11,12,AVGE/AVGE+succulent transition - 2nd dom,27.8624232,-97.05575135,NA,NA,NA,0.291,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_21,2013,11,12,20 m into AVGE+succulent zone,27.86246963,-97.05594515000001,NA,NA,NA,0.307,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_22,2013,11,12,40 m into AVGE+succulent zone,27.86253169,-97.05613388,NA,NA,NA,0.263,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_23,2013,11,13,water/AVGE transition - 1st dom,27.86476219,-97.05938993,NA,NA,NA,-0.08599999999999998,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,unvegetated,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_24,2013,11,13,water/AVGE transition - mixed,27.86476694,-97.05938369,NA,NA,NA,0.024,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_25,2013,11,13,water/AVGE transition - 2nd dom,27.86478737,-97.05934917,NA,NA,NA,0.263,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_26,2013,11,13,20 m into AVGE zone,27.86490739,-97.05919701,NA,NA,NA,0.237,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_27,2013,11,13,40 m into AVGE zone,27.86502714,-97.05904478,NA,NA,NA,0.22,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_28,2013,11,13,water/AVGE transition - 1st dom,27.86774176,-97.05405098,NA,NA,NA,-0.104,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,unvegetated,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_29,2013,11,13,water/AVGE transition - mixed,27.867733,-97.05404418,NA,NA,NA,0.079,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_30,2013,11,13,water/AVGE transition - 2nd dom,27.86771361,-97.05404277,NA,NA,NA,0.302,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_31,2013,11,13,20 m into AVGE zone,27.86753299,-97.05406774,NA,NA,NA,0.207,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_32,2013,11,13,40 m into AVGE zone,27.86735259,-97.05408577,NA,NA,NA,0.208,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_33,2013,11,13,water/AVGE transition - 1st dom,27.86969993,-97.08314892000001,NA,NA,NA,0.11,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,unvegetated,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_34,2013,11,13,water/AVGE transition - mixed,27.86971081,-97.08315738,NA,NA,NA,0.166,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_35,2013,11,13,water/AVGE transition - 2nd dom,27.86972385,-97.08316993,NA,NA,NA,0.375,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_36,2013,11,13,20 m into AVGE zone,27.86983052,-97.08331717,NA,NA,NA,0.27,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_37,2013,11,13,AVGE/water transition - 1st dom,27.86983969,-97.08332717,NA,NA,NA,0.293,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_38,2013,11,13,AVGE/water transition - mixed,27.86984885,-97.08333716000001,NA,NA,NA,0.194,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,mangrove,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_39,2013,11,13,AVGE/water transition - 2nd dom,27.86985801,-97.08334715,NA,NA,NA,0.065,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,unvegetated,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_40,2013,11,14,water/SPAL transition - 1st dom,28.06102113,-97.23431079,NA,NA,NA,0.053,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,unvegetated,C2,NA,NA,15
