study_id,site_id,core_id,year,month,day,core_notes,latitude,longitude,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_class,inundation_method,inundation_notes,core_length_flag,pb210_cic_accretion_rate,pb210_cic_notes,pb210_cic_max_depth,pb210_cic_r2,geomorphic_id,country,admin_division,habitat,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth
Marot_et_al_2020,Grand Bay,16CCT04_GB303G,2016,8,3,NA,NA,NA,NA,other high resolution,NA,NA,"NAVD88",0.014,other high resolution,NA,NA,measurement,NA,NA,NA,NA,low,field observation,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,C2,NA,NA,1
Marot_et_al_2020,Grand Bay,16CCT04_GB304G,2016,8,3,NA,NA,NA,NA,other high resolution,NA,NA,"NAVD88",0.014,other high resolution,NA,NA,measurement,NA,NA,NA,NA,low,field observation,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,C2,NA,NA,1
Marot_et_al_2020,Grand Bay,16CCT04_GB305G,2016,8,3,NA,NA,NA,NA,other high resolution,NA,NA,"NAVD88",0.014,other high resolution,NA,NA,measurement,NA,NA,NA,NA,low,field observation,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,C2,NA,NA,1
Marot_et_al_2020,Grand Bay,16CCT04_GB306G,2016,8,3,NA,NA,NA,NA,other high resolution,NA,NA,"NAVD88",0.014,other high resolution,NA,NA,measurement,NA,NA,NA,NA,low,field observation,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,C2,NA,NA,1
Marot_et_al_2020,Grand Bay,16CCT04_GB307G,2016,8,3,NA,NA,NA,NA,other high resolution,NA,NA,"NAVD88",0.014,other high resolution,NA,NA,measurement,NA,NA,NA,NA,low,field observation,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,C2,NA,NA,1
Marot_et_al_2020,Grand Bay,16CCT04_GB308G,2016,8,3,NA,NA,NA,NA,other high resolution,NA,NA,"NAVD88",0.014,other high resolution,NA,NA,measurement,NA,NA,NA,NA,low,field observation,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,C2,NA,NA,1
Marot_et_al_2020,Grand Bay,16CCT04_GB309G,2016,8,3,NA,NA,NA,NA,other high resolution,NA,NA,"NAVD88",0.014,other high resolution,NA,NA,measurement,NA,NA,NA,NA,low,field observation,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,C2,NA,NA,1
Marot_et_al_2020,Grand Bay,16CCT04_GB310G,2016,8,3,NA,NA,NA,NA,other high resolution,NA,NA,"NAVD88",0.014,other high resolution,NA,NA,measurement,NA,NA,NA,NA,low,field observation,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,C2,NA,NA,1
Marot_et_al_2020,Grand Bay,16CCT04_GB311G,2016,8,3,NA,NA,NA,NA,other high resolution,NA,NA,"NAVD88",0.014,other high resolution,NA,NA,measurement,NA,NA,NA,NA,low,field observation,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,C2,NA,NA,1
Marot_et_al_2020,Grand Bay,16CCT04_GB312G,2016,8,3,NA,NA,NA,NA,other high resolution,NA,NA,"NAVD88",0.014,other high resolution,NA,NA,measurement,NA,NA,NA,NA,low,field observation,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,C2,NA,NA,1
Marot_et_al_2020,Grand Bay,16CCT04_GB313G,2016,8,3,NA,NA,NA,NA,other high resolution,NA,NA,"NAVD88",0.014,other high resolution,NA,NA,measurement,NA,NA,NA,NA,low,field observation,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,C2,NA,NA,1
Marot_et_al_2020,Grand Bay,16CCT04_GB314G,2016,8,3,NA,NA,NA,NA,other high resolution,NA,NA,"NAVD88",0.014,other high resolution,NA,NA,measurement,NA,NA,NA,NA,low,field observation,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,C2,NA,NA,1
Marot_et_al_2020,Grand Bay,16CCT04_GB315G,2016,8,3,NA,NA,NA,NA,other high resolution,NA,NA,"NAVD88",0.014,other high resolution,NA,NA,measurement,NA,NA,NA,NA,low,field observation,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,C2,NA,NA,1
Marot_et_al_2020,Grand Bay,16CCT04_GB316G,2016,8,3,NA,NA,NA,NA,other high resolution,NA,NA,"NAVD88",0.014,other high resolution,NA,NA,measurement,NA,NA,NA,NA,low,field observation,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,C2,NA,NA,1
Marot_et_al_2020,Grand Bay,16CCT04_GB317G,2016,8,3,NA,NA,NA,NA,other high resolution,NA,NA,"NAVD88",0.014,other high resolution,NA,NA,measurement,NA,NA,NA,NA,low,field observation,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,C2,NA,NA,1
Marot_et_al_2020,Grand Bay,16CCT04_GB318G,2016,8,3,NA,NA,NA,NA,other high resolution,NA,NA,"NAVD88",0.014,other high resolution,NA,NA,measurement,NA,NA,NA,NA,low,field observation,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,C2,NA,NA,1
Marot_et_al_2020,Grand Bay,16CCT04_GB319G,2016,8,3,NA,NA,NA,NA,other high resolution,NA,NA,"NAVD88",0.014,other high resolution,NA,NA,measurement,NA,NA,NA,NA,low,field observation,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,C2,NA,NA,1
Marot_et_al_2020,Grand Bay,16CCT04_GB320G,2016,8,3,NA,NA,NA,NA,other high resolution,NA,NA,"NAVD88",0.014,other high resolution,NA,NA,measurement,NA,NA,NA,NA,low,field observation,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,C2,NA,NA,1
Marot_et_al_2020,Grand Bay,16CCT07_GB301M,2016,10,21,NA,NA,NA,NA,other high resolution,NA,0.305,"NAVD88",0.014,other high resolution,NA,NA,measurement,NA,NA,NA,NA,NA,field observation,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,C1,B1,A1,39
Marot_et_al_2020,Grand Bay,16CCT07_GB302M,2016,10,21,NA,NA,NA,NA,other high resolution,NA,0.2682,"NAVD88",0.014,other high resolution,NA,NA,measurement,NA,NA,NA,NA,NA,field observation,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,C1,B1,A1,52
Marot_et_al_2020,Grand Bay,16CCT07_GB303M,2016,10,21,NA,NA,NA,NA,other high resolution,NA,0.2403,"NAVD88",0.014,other high resolution,NA,NA,measurement,NA,NA,NA,NA,NA,field observation,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,C1,B1,A1,50
Marot_et_al_2020,Grand Bay,16CCT07_GB304M,2016,10,21,NA,NA,NA,NA,other high resolution,NA,0.2077,"NAVD88",0.014,other high resolution,NA,NA,measurement,NA,NA,NA,NA,NA,field observation,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,C1,B1,A1,47
Marot_et_al_2020,Grand Bay,16CCT07_GB305M,2016,10,22,NA,NA,NA,NA,other high resolution,NA,0.2388,"NAVD88",0.014,other high resolution,NA,NA,measurement,NA,NA,NA,NA,NA,field observation,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,C1,B1,A1,43
Marot_et_al_2020,Grand Bay,16CCT07_GB306M,2016,10,22,NA,NA,NA,NA,other high resolution,NA,0.18059999999999998,"NAVD88",0.014,other high resolution,NA,NA,measurement,NA,NA,NA,NA,NA,field observation,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,C1,B1,A1,47
Marot_et_al_2020,Grand Bay,16CCT07_GB307M,2016,10,22,NA,NA,NA,NA,other high resolution,NA,0.15750000000000003,"NAVD88",0.014,other high resolution,NA,NA,measurement,NA,NA,NA,NA,NA,field observation,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,C1,B1,A1,44
Marot_et_al_2020,Grand Bay,16CCT07_GB308M,2016,10,22,NA,NA,NA,NA,other high resolution,NA,0.1627,"NAVD88",0.014,other high resolution,NA,NA,measurement,NA,NA,NA,NA,NA,field observation,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,C1,B1,A1,51
Luk_et_al_2020,SITE_1,MARSH_1_1,2015,12,8,Nine cores were split in half and increments were processed independently (see method_id),42.738139413,-70.847128543,0.001,RTK,NA,1.44,"NAVD88",NA,RTK,Calculated by subtracting the minimum depth of soil horizon from the NAVD88 elevation of the core location (given at min_depth = 0),NA,NA,NA,emergent,field observation,"marsh sites dominated by Spartina patens, Spartina alterniflora, and Distichlis spicata",high,field observation,NA,NA,NA,NA,NA,NA,NA,United States,Massachusetts,marsh,C2,B1,A1,100
Luk_et_al_2020,SITE_1,MARSH_1_2,2015,12,8,Nine cores were split in half and increments were processed independently (see method_id),42.73818498,-70.84720027,0.001,RTK,NA,1.44,"NAVD88",NA,RTK,Calculated by subtracting the minimum depth of soil horizon from the NAVD88 elevation of the core location (given at min_depth = 0),NA,NA,NA,emergent,field observation,"marsh sites dominated by Spartina patens, Spartina alterniflora, and Distichlis spicata",high,field observation,NA,NA,NA,NA,NA,NA,NA,United States,Massachusetts,marsh,C2,B1,A1,97
Luk_et_al_2020,SITE_2,MARSH_2_1,2015,12,8,Nine cores were split in half and increments were processed independently (see method_id),42.73742543,-70.8459912,0.001,RTK,NA,1.48,"NAVD88",NA,RTK,Calculated by subtracting the minimum depth of soil horizon from the NAVD88 elevation of the core location (given at min_depth = 0),NA,NA,NA,emergent,field observation,"marsh sites dominated by Spartina patens, Spartina alterniflora, and Distichlis spicata",high,field observation,NA,NA,NA,NA,NA,NA,NA,United States,Massachusetts,marsh,C2,B1,A1,102
Luk_et_al_2020,SITE_2,MARSH_2_2,2015,12,8,Nine cores were split in half and increments were processed independently (see method_id),42.73739991,-70.84580382,0.001,RTK,NA,1.5,"NAVD88",NA,RTK,Calculated by subtracting the minimum depth of soil horizon from the NAVD88 elevation of the core location (given at min_depth = 0),NA,NA,NA,emergent,field observation,"marsh sites dominated by Spartina patens, Spartina alterniflora, and Distichlis spicata",high,field observation,NA,NA,NA,NA,NA,NA,NA,United States,Massachusetts,marsh,C2,B1,A1,87
Luk_et_al_2020,SITE_3,MARSH_3_1,2015,12,8,Nine cores were split in half and increments were processed independently (see method_id),42.741354,-70.83000142,0.001,RTK,NA,1.41,"NAVD88",NA,RTK,Calculated by subtracting the minimum depth of soil horizon from the NAVD88 elevation of the core location (given at min_depth = 0),NA,NA,NA,emergent,field observation,"marsh sites dominated by Spartina patens, Spartina alterniflora, and Distichlis spicata",high,field observation,NA,NA,NA,NA,NA,NA,NA,United States,Massachusetts,marsh,C2,B1,A1,97
Luk_et_al_2020,SITE_3,MARSH_3_2,2015,12,8,Nine cores were split in half and increments were processed independently (see method_id),42.74134648,-70.83016904,0.001,RTK,NA,1.45,"NAVD88",NA,RTK,Calculated by subtracting the minimum depth of soil horizon from the NAVD88 elevation of the core location (given at min_depth = 0),NA,NA,NA,emergent,field observation,"marsh sites dominated by Spartina patens, Spartina alterniflora, and Distichlis spicata",high,field observation,NA,NA,NA,NA,NA,NA,NA,United States,Massachusetts,marsh,C2,B1,A1,102
Luk_et_al_2020,SITE_1,POND_1,2014,7,16,Nine cores were split in half and increments were processed independently (see method_id),42.73796176,-70.84701132,0.001,RTK,NA,1.14,"NAVD88",NA,RTK,Calculated by subtracting the minimum depth of soil horizon from the NAVD88 elevation of the core location (given at min_depth = 0),NA,NA,NA,emergent,field observation,"marsh sites dominated by Spartina patens, Spartina alterniflora, and Distichlis spicata",low,field observation,NA,NA,NA,NA,NA,NA,NA,United States,Massachusetts,marsh,C2,B1,A1,49
Luk_et_al_2020,SITE_2,POND_2,2014,7,16,Nine cores were split in half and increments were processed independently (see method_id),42.73743074,-70.84619211,0.001,RTK,NA,1.2,"NAVD88",NA,RTK,Calculated by subtracting the minimum depth of soil horizon from the NAVD88 elevation of the core location (given at min_depth = 0),NA,NA,NA,emergent,field observation,"marsh sites dominated by Spartina patens, Spartina alterniflora, and Distichlis spicata",low,field observation,NA,NA,NA,NA,NA,NA,NA,United States,Massachusetts,marsh,C2,B1,A1,49
Luk_et_al_2020,SITE_3,POND_3,2014,7,16,Nine cores were split in half and increments were processed independently (see method_id),42.74133674,-70.83030015,0.001,RTK,NA,1.17,"NAVD88",NA,RTK,Calculated by subtracting the minimum depth of soil horizon from the NAVD88 elevation of the core location (given at min_depth = 0),NA,NA,NA,emergent,field observation,"marsh sites dominated by Spartina patens, Spartina alterniflora, and Distichlis spicata",low,field observation,NA,NA,NA,NA,NA,NA,NA,United States,Massachusetts,marsh,C2,B1,A1,49
Lagomasino_et_al_2020,Huddy_Gut,HG1,2007,9,26,NA,35.3746916994,-76.7301335601,NA,RTK,NA,0.46,"NAVD88",NA,RTK,NA,mixoeuhaline,measurement,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,United States,North Carolina,marsh,C2,B1,A1,34
Lagomasino_et_al_2020,Huddy_Gut,HG2,2007,9,26,NA,35.3746316113,-76.730129205,NA,RTK,NA,0.452,"NAVD88",NA,RTK,NA,mixoeuhaline,measurement,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,United States,North Carolina,marsh,C2,B1,A1,42
Lagomasino_et_al_2020,Huddy_Gut,HG3,2007,9,26,NA,35.3743993811,-76.7302228912,NA,RTK,NA,0.124,"NAVD88",NA,RTK,NA,mixoeuhaline,measurement,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,United States,North Carolina,marsh,C2,B1,A1,50
Lagomasino_et_al_2020,Porpoise_Point,PP1,2007,9,28,NA,35.2650816703,-76.4691082582,NA,RTK,NA,0.07,"NAVD88",NA,RTK,NA,mixoeuhaline,measurement,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,United States,North Carolina,marsh,C2,B1,A1,54
Lagomasino_et_al_2020,Porpoise_Point,PP2,2007,9,28,NA,35.2650685693,-76.4692394053,NA,RTK,NA,0.132,"NAVD88",NA,RTK,NA,mixoeuhaline,measurement,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,United States,North Carolina,marsh,C2,B1,A1,50
Lagomasino_et_al_2020,Porpoise_Point,PP3,2007,9,28,NA,35.2650316925,-76.4695406232,NA,RTK,NA,0.067,"NAVD88",NA,RTK,NA,mixoeuhaline,measurement,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,United States,North Carolina,marsh,C2,B1,A1,50
Lafratta_et_al_2018,False bay,1Rs,2014,NA,NA,cores collected at 5m depth in seagrass meadows,-32.97958,137.67194999999998,NA,other low resolution,"position data provided at meadow resolution, not individual core",NA,NA,NA,NA,NA,saline,field observation,NA,seagrass,field observation,NA,low,field observation,NA,not specified,NA,NA,NA,NA,NA,Australia,NA,seagrass,C2,B1,NA,65
Lafratta_et_al_2018,False bay,2Rs,2014,NA,NA,cores collected at 5m depth in seagrass meadows,-32.97958,137.67194999999998,NA,other low resolution,"position data provided at meadow resolution, not individual core",NA,NA,NA,NA,NA,saline,field observation,NA,seagrass,field observation,NA,low,field observation,NA,not specified,NA,NA,NA,NA,NA,Australia,NA,seagrass,C2,B1,NA,74
Lafratta_et_al_2018,False bay,3Rs,2014,NA,NA,cores collected at 5m depth in seagrass meadows,-32.97958,137.67194999999998,NA,other low resolution,"position data provided at meadow resolution, not individual core",NA,NA,NA,NA,NA,saline,field observation,NA,seagrass,field observation,NA,low,field observation,NA,not specified,NA,NA,NA,NA,NA,Australia,NA,seagrass,C2,B1,NA,78
Lafratta_et_al_2018,False bay,1Rc,2014,NA,NA,cores collected at 5m depth in seagrass meadows,-33.00828,137.60947,NA,other low resolution,"position data provided at meadow resolution, not individual core",NA,NA,NA,NA,NA,saline,field observation,NA,seagrass,field observation,NA,low,field observation,NA,not specified,NA,NA,NA,NA,NA,Australia,NA,seagrass,C2,B1,NA,70
Lafratta_et_al_2018,False bay,2Rc,2014,NA,NA,cores collected at 5m depth in seagrass meadows,-33.00828,137.60947,NA,other low resolution,"position data provided at meadow resolution, not individual core",NA,NA,NA,NA,NA,saline,field observation,NA,seagrass,field observation,NA,low,field observation,NA,not specified,NA,NA,NA,NA,NA,Australia,NA,seagrass,C2,B1,NA,70
Lafratta_et_al_2018,False bay,3Rc,2014,NA,NA,cores collected at 5m depth in seagrass meadows,-33.00828,137.60947,NA,other low resolution,"position data provided at meadow resolution, not individual core",NA,NA,NA,NA,NA,saline,field observation,NA,seagrass,field observation,NA,low,field observation,NA,not specified,NA,NA,NA,NA,NA,Australia,NA,seagrass,C2,B1,NA,79
Lafratta_et_al_2018,False bay,4Rc,2014,NA,NA,cores collected at 5m depth in seagrass meadows,-32.99817,137.62118,NA,other low resolution,"position data provided at meadow resolution, not individual core",NA,NA,NA,NA,NA,saline,field observation,NA,seagrass,field observation,NA,low,field observation,NA,not specified,NA,NA,NA,NA,NA,Australia,NA,seagrass,C2,B1,NA,78
Lafratta_et_al_2018,False bay,5Rc,2014,NA,NA,cores collected at 5m depth in seagrass meadows,-32.99817,137.62118,NA,other low resolution,"position data provided at meadow resolution, not individual core",NA,NA,NA,NA,NA,saline,field observation,NA,seagrass,field observation,NA,low,field observation,NA,not specified,NA,NA,NA,NA,NA,Australia,NA,seagrass,C2,B1,NA,74
Lafratta_et_al_2018,False bay,6Rc,2014,NA,NA,cores collected at 5m depth in seagrass meadows,-32.99817,137.62118,NA,other low resolution,"position data provided at meadow resolution, not individual core",NA,NA,NA,NA,NA,saline,field observation,NA,seagrass,field observation,NA,low,field observation,NA,not specified,NA,NA,NA,NA,NA,Australia,NA,seagrass,C2,B1,NA,74
Lafratta_et_al_2018,False bay,1B,2014,NA,NA,cores collected at 5m depth in seagrass meadows,-32.99817,137.62118,NA,other low resolution,"position data provided at meadow resolution, not individual core",NA,NA,NA,NA,NA,saline,field observation,NA,seagrass,field observation,NA,low,field observation,NA,not specified,NA,NA,NA,NA,NA,Australia,NA,seagrass,C2,B1,NA,78
Lafratta_et_al_2018,False bay,2B,2014,NA,NA,cores collected at 5m depth in seagrass meadows,-32.99817,137.62118,NA,other low resolution,"position data provided at meadow resolution, not individual core",NA,NA,NA,NA,NA,saline,field observation,NA,seagrass,field observation,NA,low,field observation,NA,not specified,NA,NA,NA,NA,NA,Australia,NA,seagrass,C2,B1,NA,78
Lafratta_et_al_2018,False bay,3B,2014,NA,NA,cores collected at 5m depth in seagrass meadows,-32.99817,137.62118,NA,other low resolution,"position data provided at meadow resolution, not individual core",NA,NA,NA,NA,NA,saline,field observation,NA,seagrass,field observation,NA,low,field observation,NA,not specified,NA,NA,NA,NA,NA,Australia,NA,seagrass,C2,B1,NA,75
Kusumaningtyas_et_al_2018,Berau,B1,2013,5,24,NA,2.42347,118.00072,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested,field observation,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,Indonesia,Kalimantan Timur,mangrove,C2,NA,NA,85
Kusumaningtyas_et_al_2018,Berau,B2,2013,5,24,NA,2.39825,118.01372,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested,field observation,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,Indonesia,Kalimantan Timur,mangrove,C2,B1,NA,90
Kusumaningtyas_et_al_2018,Berau,B3,2013,5,25,NA,2.3,118.089,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested,field observation,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,Indonesia,Kalimantan Timur,mangrove,C2,NA,NA,80
Kusumaningtyas_et_al_2018,Berau,B4,2013,5,26,NA,2.19119,117.98017,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested,field observation,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,Indonesia,Kalimantan Timur,mangrove,C2,NA,NA,100
Kusumaningtyas_et_al_2018,Kongsi_Island,K1,2016,12,26,NA,-5.85578,106.60097,NA,NA,NA,NA,NA,NA,NA,NA,saline,field observation,NA,forested,field observation,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,30
Kusumaningtyas_et_al_2018,Kongsi_Island,K2,2016,12,26,NA,-5.85769,106.60175,NA,NA,NA,NA,NA,NA,NA,NA,saline,field observation,NA,forested,field observation,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,40
Kusumaningtyas_et_al_2018,Segara_Anakan_Lagoon_Central,C24,2016,11,26,NA,-7.65858,108.83944,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested to shrub,field observation,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,Indonesia,Jawa Tengah,mangrove,C2,B1,NA,100
Kusumaningtyas_et_al_2018,Segara_Anakan_Lagoon_Central,C26,2016,12,11,NA,-7.67747,108.84111,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested to shrub,field observation,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
Kusumaningtyas_et_al_2018,Segara_Anakan_Lagoon_Central,C41,2016,11,27,NA,-7.69103,108.84653,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested to shrub,field observation,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,Indonesia,Jawa Tengah,mangrove,C2,NA,NA,100
Kusumaningtyas_et_al_2018,Segara_Anakan_Lagoon_Central,C42,2016,11,26,NA,-7.67964,108.81889,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested to shrub,field observation,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,Indonesia,Jawa Tengah,mangrove,C2,NA,NA,100
Kusumaningtyas_et_al_2018,Segara_Anakan_Lagoon_Central,C43,2016,12,12,NA,-7.70969,108.88369,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested to shrub,field observation,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,Indonesia,Jawa Tengah,mangrove,C2,NA,NA,100
Kusumaningtyas_et_al_2018,Segara_Anakan_Lagoon_Central,C45,2016,12,11,NA,-7.66731,108.86686,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested to shrub,field observation,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,Indonesia,Jawa Tengah,mangrove,C2,NA,NA,100
Kusumaningtyas_et_al_2018,Segara_Anakan_Lagoon_Central,C49,2016,11,27,NA,-7.69103,108.84653,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested to shrub,field observation,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,Indonesia,Jawa Tengah,mangrove,C2,NA,NA,100
Kusumaningtyas_et_al_2018,Segara_Anakan_Lagoon_East,E16,2016,12,11,NA,-7.72961,108.98625,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested to shrub,field observation,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,Indonesia,Jawa Tengah,mangrove,C2,NA,NA,100
Kusumaningtyas_et_al_2018,Segara_Anakan_Lagoon_East,E40,2016,12,4,NA,-7.6755,109.0005,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested to shrub,field observation,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,Indonesia,Jawa Tengah,mangrove,C2,B1,NA,100
Kusumaningtyas_et_al_2018,Segara_Anakan_Lagoon_East,E44,2016,12,4,NA,-7.71125,108.92992,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested to shrub,field observation,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,Indonesia,Jawa Tengah,mangrove,C2,NA,NA,100
Kusumaningtyas_et_al_2018,Segara_Anakan_Lagoon_East,E46,2016,12,3,NA,-7.69653,108.95178,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested to shrub,field observation,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,Indonesia,Jawa Tengah,mangrove,C2,NA,NA,100
