study_id,site_id,core_id,method_id,year,month,day,latitude,longitude,country,admin_division,habitat,depth_min,depth_max,sample_id,dry_bulk_density,compaction_fraction,compaction_notes,cs137_activity,cs137_activity_se,cs137_unit,excess_pb210_activity,excess_pb210_activity_se,total_pb210_activity,total_pb210_activity_se,pb210_unit,ra226_activity,ra226_activity_se,ra226_unit,pb214_activity,pb214_activity_se,pb214_unit,bi214_activity,bi214_unit,delta_c13,be7_activity,be7_activity_se,age,age_se,depth_interval_notes,core_notes,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_class,inundation_method,inundation_notes,core_length_flag,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth,coring_method,roots_flag,sediment_sieved_flag,sediment_sieve_size,compaction_flag,dry_bulk_density_temperature,dry_bulk_density_time,dry_bulk_density_sample_volume,dry_bulk_density_flag,loss_on_ignition_temperature,loss_on_ignition_time,loss_on_ignition_sample_mass,loss_on_ignition_flag,carbon_measured_or_modeled,carbonates_removed,carbonate_removal_method,fraction_carbon_method,fraction_carbon_type,carbon_profile_notes,cs137_counting_method,pb210_counting_method,excess_pb210_rate,excess_pb210_model,ra226_assumption,c14_counting_method,dating_notes,age_depth_model_reference,age_depth_model_notes,fraction_carbon_flag,high_low_carbon,percent_organic_matter,percent_carbon
Poppe_and_Rybczyk_2019,LM3,LM3_16,single set of methods,2016,7,20,48.201,-122.373,United States,Washington,marsh,10,12,NA,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,2.21,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,NA,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,8.0745342,3.2825067999999997
Poppe_and_Rybczyk_2019,LM3,LM3_16,single set of methods,2016,7,20,48.201,-122.373,United States,Washington,marsh,20,22,NA,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,2.21,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,NA,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,7.1528752,3.5258323000000003
Poppe_and_Rybczyk_2019,LM3,LM3_16,single set of methods,2016,7,20,48.201,-122.373,United States,Washington,marsh,30,32,NA,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,2.21,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,NA,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,5.2899288,2.3715477
Poppe_and_Rybczyk_2019,LM3,LM3_16,single set of methods,2016,7,20,48.201,-122.373,United States,Washington,marsh,40,42,NA,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,2.21,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,NA,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,4.5454545,1.9687864
Poppe_and_Rybczyk_2019,LM3,LM3_16,single set of methods,2016,7,20,48.201,-122.373,United States,Washington,marsh,50,52,NA,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,2.21,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,NA,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,3.4775233,1.3420467999999999
Poppe_and_Rybczyk_2019,LM3,LM3_16,single set of methods,2016,7,20,48.201,-122.373,United States,Washington,marsh,54,56,NA,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,2.21,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,NA,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,7.891698699999999,3.7161178
Poppe_and_Rybczyk_2019,LM3,LM3_16,single set of methods,2016,7,20,48.201,-122.373,United States,Washington,marsh,60,62,NA,1.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,2.21,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,NA,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,2.4793388,0.6396628
Poppe_and_Rybczyk_2019,LM3,LM3_16,single set of methods,2016,7,20,48.201,-122.373,United States,Washington,marsh,70,72,NA,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,2.21,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,NA,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,1.1627907,0.118436
Poppe_and_Rybczyk_2019,HM4,HM4_21,single set of methods,2016,3,28,48.217,-122.37,United States,Washington,marsh,20,22,NA,0.76,NA,NA,3.55459701,NA,NA,16.99485332,5.583232192,33.62712968,5.33,becquerelsPerKilogram,NA,NA,NA,16.69612221,1.595274551,becquerelsPerKilogram,NA,NA,NA,NA,NA,NA,NA,cs137 and excess pb210 activity corrected for decay since date of core collection,NA,NA,RTK,NA,2.61,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,high,measurement,NA,core depth limited by length of corer,C2,B2,A2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,6.9835500999999995,2.285863
Poppe_and_Rybczyk_2019,LM4,LM4_24,single set of methods,2016,7,30,48.216,-122.37,United States,Washington,marsh,0,2,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,2.26,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,9.5840868,3.0438517
Poppe_and_Rybczyk_2019,LM4,LM4_24,single set of methods,2016,7,30,48.216,-122.37,United States,Washington,marsh,4,6,NA,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,2.26,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,13.5219994,3.9809984
Poppe_and_Rybczyk_2019,LM4,LM4_24,single set of methods,2016,7,30,48.216,-122.37,United States,Washington,marsh,10,12,NA,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,2.26,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,8.9141005,2.9758428
Poppe_and_Rybczyk_2019,LM4,LM4_24,single set of methods,2016,7,30,48.216,-122.37,United States,Washington,marsh,20,22,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,2.26,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,7.1428571,2.4830429
Poppe_and_Rybczyk_2019,LM4,LM4_24,single set of methods,2016,7,30,48.216,-122.37,United States,Washington,marsh,30,32,NA,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,2.26,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,7.3806078,2.7479479
Poppe_and_Rybczyk_2019,LM4,LM4_24,single set of methods,2016,7,30,48.216,-122.37,United States,Washington,marsh,40,42,NA,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,2.26,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,4.3545879,1.7955676999999999
Poppe_and_Rybczyk_2019,LM4,LM4_24,single set of methods,2016,7,30,48.216,-122.37,United States,Washington,marsh,50,52,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,2.26,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,5.9784725,2.6080929999999998
Poppe_and_Rybczyk_2019,LM4,LM4_24,single set of methods,2016,7,30,48.216,-122.37,United States,Washington,marsh,60,62,NA,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,2.26,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,4.1237113,1.6119567000000001
Poppe_and_Rybczyk_2019,LM4,LM4_24,single set of methods,2016,7,30,48.216,-122.37,United States,Washington,marsh,70,72,NA,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,2.26,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,3.1034483,1.1259697000000002
Poppe_and_Rybczyk_2019,LM4,LM4_24,single set of methods,2016,7,30,48.216,-122.37,United States,Washington,marsh,80,82,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,2.26,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,3.0655391,1.1273331
Poppe_and_Rybczyk_2019,R1,25A,single set of methods,2016,7,2,48.204,-122.37,United States,Washington,marsh,2,4,NA,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,1.75,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,B2,A2,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,4.4247788,1.6177911999999999
Poppe_and_Rybczyk_2019,R1,25A,single set of methods,2016,7,2,48.204,-122.37,United States,Washington,marsh,10,12,NA,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,1.75,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,B2,A2,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,4.815864,1.3579229
Poppe_and_Rybczyk_2019,R1,25A,single set of methods,2016,7,2,48.204,-122.37,United States,Washington,marsh,20,22,NA,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,1.75,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,B2,A2,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,22.882882900000002,8.7540115
Poppe_and_Rybczyk_2019,R1,25A,single set of methods,2016,7,2,48.204,-122.37,United States,Washington,marsh,22,24,NA,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,1.75,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,B2,A2,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,15.3324288,7.911467
Poppe_and_Rybczyk_2019,R1,25A,single set of methods,2016,7,2,48.204,-122.37,United States,Washington,marsh,24,26,NA,1,NA,NA,4.24289409,NA,NA,4.601527853,3.751935408,21.12407842,3.327162578,becquerelsPerKilogram,NA,NA,NA,16.71596729,1.359586924,becquerelsPerKilogram,NA,NA,NA,NA,NA,NA,NA,cs137 and excess pb210 activity corrected for decay since date of core collection,NA,NA,RTK,NA,1.75,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,B2,A2,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,6.834910600000001,2.4386034
Poppe_and_Rybczyk_2019,R1,25A,single set of methods,2016,7,2,48.204,-122.37,United States,Washington,marsh,30,32,NA,1.37,NA,NA,3.880709823,NA,NA,0.706592304,3.213388026,17.17199481,2.779018937,becquerelsPerKilogram,NA,NA,NA,16.49533438,1.321597621,becquerelsPerKilogram,NA,NA,NA,NA,NA,NA,NA,cs137 and excess pb210 activity corrected for decay since date of core collection,NA,NA,RTK,NA,1.75,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,B2,A2,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,3.4291009999999997,1.0074556000000001
Poppe_and_Rybczyk_2019,R1,25A,single set of methods,2016,7,2,48.204,-122.37,United States,Washington,marsh,40,42,NA,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,1.75,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,B2,A2,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,3.3238366999999998,0.9374201000000001
Poppe_and_Rybczyk_2019,R1,25A,single set of methods,2016,7,2,48.204,-122.37,United States,Washington,marsh,50,52,NA,1.36,NA,NA,0.32043573,NA,NA,-2.710993707,2.480181544,10.95428736,2.041873371,becquerelsPerKilogram,NA,NA,NA,13.48596356,1.093259344,becquerelsPerKilogram,NA,NA,NA,NA,NA,NA,NA,cs137 and excess pb210 activity corrected for decay since date of core collection,NA,NA,RTK,NA,1.75,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,B2,A2,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,2.4616228000000002,0.5771296
Poppe_and_Rybczyk_2019,R1,25A,single set of methods,2016,7,2,48.204,-122.37,United States,Washington,marsh,70,72,NA,1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,1.75,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,B2,A2,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,3.0414746999999998,0.697325
Poppe_and_Rybczyk_2019,R1,25A,single set of methods,2016,7,2,48.204,-122.37,United States,Washington,marsh,80,82,NA,1.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,1.75,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,B2,A2,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,2.5528169,0.7271603
Poppe_and_Rybczyk_2019,R2,26B,single set of methods,2016,7,2,48.202,-122.369,United States,Washington,marsh,0,2,NA,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,1.85,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,NA,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,5.0988554,1.5222889
Poppe_and_Rybczyk_2019,R2,26B,single set of methods,2016,7,2,48.202,-122.369,United States,Washington,marsh,10,12,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,1.85,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,NA,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,6.088993,1.7230929999999998
Poppe_and_Rybczyk_2019,R2,26B,single set of methods,2016,7,2,48.202,-122.369,United States,Washington,marsh,14,16,NA,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,1.85,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,NA,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,19.9011125,9.9353973
Poppe_and_Rybczyk_2019,R2,26B,single set of methods,2016,7,2,48.202,-122.369,United States,Washington,marsh,26,28,NA,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,1.85,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,NA,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,3.8277512,1.1505732
Poppe_and_Rybczyk_2019,R2,26B,single set of methods,2016,7,2,48.202,-122.369,United States,Washington,marsh,40,42,NA,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,1.85,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,NA,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,3.4261242,1.0338284999999998
Poppe_and_Rybczyk_2019,R2,26B,single set of methods,2016,7,2,48.202,-122.369,United States,Washington,marsh,50,52,NA,1.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,1.85,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,NA,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,1.9083968999999998,0.48479580000000005
Poppe_and_Rybczyk_2019,R2,26B,single set of methods,2016,7,2,48.202,-122.369,United States,Washington,marsh,70,72,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,1.85,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,NA,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,2.4651661,0.8145434
Poppe_and_Rybczyk_2019,R2,26B,single set of methods,2016,7,2,48.202,-122.369,United States,Washington,marsh,80,82,NA,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,1.85,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,NA,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,2.4350649,0.7295114
Poppe_and_Rybczyk_2019,R3,27B,single set of methods,2016,6,5,48.19878,-122.3652,United States,Washington,marsh,0,2,NA,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,2.11,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,NA,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,5.9492563,1.8215332000000002
Poppe_and_Rybczyk_2019,R3,27B,single set of methods,2016,6,5,48.19878,-122.3652,United States,Washington,marsh,10,12,NA,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,2.11,NAVD88,NA,RTK,NA,brackish,measurement,NA,emergent,measurement,NA,low,measurement,NA,core depth limited by length of corer,C2,NA,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,7.000000000000001,2.636432
