study_id,site_id,core_id,core_latitude,core_longitude,core_position_notes,core_elevation,salinity_class,vegetation_class,inundation_class,core_length_flag
CRMS_Database,CRMS0260,CRMS0260_2,29.534114,-89.854229,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0260,CRMS0260_3,29.534114,-89.854229,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0263,CRMS0263_1,29.555893,-89.885483,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0263,CRMS0263_2,29.555893,-89.885483,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0263,CRMS0263_3,29.555893,-89.885483,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0272,CRMS0272_1,29.417989,-89.697975,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,NA,NA,core depth limited by length of corer
CRMS_Database,CRMS0272,CRMS0272_2,29.417989,-89.697975,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,NA,NA,core depth limited by length of corer
CRMS_Database,CRMS0272,CRMS0272_3,29.417989,-89.697975,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,NA,NA,core depth limited by length of corer
CRMS_Database,CRMS0276,CRMS0276_1,29.621215,-89.947984,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0276,CRMS0276_2,29.621215,-89.947984,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0276,CRMS0276_3,29.621215,-89.947984,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0282,CRMS0282_1,29.497827,-89.760476,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0282,CRMS0282_2,29.497827,-89.760476,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0282,CRMS0282_3,29.497827,-89.760476,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0287,CRMS0287_1,29.686537,-90.010486,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0287,CRMS0287_2,29.686537,-90.010486,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0287,CRMS0287_3,29.686537,-90.010486,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS2608,CRMS2608_1,29.229826,-89.313275,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,NA,NA,core depth limited by length of corer
CRMS_Database,CRMS2608,CRMS2608_2,29.229826,-89.313275,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,NA,NA,core depth limited by length of corer
CRMS_Database,CRMS2608,CRMS2608_3,29.229826,-89.313275,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,NA,NA,core depth limited by length of corer
CRMS_Database,CRMS2614,CRMS2614_1,29.338137,-89.322962,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,NA,NA,core depth limited by length of corer
CRMS_Database,CRMS2614,CRMS2614_2,29.338137,-89.322962,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,NA,NA,core depth limited by length of corer
CRMS_Database,CRMS2614,CRMS2614_3,29.338137,-89.322962,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,NA,NA,core depth limited by length of corer
CRMS_Database,CRMS2627,CRMS2627_1,29.228696,-89.187346,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,NA,NA,core depth limited by length of corer
CRMS_Database,CRMS2627,CRMS2627_2,29.228696,-89.187346,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,NA,NA,core depth limited by length of corer
CRMS_Database,CRMS2627,CRMS2627_3,29.228696,-89.187346,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,NA,NA,core depth limited by length of corer
CRMS_Database,CRMS2634,CRMS2634_1,29.229271,-89.260462,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,NA,NA,core depth limited by length of corer
CRMS_Database,CRMS2634,CRMS2634_2,29.229271,-89.260462,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,NA,NA,core depth limited by length of corer
CRMS_Database,CRMS2634,CRMS2634_3,29.229271,-89.260462,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,NA,NA,core depth limited by length of corer
CRMS_Database,CRMS3601,CRMS3601_1,29.577666,-89.947985,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS3601,CRMS3601_2,29.577666,-89.947985,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS3601,CRMS3601_3,29.577666,-89.947985,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS3617,CRMS3617_1,29.548633,-89.916734,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS3617,CRMS3617_2,29.548633,-89.916734,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS3617,CRMS3617_3,29.548633,-89.916734,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS3680,CRMS3680_1,29.512347,-89.791727,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS3680,CRMS3680_2,29.512347,-89.791727,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS3680,CRMS3680_3,29.512347,-89.791727,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS4448,CRMS4448_1,29.214753,-89.229211,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,NA,NA,core depth limited by length of corer
